k,name,in_iM,gene_weight,regulator,function,category
76,fModule_77,False,0.0701282521320245,PsrA,,
30,fModule_31,False,0.0643974926015401,,,
64,fModule_65,False,-0.0641493367329099,DctD-II,,
48,fModule_49,False,0.0532057595922917,,,
72,fModule_73,False,0.0489720016523211,RpoD,,
9,fModule_10,False,0.04792179595566,,,
50,fModule_51,False,-0.041233657056445,,,
61,fModule_62,False,0.0364931408430914,PP_3603,,
25,fModule_26,False,-0.0327004537942699,,,
67,fModule_68,False,-0.0321948438643608,,,
43,fModule_44,False,0.0312430288447511,,,
3,fModule_4,False,0.0311000206398161,,,
81,fModule_82,False,-0.0301208327814435,,,
49,fModule_50,False,-0.029685724624865,PP_2046,,
47,fModule_48,False,0.0283939321222092,,,
33,fModule_34,False,-0.0279247755870746,,,
28,fModule_29,False,0.0270521399404975,,,
51,fModule_52,False,0.0268775775084205,FleQ,,
18,fModule_19,False,-0.0259452606859599,,,
17,fModule_18,False,0.0241968777751372,,,
55,fModule_56,False,-0.0238379132493131,PydR,,
83,fModule_84,False,0.0234212616392421,,,
69,fModule_70,False,-0.0233842646547718,,,
11,fModule_12,False,0.0230618930734863,BirA,,
14,fModule_15,False,-0.0218287715177002,,,
22,fModule_23,False,0.0216585202617691,,,
82,fModule_83,False,-0.0214561454210271,,,
56,fModule_57,False,0.0194986106656553,,,
73,fModule_74,False,-0.0186007097808016,,,
59,fModule_60,False,-0.0173176997130753,,,
0,fModule_1,False,-0.0161779510910201,,,
34,fModule_35,False,0.0151800808869884,,,
42,fModule_43,False,0.0151322918937616,PhhR,,
40,fModule_41,False,-0.0150033437415403,,,
32,fModule_33,False,-0.0149508811775389,BirA,,
57,fModule_58,False,-0.0135455280276967,PrpR,,
1,fModule_2,False,0.0133920125166415,,,
63,fModule_64,False,0.013049017622652,,,
37,fModule_38,False,0.013027112035218,,,
46,fModule_47,False,0.0120602633047303,,,
36,fModule_37,False,0.0118101388913428,,,
53,fModule_54,False,-0.0105482291861119,,,
13,fModule_14,False,-0.010514561133803,PP_3359,,
20,fModule_21,False,-0.010187618199679,,,
15,fModule_16,False,0.0100923903577288,PcaR,,
79,fModule_80,False,0.0100586413901368,,,
27,fModule_28,False,-0.0100444491321892,VanR,,
70,fModule_71,False,-0.0098792235059827,,,
7,fModule_8,False,0.0091427530449719,GltR-II,,
62,fModule_63,False,-0.0090238555377649,,,
31,fModule_32,False,0.0088680832060981,,,
66,fModule_67,False,-0.0080340557580898,,,
71,fModule_72,False,0.0073774639700303,,,
10,fModule_11,False,-0.0072574483105559,PrpR,,
45,fModule_46,False,-0.0071321383217392,,,
8,fModule_9,False,-0.0068155948622093,,,
5,fModule_6,False,-0.0065980479817327,GcsR,,
58,fModule_59,False,-0.0065053883717837,,,
26,fModule_27,False,-0.0064294338949024,,,
19,fModule_20,False,-0.0060364693027816,,,
4,fModule_5,False,-0.0059857168883069,BenR,,
75,fModule_76,False,0.0058172857819405,,,
12,fModule_13,False,-0.0057122139267184,ModR,,
23,fModule_24,False,0.0050472734564191,,,
44,fModule_45,False,0.0048833064895379,,,
80,fModule_81,False,0.0046798629171,,,
24,fModule_25,False,0.004570611293899,PrpR,,
16,fModule_17,False,-0.0041212166434684,PedR1,,
54,fModule_55,False,-0.0036751695253683,,,
35,fModule_36,False,-0.0036005039991454,,,
78,fModule_79,False,-0.0034975496534822,,,
60,fModule_61,False,-0.0034560883880814,,,
38,fModule_39,False,0.003081510373025,,,
65,fModule_66,False,0.0029006986239046,,,
74,fModule_75,False,-0.0025974618092975,,,
29,fModule_30,False,0.0018820043199051,HutC,,
39,fModule_40,False,-0.0018002200356982,,,
41,fModule_42,False,0.0017655336552896,,,
2,fModule_3,False,-0.0011861103137461,,,
21,fModule_22,False,-0.0008805709293255,,,
6,fModule_7,False,0.0006903199321153,GbdR,,
68,fModule_69,False,-0.0006779397138925,,,
77,fModule_78,False,0.0006191342595411,,,
52,fModule_53,False,-0.0003532132147674,PP_5350,,
