,PP_4642
set1IT078,-1.158
set1IT079,-1.026
set1IT080,-0.404
set1IT081,-0.141
set1IT082,-2.299
set1IT083,-0.15
set1IT084,-1.001
set1IT085,-0.78
set1IT086,-0.007
set1IT087,-0.619
set5IT075,-0.582
set5IT076,-0.352
set5IT081,-0.858
set5IT082,-1.31
set5IT083,-0.301
set5IT084,0.426
set5IT085,-0.654
set5IT086,0.011
set5IT087,0.371
set5IT088,-0.462
set6IT057,0.119
set6IT059,0.425
set6IT061,0.102
set6IT064,0.345
set6IT065,-0.069
set7IT042,-0.694
set7IT044,0.651
set7IT045,-0.494
set7IT055,0.163
set7IT056,0.469
set7IT057,0.184
set7IT062,-0.112
set8IT058,-1.232
set8IT059,-0.019
set8IT060,0.647
set8IT062,0.815
set8IT064,-0.581
set8IT070,0.621
set8IT073,-0.497
set8IT080,-0.265
set8IT081,0.572
set8IT082,-0.459
set8IT084,0.194
set8IT085,0.723
set8IT089,-0.88
set8IT090,-0.491
set8IT092,-1.17
set8IT093,0.299
set8IT094,-0.676
set8IT095,0.427
set8IT096,-0.802
set9IT020,1.131
set9IT022,0.841
set9IT025,-1.146
set10IT006,0.332
set10IT008,0.182
set10IT010,0.2
set10IT017,0.393
set10IT018,0.434
set10IT019,-0.031
set10IT020,0.75
set10IT021,0.071
set10IT022,-0.195
set10IT023,-0.601
set10IT024,0.315
set10IT025,0.661
set10IT026,0.037
set10IT027,0.049
set10IT028,-0.902
set10IT029,0.007
set10IT031,0.65
set10IT032,0.096
set10IT033,-0.431
set10IT034,0.328
set10IT035,-0.113
set10IT036,-0.479
set10IT037,0.115
set10IT043,-0.2
set10IT044,-0.51
set10IT053,0.475
set12IT001,0.881
set12IT002,0.677
set12IT004,0.281
set12IT007,0.913
set12IT008,0.31
set12IT009,0.252
set12IT014,0.657
set12IT015,0.75
set12IT016,0.073
set12IT017,-0.027
set12IT023,0.738
set12IT024,-0.406
set12IT025,0.304
set12IT026,0.083
set12IT027,0.426
set12IT028,0.501
set12IT029,-0.372
set12IT031,-0.569
set12IT032,-0.057
set12IT034,-0.807
set12IT037,0.37
set12IT038,-0.636
set12IT039,0.449
set12IT044,0.272
set12IT046,-0.48
set12IT053,-0.391
set12IT054,1.133
set12IT055,0.547
set12IT056,-0.653
set12IT057,0.545
set12IT058,0.525
set12IT059,-0.396
set15IT054,-0.003
set15IT057,0.044
set15IT058,-0.849
set15IT059,-0.149
set15IT060,0.345
set15IT061,-0.732
set15IT062,-0.497
set15IT063,-0.654
set15IT064,-0.55
set15IT065,-0.626
set15IT066,-0.455
set15IT067,0.006
set15IT068,-1.073
set15IT071,-0.069
set15IT072,0.299
set15IT073,-0.488
set15IT074,0.251
set15IT075,0.261
set15IT076,-0.449
set15IT077,-0.074
set15IT078,-0.393
set15IT079,0.11
set15IT080,-0.454
set15IT081,-0.714
set16IT004,-0.285
set16IT005,-0.081
set16IT006,0.157
set16IT007,-0.019
set16IT008,-0.117
set16IT009,-0.505
set16IT010,-0.819
set16IT011,-0.026
set16IT012,-0.291
set16IT013,0.313
set16IT014,-0.794
set16IT015,-0.06
set27IT004,0.48
set27IT005,0.745
set27IT006,0.073
set27IT007,0.07
set27IT008,0.577
set27IT009,0.43
set27IT010,0.384
set27IT011,0.422
set27IT012,0.297
set27IT013,-0.368
set27IT014,-0.302
set27IT015,0.46
set27IT016,-0.422
set27IT017,0.317
set27IT018,0.419
set27IT019,0.53
set27IT020,0.21
set27IT021,0.25
set27IT024,1.049
set27IT025,0.711
set27IT028,0.696
set27IT029,0.178
set27IT030,0.671
set27IT031,0.049
set27IT032,-0.514
set27IT033,-2.095
set27IT034,-0.249
set27IT035,-0.247
set27IT036,-0.097
set27IT037,0.19
set27IT038,0.309
set27IT039,0.0
set27IT040,0.447
set27IT041,-0.43
set27IT042,-1.306
set27IT043,-0.321
set27IT044,0.243
set27IT045,0.257
set27IT046,0.2
set27IT047,0.491
set27IT048,0.951
set27IT049,0.179
set27IT050,0.009
set27IT051,0.116
set27IT052,0.411
set27IT053,0.158
set27IT054,0.312
set27IT055,0.252
set27IT056,0.19
set27IT057,0.175
set27IT058,-0.226
set27IT059,0.678
set27IT060,0.088
set27IT061,0.119
set27IT062,0.385
set27IT063,0.652
set27IT064,0.518
set27IT065,-0.62
set27IT066,0.404
set27IT067,0.574
set27IT068,0.06
set27IT069,0.269
set27IT070,0.329
set27IT071,0.212
set27IT072,0.434
set27IT073,-0.047
set28IT003,0.167
set28IT004,0.033
set28IT005,0.203
set28IT006,-0.077
set28IT007,-0.365
set28IT008,0.957
set28IT009,0.752
set28IT010,0.412
set28IT013,0.041
set28IT014,0.439
set28IT017,0.795
set28IT018,0.494
set28IT021,-0.244
set28IT022,0.288
set28IT023,0.777
set28IT024,-0.923
set28IT027,-0.133
set28IT028,-0.362
set28IT029,0.922
set28IT030,0.345
set28IT031,0.915
set28IT032,0.988
set28IT035,0.2
set28IT036,0.571
set28IT037,0.343
set28IT038,-0.124
set28IT039,0.085
set28IT040,-0.043
set28IT041,-0.111
set28IT042,-1.164
set28IT045,0.465
set28IT046,0.248
set29IT004,0.407
set29IT005,-0.143
set29IT006,0.107
set29IT007,-0.7
set29IT014,0.683
set29IT015,0.7
set29IT057,0.422
set29IT058,-0.414
set100IT008,0.065
set100IT009,0.353
set100IT010,0.007
set100IT011,0.517
set100IT012,0.181
set100IT013,0.502
set100IT014,0.445
set100IT015,0.441
set100IT016,-0.214
set100IT017,0.299
set100IT018,-0.06
set100IT019,0.068
set100IT020,0.4
set100IT021,-0.121
set100IT022,0.363
set100IT023,0.648
set100IT024,0.187
set100IT025,0.034
set100IT026,0.165
set100IT027,0.425
set100IT028,0.077
set100IT029,0.589
set100IT030,-0.042
set100IT031,-0.091
set100IT032,0.652
set100IT033,0.322
set100IT034,-0.337
set100IT035,0.27
set100IT036,0.368
set100IT037,-0.163
set100IT038,0.396
set100IT039,-0.237
set100IT040,0.267
set100IT041,0.13
set100IT042,0.094
set100IT043,0.053
set100IT044,0.249
set100IT045,0.125
set100IT046,0.21
set101IT007,-0.239
set101IT008,-0.11
set101IT009,-0.313
set101IT013,-0.063
set101IT014,-0.161
set101IT015,-0.522
set101IT016,0.904
set101IT017,-0.506
set101IT018,-0.307
set101IT019,-0.234
set101IT020,0.285
set101IT021,-0.498
set101IT022,0.165
set101IT023,-0.03
set101IT024,-0.157
set101IT025,-0.258
set101IT026,0.217
set101IT027,-0.069
set101IT028,-0.251
set101IT029,0.513
set101IT030,0.25
set101IT031,-0.01
set101IT032,-0.187
set101IT033,-0.265
set101IT034,0.468
set101IT035,0.5
set101IT036,0.007
set101IT037,0.328
set101IT038,-0.06
set101IT039,-0.458
set101IT040,0.475
set101IT041,0.065
set101IT042,-0.561
set101IT043,-0.412
set101IT044,0.33
set101IT045,-0.225
set101IT046,0.258
set101IT047,0.174
set101IT048,0.017
