,PP_0902
set1IT078,0.004
set1IT079,-0.017
set1IT080,-0.061
set1IT081,-0.066
set1IT082,0.09
set1IT083,-0.023
set1IT084,-0.17
set1IT085,-0.164
set1IT086,-0.036
set1IT087,-0.193
set5IT075,-0.142
set5IT076,-0.424
set5IT081,-0.014
set5IT082,0.113
set5IT083,0.008
set5IT084,-0.042
set5IT085,0.06
set5IT086,0.202
set5IT087,0.095
set5IT088,-0.002
set6IT057,0.17
set6IT059,-1.318
set6IT061,-1.052
set6IT064,0.206
set6IT065,0.223
set7IT042,-0.269
set7IT044,0.031
set7IT045,-0.19
set7IT055,0.117
set7IT056,-0.229
set7IT057,-0.088
set7IT062,-0.306
set8IT058,-0.107
set8IT059,0.048
set8IT060,-0.308
set8IT062,0.11
set8IT064,0.031
set8IT070,-0.067
set8IT073,-0.142
set8IT080,0.202
set8IT081,-0.081
set8IT082,-0.054
set8IT084,-0.166
set8IT085,-0.124
set8IT089,0.142
set8IT090,0.016
set8IT092,-0.254
set8IT093,-0.026
set8IT094,0.086
set8IT095,-0.099
set8IT096,-0.103
set9IT020,-0.088
set9IT022,-0.176
set9IT025,-0.438
set10IT006,-0.118
set10IT008,0.086
set10IT010,-0.073
set10IT017,0.074
set10IT018,-0.062
set10IT019,-0.021
set10IT020,-0.001
set10IT021,0.076
set10IT022,-0.139
set10IT023,0.053
set10IT024,-0.059
set10IT025,0.014
set10IT026,-0.029
set10IT027,-0.261
set10IT028,-0.029
set10IT029,0.017
set10IT031,-0.078
set10IT032,0.019
set10IT033,-0.132
set10IT034,0.021
set10IT035,-0.1
set10IT036,-0.091
set10IT037,0.038
set10IT043,0.008
set10IT044,0.039
set10IT053,0.056
set12IT001,0.014
set12IT002,-0.516
set12IT004,0.085
set12IT007,-0.12
set12IT008,-0.052
set12IT009,0.122
set12IT014,0.079
set12IT015,0.024
set12IT016,-0.083
set12IT017,0.034
set12IT023,-0.146
set12IT024,0.102
set12IT025,-0.009
set12IT026,0.065
set12IT027,0.147
set12IT028,0.065
set12IT029,-0.007
set12IT031,0.051
set12IT032,-0.308
set12IT034,0.049
