,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.5377824708506682,0.5684788504750522,2.0,0.0,-0.939757720982711,1.0,-0.1358072207186254,,,,
1,set1__Glucose carbon source (20mM),-0.8327508401518315,0.06609382761701084,2.0,2.0,-0.7860154464492685,3.0,-0.8794862338543946,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-1.3529557653908313,0.12819182780903904,2.0,4.0,-1.2623104546543615,5.0,-1.443601076127301,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.14485056640553262,0.35977597806294614,2.0,6.0,-0.1095494673907992,7.0,0.3992506002018644,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.5913583549045165,0.4146064244130986,2.0,8.0,-0.8845293691305263,9.0,-0.2981873406785068,,,,
5,set5__D-Glucose carbon source,-0.3996705905926333,0.03292876399711218,2.0,10.0,-0.4229547429110828,11.0,-0.3763864382741839,,,,
6,set5__Levulinic Acid carbon source,-0.4813702263155675,0.2675975995334917,4.0,12.0,-0.6551571677099868,13.0,-0.4861529298179762,14.0,-0.1016916267842483,15.0,-0.6824791809500588
7,set5__Vanillin carbon source,-0.5099461114020222,0.4539838358277666,2.0,16.0,-0.8309611602649162,17.0,-0.1889310625391281,,,,
8,set5__p-Coumaric acid carbon source,-1.1185899802741075,0.2107364885377851,2.0,18.0,-0.9695767801855985,19.0,-1.2676031803626164,,,,
9,set6__D-Glucose carbon source,0.5534130615938583,,1.0,20.0,0.5534130615938583,,,,,,
10,set6__Ferulic Acid carbon source,-0.1491033965172835,,1.0,21.0,-0.1491033965172835,,,,,,
11,set6__benzoic acid carbon source,0.3144270722950973,,1.0,22.0,0.3144270722950973,,,,,,
12,set6__Valerolactam carbon source,0.1259858497108323,,1.0,23.0,0.1259858497108323,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.1709477072381881,,1.0,24.0,-0.1709477072381881,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.7420069589007425,,1.0,25.0,-0.7420069589007425,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-1.1908442780573492,1.323965502948235,2.0,26.0,-0.2546592928655943,30.0,-2.127029263249104,,,,
16,set7__Valerolactam 10 mM carbon source,0.247997055620201,,1.0,27.0,0.247997055620201,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.284803013865359,,1.0,28.0,-0.284803013865359,,,,,,
18,set7__D-Lysine 10 mM carbon source,-1.6803880777009983,0.2681263676078299,2.0,29.0,-1.4907941049505848,31.0,-1.869982050451412,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.3252407434480203,,1.0,32.0,-0.3252407434480203,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.5447829852157107,,1.0,33.0,-0.5447829852157107,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.5934545898393464,,1.0,34.0,0.5934545898393464,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.8031131928694261,0.8224993774040588,2.0,35.0,0.2215183055853027,47.0,1.3847080801535494,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.19949560226485966,0.07744188132897283,2.0,36.0,0.2542552817004202,49.0,0.1447359228292991,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.1543995274937358,,1.0,37.0,0.1543995274937358,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.6775135274071096,,1.0,38.0,0.6775135274071096,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.3124908209861273,,1.0,39.0,-0.3124908209861273,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.1627024897131216,,1.0,40.0,0.1627024897131216,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.3777798088976076,,1.0,41.0,1.3777798088976076,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.918915753970158,,1.0,42.0,0.918915753970158,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",1.497455920056062,,1.0,43.0,1.497455920056062,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.4567599292932464,,1.0,44.0,-0.4567599292932464,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.1992384997626985,,1.0,45.0,0.1992384997626985,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.5161808972415733,,1.0,46.0,0.5161808972415733,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.5025337297264272,,1.0,48.0,-0.5025337297264272,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.7291714266239775,,1.0,50.0,0.7291714266239775,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.6806477666496298,,1.0,51.0,1.6806477666496298,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.535469282021544,,1.0,52.0,1.535469282021544,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.973099415923737,,1.0,53.0,0.973099415923737,,,,,,
39,set10__L-Arginine carbon source,-2.073676408930937,,1.0,54.0,-2.073676408930937,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-1.075420995598769,,1.0,55.0,-1.075420995598769,,,,,,
41,set10__L-Histidine carbon source,-1.182948732158574,,1.0,56.0,-1.182948732158574,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.5159414101224741,,1.0,57.0,-0.5159414101224741,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.5035768000403268,,1.0,58.0,-0.5035768000403268,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.2047981289723043,,1.0,59.0,-0.2047981289723043,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.6351646987177783,,1.0,60.0,-0.6351646987177783,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.1752505053338808,,1.0,61.0,0.1752505053338808,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.2607960704539395,,1.0,62.0,-0.2607960704539395,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.5115465253830773,,1.0,63.0,-0.5115465253830773,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.4995880042639372,,1.0,64.0,-0.4995880042639372,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.4655848168196431,,1.0,65.0,-0.4655848168196431,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.5496942063069394,,1.0,66.0,0.5496942063069394,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.8910021048885881,,1.0,67.0,-0.8910021048885881,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.6519213523149481,,1.0,68.0,-0.6519213523149481,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.4610835235888953,,1.0,69.0,0.4610835235888953,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.3885138786128898,,1.0,70.0,-0.3885138786128898,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.3823785373173212,,1.0,71.0,-0.3823785373173212,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.1218891842071358,,1.0,72.0,-0.1218891842071358,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.5205588098226691,,1.0,73.0,-0.5205588098226691,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.1613942500657674,,1.0,74.0,0.1613942500657674,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.3564614118744683,,1.0,75.0,-0.3564614118744683,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.2542646973561824,,1.0,76.0,-0.2542646973561824,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.2989570827332206,,1.0,77.0,-0.2989570827332206,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-1.878585312850694,,1.0,78.0,-1.878585312850694,,,,,,
64,set10__Sodium butyrate carbon source,1.671215196613148,,1.0,79.0,1.671215196613148,,,,,,
65,set12__Vanillin carbon source,0.006068389940539265,0.5558166610065578,2.0,80.0,-0.3869533401536623,97.0,0.3990901200347408,,,,
66,"set12__1,2-Propanediol carbon source",-0.9471207636207685,0.8187186352842821,2.0,81.0,-0.3681992647274568,98.0,-1.5260422625140802,,,,
67,set12__Sodium propionate carbon source,-0.7583608942306546,0.6920002557296826,2.0,82.0,-1.2476789676399382,99.0,-0.269042820821371,,,,
68,set12__2-methyl-1-butanol carbon source,-1.0441635190069707,0.6520570500462831,2.0,83.0,-0.5830895571987479,100.0,-1.5052374808151934,,,,
69,"set12__1,5-Pentanediol carbon source",-3.706263374259673,0.6652530969383644,2.0,84.0,-4.176668350310142,101.0,-3.2358583982092037,,,,
70,"set12__1,4-Butanediol carbon source",1.15216958408808,1.468703460217369,2.0,85.0,2.1906997603599283,102.0,0.1136394078162317,,,,
71,set12__Vanillic Acid carbon source,-0.832804459592974,0.30342349726326134,2.0,86.0,-1.047357272079164,103.0,-0.618251647106784,,,,
72,set12__Protocatechuic Acid carbon source,-0.6623301848123082,0.05767057683749247,2.0,87.0,-0.703109440769039,89.0,-0.6215509288555775,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-0.6153037183609863,0.5165867182957192,2.0,88.0,-0.980585689938794,104.0,-0.2500217467831785,,,,
74,set12__L-Lysine carbon source,-0.6441308173471333,0.593301577991061,2.0,90.0,-0.2246032482609748,105.0,-1.0636583864332918,,,,
75,set12__p-Coumaric acid carbon source,-0.39958523381874844,0.14772629163712975,2.0,91.0,-0.5040434963949044,106.0,-0.2951269712425924,,,,
76,set12__benzoic acid carbon source,-0.21743056903659513,0.048855077246825834,2.0,92.0,-0.182884812619972,107.0,-0.2519763254532183,,,,
77,set12__Ferulic Acid carbon source,-1.2419626818413532,0.15983719225002216,2.0,93.0,-1.3549846443671618,108.0,-1.1289407193155447,,,,
78,set12__D-Glucose carbon source,-0.6704409965839555,0.11140185717874962,2.0,94.0,-0.7492140052318247,109.0,-0.5916679879360864,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.1581621410266027,0.16608573227399373,2.0,95.0,-0.2756024885758771,110.0,-0.0407217934773283,,,,
80,set12__Phenylacetic acid carbon source,-0.7232246518608276,0.8401138913621172,2.0,96.0,-1.3172748814119992,111.0,-0.1291744223096561,,,,
81,set15__Butyl stearate carbon source,-2.092026565842809,0.40606553035234993,2.0,112.0,-1.8048948757245509,124.0,-2.379158255961068,,,,
82,set15__Hexanoic acid carbon source,13.393723896775278,8.941181378123725,2.0,113.0,19.716093881065444,125.0,7.071353912485112,,,,
83,set15__Decanoic acid carbon source,-0.5120378916251229,0.29041857674851335,2.0,114.0,-0.7173948366265425,126.0,-0.3066809466237033,,,,
84,set15__Lauric acid carbon source,-0.3376856044023657,0.401205645957077,2.0,115.0,-0.621380837308944,127.0,-0.0539903714957874,,,,
85,set15__Valeric acid carbon source,9.598114847121273,0.10825111999203459,2.0,116.0,9.521569746103868,128.0,9.67465994813868,,,,
86,set15__Octanoic acid carbon source,-0.2917447585318719,0.3189493540520075,2.0,117.0,-0.5172760096371154,129.0,-0.0662135074266283,,,,
87,set15__Nonanoic acid carbon source,-1.1847337862314296,0.7307934799498016,2.0,118.0,-1.7014828115508496,130.0,-0.6679847609120096,,,,
88,set15__Tween 20 carbon source,-0.95124559136058,0.5764033902295896,2.0,119.0,-1.3588243372908386,131.0,-0.5436668454303214,,,,
89,set15__Myristic acid carbon source,-1.592875204255161,0.30870669491660213,2.0,120.0,-1.374586606881945,132.0,-1.811163801628377,,,,
90,set15__Sodium butyrate carbon source,0.20094227401509251,0.04790357377311618,2.0,121.0,0.167069332157052,133.0,0.234815215873133,,,,
91,set15__Oleic acid carbon source,-0.19674790517303437,0.2742249870137609,2.0,122.0,-0.0028415572848111,134.0,-0.3906542530612576,,,,
92,set15__Heptanoic acid carbon source,-1.1941668256045597,0.3053936493903234,2.0,123.0,-1.4101127460197642,135.0,-0.978220905189355,,,,
93,set16__Butanol carbon source,-1.053755116424472,0.1123254611838912,2.0,136.0,-0.9743290211214364,137.0,-1.133181211727508,,,,
94,"set16__1,3-Butandiol carbon source",-0.37591229293172745,0.17974452149699305,2.0,138.0,-0.5030108629633824,139.0,-0.2488137229000725,,,,
95,set16__3-methyl-3-butenol carbon source,-0.6091089745108373,0.2580025498356024,2.0,140.0,-0.7915443270630119,141.0,-0.4266736219586627,,,,
96,set16__3-methyl-1-butanol carbon source,-0.4203989687374867,0.1210816406586185,2.0,142.0,-0.5060166179243887,143.0,-0.3347813195505848,,,,
97,set16__1-Pentanol carbon source,3.7700711920681105,0.2723351174716382,2.0,144.0,3.57750118374868,145.0,3.962641200387541,,,,
98,set16__Ethanol carbon source,-0.4755007290355689,0.3412834619693668,2.0,146.0,-0.2341768787702084,147.0,-0.7168245793009294,,,,
99,set27__Ammonium chloride nitrogen source,-0.8281780283997868,0.07573178172443046,2.0,148.0,-0.8817284848084711,149.0,-0.7746275719911027,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.05324452638522956,0.6266827736483624,2.0,150.0,-0.4963761652847809,151.0,0.3898871125143218,,,,
101,set27__Urea nitrogen source,-0.6918216680682023,0.15250370919722187,2.0,152.0,-0.7996580749976592,153.0,-0.5839852611387455,,,,
102,set27__Sodium nitrite nitrogen source,-0.3538892779114011,0.035564057137425144,2.0,154.0,-0.328741691943022,155.0,-0.3790368638797803,,,,
103,set27__Valerolactam nitrogen source,-1.0010111569606737,0.33788160149630697,2.0,156.0,-1.239929528616883,157.0,-0.7620927853044642,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.44647474364017625,0.3055795231467861,2.0,158.0,-0.2303973906313322,159.0,-0.6625520966490203,,,,
105,set27__Sodium nitrate nitrogen source,-0.9719120736346969,0.22820781804430681,2.0,160.0,-1.133279369293612,161.0,-0.8105447779757818,,,,
106,set27__5-Aminovaleric acid nitrogen source,-0.5517117093555443,0.20697606173107186,2.0,162.0,-0.4053575325622179,163.0,-0.6980658861488707,,,,
107,set27__Caprolactam nitrogen source,-0.17018810049907257,0.4501806002294803,2.0,164.0,-0.4885138556799683,165.0,0.1481376546818232,,,,
108,set27__Hydantoin nitrogen source,0.48504242505354234,0.5264362690855935,2.0,166.0,0.1127957693205731,167.0,0.8572890807865116,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,-0.28406438389417843,0.19246338378901948,2.0,168.0,-0.1479722200868537,169.0,-0.4201565477015031,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.5338325421281593,0.24910784713676706,2.0,170.0,-0.3576866941709695,171.0,-0.7099783900853492,,,,
111,set27__D-Lysine nitrogen source,-0.7950879936752295,0.2611472148239529,2.0,172.0,-0.9797469601652268,173.0,-0.6104290271852324,,,,
112,set27__D-Alanine nitrogen source,-0.5168940936548843,0.1588631846396234,2.0,174.0,-0.404560858515316,175.0,-0.6292273287944525,,,,
113,set27__L-Arginine nitrogen source,-0.9742941090203368,0.41796768392793754,2.0,176.0,-1.269841892642617,177.0,-0.6787463253980566,,,,
114,set27__L-Aspartate nitrogen source,0.10395474868947989,0.23062039071188203,2.0,178.0,0.2670279908417428,179.0,-0.059118493462783,,,,
115,set27__Beta-alanine nitrogen source,-0.3433140132227966,0.1342242388304276,2.0,180.0,-0.2484031437461985,181.0,-0.4382248826993947,,,,
116,set27__L-Ornithine nitrogen source,-1.0597592073740156,0.05248836134947549,2.0,182.0,-1.0968740836175996,183.0,-1.0226443311304316,,,,
117,set27__L-Glutamine nitrogen source,-0.5836643511576708,0.09370382393992643,2.0,184.0,-0.5174057418266385,185.0,-0.6499229604887031,,,,
118,set27__L-Alanine nitrogen source,-0.9424267594118381,0.36836000415719894,2.0,186.0,-0.6819569025543778,187.0,-1.2028966162692982,,,,
119,set27__L-Cysteine nitrogen source,0.3425547758831408,0.17695853448421311,2.0,188.0,0.4676833556057614,189.0,0.2174261961605202,,,,
120,set27__L-Lysine nitrogen source,-0.2872086692020738,0.20296678776094443,2.0,190.0,-0.4307278611834883,191.0,-0.1436894772206592,,,,
121,set27__L-Asparagine nitrogen source,-0.5429104704923697,0.414640479420116,2.0,192.0,-0.2497153757399646,193.0,-0.8361055652447749,,,,
122,set27__L-Proline nitrogen source,-0.6760395235994023,0.07615891989264531,2.0,194.0,-0.7298920123033349,195.0,-0.6221870348954698,,,,
123,set27__Glycine nitrogen source,-0.6596913602030152,0.5458660538384328,2.0,196.0,-0.2737057719143184,197.0,-1.045676948491712,,,,
124,set27__L-Methionine nitrogen source,-0.31903352290870685,0.2098451378899029,2.0,198.0,-0.4674164429096833,199.0,-0.1706506029077304,,,,
125,set27__L-Valine nitrogen source,-1.1696121378722297,0.8169881015213323,2.0,200.0,-0.5919143111377722,201.0,-1.7473099646066874,,,,
126,set27__L-Histidine nitrogen source,-0.5720316009993772,0.45271782012807715,2.0,202.0,-0.8921514415759323,203.0,-0.2519117604228222,,,,
127,set27__L-Phenylalanine nitrogen source,-0.25728090039124646,0.29032704851556057,2.0,204.0,-0.4625731251584751,205.0,-0.0519886756240178,,,,
128,set27__L-Isoleucine nitrogen source,-0.7119778477911317,0.30078508058217474,2.0,206.0,-0.9246650179505296,207.0,-0.4992906776317338,,,,
129,set27__L-Leucine nitrogen source,-0.0056676548833927975,0.1323630072239317,2.0,208.0,0.0879271251028933,209.0,-0.0992624348696789,,,,
130,set27__L-Threonine nitrogen source,-0.4904742034639975,0.09132301261548073,2.0,210.0,-0.4258990819652065,211.0,-0.5550493249627886,,,,
131,set27__L-Serine nitrogen source,-0.60242548327805,0.7477678268131989,2.0,212.0,-0.0736737821853092,213.0,-1.1311771843707907,,,,
132,set28__Ethanolamine nitrogen source,-0.6764247058255334,0.2601277267251139,2.0,214.0,-0.4924866262835642,215.0,-0.8603627853675025,,,,
