k,name,in_iM,gene_weight,regulator,function,category
35,fModule_36,False,0.0282749318552718,,,
48,fModule_49,False,-0.0275239057457196,,,
5,fModule_6,False,0.0221327387723534,GcsR,,
79,fModule_80,False,-0.0218643494456592,,,
50,fModule_51,False,-0.0212102246430568,,,
83,fModule_84,False,-0.0211057983060798,,,
29,fModule_30,False,-0.0202309254985093,HutC,,
21,fModule_22,False,-0.0199214485007304,,,
45,fModule_46,False,0.019550674111539,,,
64,fModule_65,False,0.017671757813337,DctD-II,,
57,fModule_58,False,0.0176244367089854,PrpR,,
18,fModule_19,False,-0.0172388530290558,,,
34,fModule_35,False,-0.016555176383803,,,
36,fModule_37,False,0.0165481446135714,,,
52,fModule_53,False,-0.0158957534850348,PP_5350,,
24,fModule_25,False,-0.0155922394851876,PrpR,,
54,fModule_55,False,0.0155161571882291,,,
71,fModule_72,False,-0.0153010330465079,,,
2,fModule_3,False,0.0148070749345195,,,
38,fModule_39,False,0.0147265630013459,,,
53,fModule_54,False,0.0145906265983633,,,
72,fModule_73,False,0.0144217083806953,RpoD,,
49,fModule_50,False,-0.0128564416969787,PP_2046,,
76,fModule_77,False,0.0127703916991837,PsrA,,
7,fModule_8,False,-0.012461111558383,GltR-II,,
78,fModule_79,False,-0.0123460421004135,,,
9,fModule_10,False,-0.0122495617149298,,,
40,fModule_41,False,0.0117886498760004,,,
30,fModule_31,False,0.0110010109212931,,,
3,fModule_4,False,-0.0109570162316884,,,
43,fModule_44,False,0.0101563229997831,,,
80,fModule_81,False,0.0099809046602979,,,
51,fModule_52,False,-0.0099715621247013,FleQ,,
56,fModule_57,False,-0.009665159331826,,,
44,fModule_45,False,-0.0093032647190114,,,
55,fModule_56,False,-0.0091884418902338,PydR,,
41,fModule_42,False,0.0091208392040053,,,
58,fModule_59,False,-0.0090059717932563,,,
19,fModule_20,False,-0.0081356458597438,,,
26,fModule_27,False,0.0078044600977867,,,
59,fModule_60,False,0.0077530884097907,,,
28,fModule_29,False,-0.0075944600267738,,,
73,fModule_74,False,0.0074773661208406,,,
68,fModule_69,False,-0.0073400912840511,,,
46,fModule_47,False,-0.0071149483406098,,,
22,fModule_23,False,-0.0069877453870646,,,
37,fModule_38,False,0.0062882276257758,,,
8,fModule_9,False,0.0062094170940776,,,
6,fModule_7,False,-0.0061322440012792,GbdR,,
31,fModule_32,False,0.0060780989061771,,,
0,fModule_1,False,0.0060636230040989,,,
13,fModule_14,False,0.0058624055973634,PP_3359,,
81,fModule_82,False,-0.0058536333952027,,,
17,fModule_18,False,0.0056910062780441,,,
67,fModule_68,False,-0.0055707382531378,,,
66,fModule_67,False,0.0052155679058554,,,
74,fModule_75,False,-0.0049209903978359,,,
25,fModule_26,False,-0.0048618312071748,,,
23,fModule_24,False,0.0048376159175706,,,
75,fModule_76,False,0.0046979124607042,,,
32,fModule_33,False,-0.0045670326080441,BirA,,
14,fModule_15,False,0.0036617155292457,,,
27,fModule_28,False,-0.0036369249490216,VanR,,
42,fModule_43,False,0.0033982018174189,PhhR,,
39,fModule_40,False,-0.0032260813022211,,,
10,fModule_11,False,-0.0030453619377525,PrpR,,
61,fModule_62,False,0.0029629859844213,PP_3603,,
47,fModule_48,False,0.0028541089254613,,,
82,fModule_83,False,-0.0026216874834886,,,
70,fModule_71,False,-0.0025531375819692,,,
20,fModule_21,False,-0.0025270037760952,,,
16,fModule_17,False,0.0023581523663226,PedR1,,
65,fModule_66,False,0.0021984918472334,,,
63,fModule_64,False,0.0020611441629772,,,
62,fModule_63,False,-0.0018276146614558,,,
12,fModule_13,False,0.0014958666076561,ModR,,
15,fModule_16,False,-0.0014664037240221,PcaR,,
11,fModule_12,False,-0.0010616466365433,BirA,,
33,fModule_34,False,-0.0010003599336271,,,
4,fModule_5,False,0.0006285711586222,BenR,,
77,fModule_78,False,0.000491022096594,,,
69,fModule_70,False,-0.0002833052067763,,,
1,fModule_2,False,-0.0001323208014117,,,
60,fModule_61,False,-0.0001121022278652,,,
