,PP_2768
set1IT078,0.286
set1IT079,0.254
set1IT080,0.271
set1IT081,0.121
set1IT082,-0.023
set1IT083,-0.208
set1IT084,0.057
set1IT085,0.291
set1IT086,0.723
set1IT087,0.007
set5IT075,0.382
set5IT076,0.259
set5IT081,0.036
set5IT082,0.054
set5IT083,0.384
set5IT084,-0.012
set5IT085,0.214
set5IT086,0.413
set5IT087,0.372
set5IT088,0.234
set6IT057,0.126
set6IT059,-0.046
set6IT061,-0.364
set6IT064,-0.314
set6IT065,-0.398
set7IT042,-0.03
set7IT044,0.012
set7IT045,0.385
set7IT055,-0.149
set7IT056,0.024
set7IT057,-0.417
set7IT062,-0.038
set8IT058,0.376
set8IT059,0.083
set8IT060,0.083
set8IT062,0.506
set8IT064,-0.838
set8IT070,-0.023
set8IT073,0.692
set8IT080,0.07
set8IT081,-0.223
set8IT082,0.262
set8IT084,-0.705
set8IT085,0.421
set8IT089,-0.121
set8IT090,0.286
set8IT092,-0.474
set8IT093,0.03
set8IT094,0.116
set8IT095,-0.189
set8IT096,0.094
set9IT020,-0.275
set9IT022,0.281
set9IT025,-0.16
set10IT006,-0.203
set10IT008,-0.14
set10IT010,-0.133
set10IT017,-0.473
set10IT018,-0.128
set10IT019,-0.412
set10IT020,-0.155
set10IT021,-0.049
set10IT022,-0.169
set10IT023,-0.239
set10IT024,-0.207
set10IT025,-0.506
set10IT026,0.126
set10IT027,-0.309
set10IT028,-0.086
set10IT029,-0.348
set10IT031,-0.081
set10IT032,-0.175
set10IT033,0.222
set10IT034,-0.18
set10IT035,-0.221
set10IT036,-0.361
set10IT037,-0.319
set10IT043,-0.342
set10IT044,-0.461
set10IT053,-0.146
set12IT001,-0.048
set12IT002,-0.048
set12IT004,-0.278
set12IT007,-0.05
set12IT008,-0.107
set12IT009,0.427
set12IT014,0.04
set12IT015,-0.38
set12IT016,-0.075
set12IT017,-0.06
set12IT023,-0.171
set12IT024,-0.368
set12IT025,-0.12
set12IT026,0.138
set12IT027,-0.039
set12IT028,-0.156
set12IT029,0.035
set12IT031,0.133
set12IT032,-0.375
set12IT034,-0.117
set12IT037,-0.33
set12IT038,-0.062
set12IT039,0.151
set12IT044,-0.174
set12IT046,-0.132
set12IT053,0.407
set12IT054,-0.033
set12IT055,-0.31
set12IT056,-0.062
set12IT057,0.017
set12IT058,-0.097
set12IT059,0.177
set15IT054,0.237
set15IT057,0.198
set15IT058,-0.242
set15IT059,0.08
set15IT060,0.329
set15IT061,-0.134
set15IT062,0.131
set15IT063,-0.84
set15IT064,0.346
set15IT065,0.485
set15IT066,0.029
set15IT067,-0.152
set15IT068,0.139
set15IT071,-0.013
set15IT072,-0.09
set15IT073,0.084
set15IT074,0.298
set15IT075,-0.039
set15IT076,0.316
set15IT077,-0.185
set15IT078,-0.093
set15IT079,0.126
set15IT080,0.101
set15IT081,0.173
set16IT004,-0.397
set16IT005,0.069
set16IT006,-0.081
set16IT007,0.102
set16IT008,-0.17
set16IT009,-0.247
set16IT010,-0.435
set16IT011,0.083
set16IT012,-0.138
set16IT013,0.046
set16IT014,0.114
set16IT015,-0.034
set27IT004,0.027
set27IT005,0.246
set27IT006,-0.127
set27IT007,-0.296
set27IT008,0.11
set27IT009,-0.171
set27IT010,-0.108
set27IT011,-0.029
set27IT012,0.243
set27IT013,-0.111
set27IT014,0.121
set27IT015,-0.334
set27IT016,-0.184
set27IT017,-0.257
set27IT018,-0.119
set27IT019,-0.179
set27IT020,-0.091
set27IT021,-0.317
set27IT024,-0.336
set27IT025,-0.576
set27IT028,-0.322
set27IT029,-0.16
set27IT030,0.259
set27IT031,-0.173
set27IT032,0.04
set27IT033,-0.055
set27IT034,0.007
set27IT035,-0.211
set27IT036,0.263
set27IT037,0.199
set27IT038,0.059
set27IT039,-0.324
set27IT040,0.269
set27IT041,-0.068
set27IT042,0.3
set27IT043,0.08
set27IT044,-0.088
set27IT045,0.138
set27IT046,-0.24
set27IT047,-0.062
set27IT048,-0.464
set27IT049,0.142
set27IT050,-0.247
set27IT051,0.067
set27IT052,-0.298
set27IT053,-0.227
set27IT054,0.088
set27IT055,0.168
set27IT056,0.07
set27IT057,0.168
set27IT058,-0.169
set27IT059,0.306
set27IT060,-0.374
set27IT061,-0.231
set27IT062,-0.198
set27IT063,-0.187
set27IT064,0.172
set27IT065,-0.056
set27IT066,0.148
set27IT067,-0.131
set27IT068,-0.155
set27IT069,0.094
set27IT070,0.076
set27IT071,-0.256
set27IT072,-0.133
set27IT073,0.063
set28IT003,-0.122
set28IT004,0.053
set28IT005,-0.2
set28IT006,-0.211
set28IT007,-0.357
set28IT008,-0.405
set28IT009,-0.058
set28IT010,0.283
set28IT013,-0.136
set28IT014,0.044
set28IT017,0.058
set28IT018,0.056
set28IT021,0.293
set28IT022,-0.069
set28IT023,0.201
set28IT024,0.042
set28IT027,-0.005
set28IT028,0.033
set28IT029,-0.196
