,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-1.5286781359880561,0.6268327879984092,2.0,0.0,-1.971915851051801,1.0,-1.0854404209243116,,,,
1,set1__Glucose carbon source (20mM),-1.2017427027004435,0.29818021985143744,2.0,2.0,-1.4125879581730905,3.0,-0.9908974472277964,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.26538213247866127,0.0610858440738666,2.0,4.0,-0.2221879178995261,5.0,-0.3085763470577964,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.9214393872329478,0.2305404106053002,2.0,6.0,-1.0844560749094867,7.0,-0.7584226995564091,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.3738155764324827,0.7839891297816991,2.0,8.0,-0.9281796064776624,9.0,0.180548453612697,,,,
5,set5__D-Glucose carbon source,-0.6015788277236018,0.10474416238549679,2.0,10.0,-0.5275135202111122,11.0,-0.6756441352360916,,,,
6,set5__Levulinic Acid carbon source,-0.5185603314875858,0.5904247847775009,4.0,12.0,-0.6327667595111192,13.0,0.3169796561235785,14.0,-1.0721947876495364,15.0,-0.6862594349132664
7,set5__Vanillin carbon source,-0.6762306373554936,0.05025735238807183,2.0,16.0,-0.6406933226774061,17.0,-0.7117679520335811,,,,
8,set5__p-Coumaric acid carbon source,-0.5221160084960088,0.20760351294809973,2.0,18.0,-0.3753181566922582,19.0,-0.6689138602997593,,,,
9,set6__D-Glucose carbon source,0.0803757841485592,,1.0,20.0,0.0803757841485592,,,,,,
10,set6__Ferulic Acid carbon source,-0.8437465111160425,,1.0,21.0,-0.8437465111160425,,,,,,
11,set6__benzoic acid carbon source,-0.4596799653099181,,1.0,22.0,-0.4596799653099181,,,,,,
12,set6__Valerolactam carbon source,-0.0569923636732023,,1.0,23.0,-0.0569923636732023,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.0583972131582156,,1.0,24.0,-0.0583972131582156,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.624214436060097,,1.0,25.0,0.624214436060097,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.25262757386261947,0.6876516379088347,2.0,26.0,0.2336155623967539,30.0,-0.7388707101219929,,,,
16,set7__Valerolactam 10 mM carbon source,-0.1370740523430464,,1.0,27.0,-0.1370740523430464,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.2651955833441812,,1.0,28.0,-0.2651955833441812,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.24600284097770939,0.3308960992005812,2.0,29.0,-0.4799817165906169,31.0,-0.0120239653648019,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.2477717364785215,,1.0,32.0,-0.2477717364785215,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.4267215106423414,,1.0,33.0,0.4267215106423414,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.3319732015472937,,1.0,34.0,0.3319732015472937,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.0511698487744356,1.2274652956259875,2.0,35.0,-0.1832208145661497,47.0,-1.9191188829827217,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.21005463412607814,0.960570989420244,2.0,36.0,0.8892808945562041,49.0,-0.4691716263040478,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.3900461137535606,,1.0,37.0,0.3900461137535606,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.0565217862339869,,1.0,38.0,0.0565217862339869,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.1011020052961249,,1.0,39.0,0.1011020052961249,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.6388391959714387,,1.0,40.0,-0.6388391959714387,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.4087452854598485,,1.0,41.0,-0.4087452854598485,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.7360004075256386,,1.0,42.0,-0.7360004075256386,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.1628443462864327,,1.0,43.0,-0.1628443462864327,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.1608339182715462,,1.0,44.0,-0.1608339182715462,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.4017371756752793,,1.0,45.0,-0.4017371756752793,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.6994060003854418,,1.0,46.0,-0.6994060003854418,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.0368624084828884,,1.0,48.0,0.0368624084828884,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-1.468008143346145,,1.0,50.0,-1.468008143346145,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.5049110864412536,,1.0,51.0,-0.5049110864412536,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.2820640106844312,,1.0,52.0,0.2820640106844312,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,1.2071014745096793,,1.0,53.0,1.2071014745096793,,,,,,
39,set10__L-Arginine carbon source,-1.5442907855899874,,1.0,54.0,-1.5442907855899874,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-1.580806458775619,,1.0,55.0,-1.580806458775619,,,,,,
41,set10__L-Histidine carbon source,-0.5498775345950867,,1.0,56.0,-0.5498775345950867,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.7310629938814437,,1.0,57.0,-0.7310629938814437,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.5561530905930495,,1.0,58.0,-0.5561530905930495,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.2589127692323988,,1.0,59.0,-0.2589127692323988,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.9146907073365872,,1.0,60.0,-0.9146907073365872,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.4074236365140585,,1.0,61.0,-0.4074236365140585,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.2558099235571003,,1.0,62.0,0.2558099235571003,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.2779139559907662,,1.0,63.0,-0.2779139559907662,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.5099666419466877,,1.0,64.0,-0.5099666419466877,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.2308850819722836,,1.0,65.0,-0.2308850819722836,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.057448019653899,,1.0,66.0,-0.057448019653899,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.7660253104181318,,1.0,67.0,-0.7660253104181318,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.1801228681490525,,1.0,68.0,-0.1801228681490525,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.4747071485534199,,1.0,69.0,-0.4747071485534199,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.609968246418099,,1.0,70.0,-0.609968246418099,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.7345563937689716,,1.0,71.0,0.7345563937689716,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.6954805360864788,,1.0,72.0,-0.6954805360864788,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.0488543221648021,,1.0,73.0,0.0488543221648021,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.3356641269239406,,1.0,74.0,-0.3356641269239406,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.6691614545057114,,1.0,75.0,-0.6691614545057114,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.1975435851491777,,1.0,76.0,0.1975435851491777,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.7182296504199398,,1.0,77.0,-0.7182296504199398,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.1279001404687208,,1.0,78.0,0.1279001404687208,,,,,,
64,set10__Sodium butyrate carbon source,-0.3401525530012258,,1.0,79.0,-0.3401525530012258,,,,,,
65,set12__Vanillin carbon source,-0.43190872302909233,0.0012761384709585838,2.0,80.0,-0.4328110891956402,97.0,-0.4310063568625445,,,,
66,"set12__1,2-Propanediol carbon source",-1.4194398739788805,0.04264511346581274,2.0,81.0,-1.4495945228950264,98.0,-1.3892852250627346,,,,
67,set12__Sodium propionate carbon source,-1.1791669484927194,0.09684828643358365,2.0,82.0,-1.1106848684092354,99.0,-1.2476490285762036,,,,
68,set12__2-methyl-1-butanol carbon source,-1.1105567328153445,1.5022337803299042,2.0,83.0,-0.0483170398165668,100.0,-2.172796425814122,,,,
69,"set12__1,5-Pentanediol carbon source",-1.0770598711671098,0.5361386423916324,2.0,84.0,-0.6979526014758372,101.0,-1.4561671408583825,,,,
70,"set12__1,4-Butanediol carbon source",-0.45375829576256427,0.542837098624264,2.0,85.0,-0.0699145022457165,102.0,-0.837602089279412,,,,
71,set12__Vanillic Acid carbon source,-1.3327241825236489,0.9655257907736667,2.0,86.0,-0.6499943484570855,103.0,-2.0154540165902124,,,,
72,set12__Protocatechuic Acid carbon source,-1.619642121445514,0.16843194903869044,2.0,87.0,-1.7387414947792388,89.0,-1.5005427481117888,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-1.5810438644401739,0.0817681442965507,2.0,88.0,-1.5232250551230428,104.0,-1.638862673757305,,,,
74,set12__L-Lysine carbon source,-2.1201086927454935,0.20298832101756314,2.0,90.0,-2.263643111038684,105.0,-1.9765742744523027,,,,
75,set12__p-Coumaric acid carbon source,-1.8012173591637761,1.1603730653877407,2.0,91.0,-0.9807096959218836,106.0,-2.6217250224056685,,,,
76,set12__benzoic acid carbon source,-1.577443065276255,0.5345976898824863,2.0,92.0,-1.955460716998824,107.0,-1.199425413553686,,,,
77,set12__Ferulic Acid carbon source,-1.0754939296229113,0.05413560378717618,2.0,93.0,-1.0372142770813708,108.0,-1.1137735821644517,,,,
78,set12__D-Glucose carbon source,-0.8983213256067637,0.22061554530384606,2.0,94.0,-0.7423225774872462,109.0,-1.0543200737262812,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-2.2093542960853383,0.3667389188985276,2.0,95.0,-1.950030719607166,110.0,-2.4686778725635103,,,,
80,set12__Phenylacetic acid carbon source,-1.2270465359156102,0.18452417194031445,2.0,96.0,-1.357524829187439,111.0,-1.0965682426437815,,,,
81,set15__Butyl stearate carbon source,-0.17557196116872864,0.05175692206646102,2.0,112.0,-0.1389742906021904,124.0,-0.2121696317352669,,,,
