,PP_2799
set1IT078,0.095
set1IT079,0.061
set1IT080,-0.103
set1IT081,0.22
set1IT082,0.031
set1IT083,0.146
set1IT084,0.029
set1IT085,-0.041
set1IT086,0.126
set1IT087,0.016
set5IT075,-0.363
set5IT076,-0.161
set5IT081,-0.163
set5IT082,-0.339
set5IT083,-0.147
set5IT084,-0.166
set5IT085,-0.363
set5IT086,-0.19
set5IT087,-0.343
set5IT088,-0.258
set6IT057,0.237
set6IT059,0.038
set6IT061,-0.181
set6IT064,0.077
set6IT065,0.037
set7IT042,0.199
set7IT044,0.0
set7IT045,0.037
set7IT055,-0.26
set7IT056,0.034
set7IT057,-0.105
set7IT062,-0.702
set8IT058,0.068
set8IT059,-0.039
set8IT060,-0.154
set8IT062,0.192
set8IT064,0.292
set8IT070,0.082
set8IT073,0.074
set8IT080,0.153
set8IT081,-0.071
set8IT082,0.17
set8IT084,0.108
set8IT085,0.217
set8IT089,0.032
set8IT090,0.083
set8IT092,0.205
set8IT093,-0.065
set8IT094,-0.243
set8IT095,-0.034
set8IT096,0.258
set9IT020,-0.159
set9IT022,0.15
set9IT025,-0.335
set10IT006,0.09
set10IT008,0.071
set10IT010,-0.144
set10IT017,0.027
set10IT018,-0.02
set10IT019,-0.07
set10IT020,-0.082
set10IT021,0.031
set10IT022,-0.114
set10IT023,-0.02
set10IT024,-0.22
set10IT025,0.368
set10IT026,0.037
set10IT027,-0.116
set10IT028,0.049
set10IT029,-0.028
set10IT031,-0.015
set10IT032,0.045
set10IT033,-0.127
set10IT034,-0.003
set10IT035,-0.079
set10IT036,-0.032
set10IT037,0.047
set10IT043,0.233
set10IT044,-0.041
set10IT053,-0.072
set12IT001,-0.188
set12IT002,-0.018
set12IT004,-0.094
set12IT007,-0.118
set12IT008,-0.189
set12IT009,-0.026
set12IT014,-0.073
set12IT015,-0.219
set12IT016,0.027
set12IT017,0.056
set12IT023,0.012
set12IT024,-0.097
set12IT025,-0.1
set12IT026,-0.091
set12IT027,0.032
set12IT028,-0.19
set12IT029,-0.247
set12IT031,-0.211
set12IT032,-0.032
set12IT034,-0.172
set12IT037,-0.129
set12IT038,-0.034
set12IT039,-0.032
set12IT044,-0.002
set12IT046,0.08
set12IT053,-0.105
set12IT054,-0.159
set12IT055,-0.12
set12IT056,-0.213
set12IT057,0.014
set12IT058,-0.122
set12IT059,-0.042
set15IT054,0.202
set15IT057,0.065
set15IT058,0.055
set15IT059,0.141
set15IT060,0.202
set15IT061,-0.03
set15IT062,-0.056
