,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.10500000000000001,0.1725340546095176,2.0,0.0,0.017,1.0,-0.227,,,,
1,set1__Glucose carbon source (20mM),0.022000000000000006,0.15697770542341355,2.0,2.0,0.133,3.0,-0.089,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.251,0.14566399692442877,2.0,4.0,0.354,5.0,0.148,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.129,0.18384776310850237,2.0,6.0,-0.001,7.0,0.259,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.296,0.09758073580374355,2.0,8.0,-0.365,9.0,-0.227,,,,
5,set5__D-Glucose carbon source,0.09,0.24607315985291855,2.0,10.0,0.264,11.0,-0.084,,,,
6,set5__Levulinic Acid carbon source,-0.26425,0.07012072922229678,4.0,12.0,-0.254,13.0,-0.319,14.0,-0.315,15.0,-0.169
7,set5__Vanillin carbon source,0.025999999999999995,0.1725340546095176,2.0,16.0,0.148,17.0,-0.096,,,,
8,set5__p-Coumaric acid carbon source,0.08099999999999999,0.1371787155501902,2.0,18.0,-0.016,19.0,0.178,,,,
9,set6__D-Glucose carbon source,-0.001,,1.0,20.0,-0.001,,,,,,
10,set6__Ferulic Acid carbon source,0.095,,1.0,21.0,0.095,,,,,,
11,set6__benzoic acid carbon source,-0.157,,1.0,22.0,-0.157,,,,,,
12,set6__Valerolactam carbon source,-0.223,,1.0,23.0,-0.223,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.258,,1.0,24.0,-0.258,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.113,,1.0,25.0,-0.113,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.199,0.2517300141024109,2.0,26.0,0.021,30.0,0.377,,,,
16,set7__Valerolactam 10 mM carbon source,0.206,,1.0,27.0,0.206,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.12,,1.0,28.0,0.12,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.0075,0.11525840533340723,2.0,29.0,-0.074,31.0,0.089,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.052,,1.0,32.0,0.052,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.124,,1.0,33.0,-0.124,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.197,,1.0,34.0,0.197,,,,,,
