,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.1965,0.29486352775479036,2.0,0.0,-0.012,1.0,0.405,,,,
1,set1__Glucose carbon source (20mM),0.124,0.06788225099390856,2.0,2.0,0.172,3.0,0.076,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.1335,0.08838834764831845,2.0,4.0,0.071,5.0,0.196,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.0765,0.0417193000900063,2.0,6.0,-0.047,7.0,-0.106,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.0445,0.08273149339882606,2.0,8.0,-0.014,9.0,0.103,,,,
5,set5__D-Glucose carbon source,0.127,0.012727922061357866,2.0,10.0,0.136,11.0,0.118,,,,
6,set5__Levulinic Acid carbon source,0.26825,0.05568587492952468,4.0,12.0,0.35,13.0,0.235,14.0,0.231,15.0,0.257
7,set5__Vanillin carbon source,-0.0825,0.04596194077712559,2.0,16.0,-0.05,17.0,-0.115,,,,
8,set5__p-Coumaric acid carbon source,-0.1235,0.14919953083036153,2.0,18.0,-0.018,19.0,-0.229,,,,
9,set6__D-Glucose carbon source,0.044,,1.0,20.0,0.044,,,,,,
10,set6__Ferulic Acid carbon source,-0.163,,1.0,21.0,-0.163,,,,,,
11,set6__benzoic acid carbon source,0.145,,1.0,22.0,0.145,,,,,,
12,set6__Valerolactam carbon source,0.21,,1.0,23.0,0.21,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.098,,1.0,24.0,-0.098,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.199,,1.0,25.0,-0.199,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.035500000000000004,0.014849242404917496,2.0,26.0,0.025,30.0,0.046,,,,
16,set7__Valerolactam 10 mM carbon source,-0.051,,1.0,27.0,-0.051,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.154,,1.0,28.0,-0.154,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.083,0.025455844122715714,2.0,29.0,0.065,31.0,0.101,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.043,,1.0,32.0,-0.043,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.134,,1.0,33.0,0.134,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.742,,1.0,34.0,-0.742,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.10700000000000001,0.24324473272817237,2.0,35.0,-0.279,47.0,0.065,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.322,0.16122034611053285,2.0,36.0,-0.436,49.0,-0.208,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.112,,1.0,37.0,-0.112,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.323,,1.0,38.0,-0.323,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.28,,1.0,39.0,-0.28,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.232,,1.0,40.0,-0.232,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.021,,1.0,41.0,-0.021,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.099,,1.0,42.0,-0.099,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.108,,1.0,43.0,-0.108,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.216,,1.0,44.0,-0.216,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.153,,1.0,45.0,-0.153,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.043,,1.0,46.0,-0.043,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.168,,1.0,48.0,-0.168,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.112,,1.0,50.0,-0.112,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.463,,1.0,51.0,0.463,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.112,,1.0,52.0,0.112,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.131,,1.0,53.0,-0.131,,,,,,
39,set10__L-Arginine carbon source,-0.332,,1.0,54.0,-0.332,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.113,,1.0,55.0,-0.113,,,,,,
41,set10__L-Histidine carbon source,0.174,,1.0,56.0,0.174,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.295,,1.0,57.0,-0.295,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.141,,1.0,58.0,-0.141,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.083,,1.0,59.0,-0.083,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.24,,1.0,60.0,-0.24,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.035,,1.0,61.0,0.035,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.091,,1.0,62.0,-0.091,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.317,,1.0,63.0,-0.317,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.011,,1.0,64.0,-0.011,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.12,,1.0,65.0,-0.12,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.105,,1.0,66.0,-0.105,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.044,,1.0,67.0,-0.044,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.095,,1.0,68.0,-0.095,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.297,,1.0,69.0,-0.297,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.101,,1.0,70.0,-0.101,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.025,,1.0,71.0,0.025,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.105,,1.0,72.0,0.105,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.075,,1.0,73.0,0.075,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.436,,1.0,74.0,-0.436,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.012,,1.0,75.0,-0.012,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.108,,1.0,76.0,-0.108,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.218,,1.0,77.0,0.218,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.377,,1.0,78.0,-0.377,,,,,,
64,set10__Sodium butyrate carbon source,0.078,,1.0,79.0,0.078,,,,,,
65,set12__Vanillin carbon source,0.274,0.11172287142747449,2.0,80.0,0.195,97.0,0.353,,,,
66,"set12__1,2-Propanediol carbon source",0.2625,0.23829498525986653,2.0,81.0,0.431,98.0,0.094,,,,
67,set12__Sodium propionate carbon source,-0.26,0.31819805153394637,2.0,82.0,-0.485,99.0,-0.035,,,,
68,set12__2-methyl-1-butanol carbon source,0.0525,0.1873832970144351,2.0,83.0,-0.08,100.0,0.185,,,,
69,"set12__1,5-Pentanediol carbon source",0.1845,0.39951533137039935,2.0,84.0,-0.098,101.0,0.467,,,,
70,"set12__1,4-Butanediol carbon source",-0.074,0.07778174593052023,2.0,85.0,-0.019,102.0,-0.129,,,,
71,set12__Vanillic Acid carbon source,-0.1775,0.1025304832720494,2.0,86.0,-0.105,103.0,-0.25,,,,
72,set12__Protocatechuic Acid carbon source,0.1305,0.026162950903902252,2.0,87.0,0.112,89.0,0.149,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.225,0.12020815280171307,2.0,88.0,0.31,104.0,0.14,,,,
74,set12__L-Lysine carbon source,0.1205,0.009192388155425116,2.0,90.0,0.114,105.0,0.127,,,,
75,set12__p-Coumaric acid carbon source,0.051000000000000004,0.009899494936611668,2.0,91.0,0.058,106.0,0.044,,,,
76,set12__benzoic acid carbon source,0.162,0.01131370849898477,2.0,92.0,0.154,107.0,0.17,,,,
77,set12__Ferulic Acid carbon source,0.005499999999999991,0.2354665581351203,2.0,93.0,0.172,108.0,-0.161,,,,
78,set12__D-Glucose carbon source,0.041499999999999995,0.14919953083036153,2.0,94.0,0.147,109.0,-0.064,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,0.1575,0.0685893577750951,2.0,95.0,0.206,110.0,0.109,,,,
80,set12__Phenylacetic acid carbon source,0.0985,0.006363961030678923,2.0,96.0,0.094,111.0,0.103,,,,
81,set15__Butyl stearate carbon source,-0.022999999999999993,0.2220315292925759,2.0,112.0,0.134,124.0,-0.18,,,,
82,set15__Hexanoic acid carbon source,-0.014000000000000005,0.14142135623730953,2.0,113.0,-0.114,125.0,0.086,,,,
