,PP_5628
set1IT078,-1.045
set1IT079,-0.776
set1IT080,-1.334
set1IT081,-0.833
set1IT082,-0.292
set1IT083,0.117
set1IT084,-0.194
set1IT085,-0.269
set1IT086,-0.257
set1IT087,0.129
set5IT075,-0.643
set5IT076,-0.44
set5IT081,0.465
set5IT082,0.448
set5IT083,0.036
set5IT084,-0.505
set5IT085,0.467
set5IT086,0.334
set5IT087,-0.791
set5IT088,-0.391
set6IT057,-0.134
set6IT059,0.078
set6IT061,-0.449
set6IT064,-0.406
set6IT065,0.263
set7IT042,-0.238
set7IT044,0.506
set7IT045,0.267
set7IT055,0.115
set7IT056,0.445
set7IT057,-0.159
set7IT062,-0.039
set8IT058,0.324
set8IT059,0.115
set8IT060,-1.092
set8IT062,0.492
set8IT064,0.53
set8IT070,0.6
set8IT073,0.05
set8IT080,-0.333
set8IT081,-0.689
set8IT082,-0.185
set8IT084,-0.004
set8IT085,0.108
set8IT089,-0.137
set8IT090,-0.314
set8IT092,-1.009
set8IT093,-0.109
set8IT094,-0.092
set8IT095,-1.31
set8IT096,-1.464
set9IT020,-0.202
set9IT022,0.391
set9IT025,0.179
set10IT006,0.113
set10IT008,0.088
set10IT010,0.613
set10IT017,0.241
set10IT018,0.228
set10IT019,0.147
set10IT020,0.361
set10IT021,-0.014
set10IT022,-0.038
set10IT023,0.191
set10IT024,0.479
set10IT025,0.493
set10IT026,0.108
set10IT027,0.328
set10IT028,-0.276
set10IT029,-0.059
set10IT031,-0.009
set10IT032,-0.199
set10IT033,0.569
set10IT034,0.203
set10IT035,0.114
set10IT036,-0.05
set10IT037,0.115
set10IT043,0.074
set10IT044,-0.118
set10IT053,0.145
set12IT001,0.333
set12IT002,-0.016
set12IT004,-0.044
set12IT007,0.093
set12IT008,0.094
set12IT009,0.124
set12IT014,-0.28
set12IT015,-0.152
set12IT016,-0.536
set12IT017,-0.404
set12IT023,-0.375
set12IT024,0.218
set12IT025,-0.682
set12IT026,0.085
set12IT027,-0.629
set12IT028,-0.333
set12IT029,-0.571
set12IT031,0.965
set12IT032,-0.373
set12IT034,-0.212
set12IT037,0.259
set12IT038,-0.697
set12IT039,0.232
set12IT044,0.37
set12IT046,-0.488
set12IT053,-0.043
set12IT054,-0.449
set12IT055,-0.117
set12IT056,-0.546
set12IT057,-0.123
set12IT058,-0.473
set12IT059,-0.619
set15IT054,-0.079
set15IT057,-0.621
set15IT058,-1.14
set15IT059,-0.589
set15IT060,0.439
set15IT061,-0.742
set15IT062,-0.943
set15IT063,-0.07
set15IT064,-0.36
set15IT065,0.462
set15IT066,-1.241
set15IT067,-0.76
set15IT068,-0.346
set15IT071,0.211
set15IT072,-0.414
set15IT073,-0.298
set15IT074,-0.306
set15IT075,-0.961
set15IT076,-0.688
set15IT077,-0.207
set15IT078,-1.07
set15IT079,0.152
set15IT080,-0.605
set15IT081,-1.342
set16IT004,0.08
set16IT005,-0.1
set16IT006,-0.14
set16IT007,-0.126
set16IT008,0.195
set16IT009,0.261
set16IT010,-0.073
set16IT011,-0.891
set16IT012,-0.231
set16IT013,0.304
set16IT014,0.106
set16IT015,-0.053
set27IT004,-0.97
set27IT005,-0.689
set27IT006,0.1
set27IT007,-0.363
set27IT008,-0.942
set27IT009,-0.834
set27IT010,-0.826
set27IT011,-0.585
set27IT012,-0.203
set27IT013,-0.344
set27IT014,-0.949
set27IT015,-0.222
set27IT016,-1.02
set27IT017,-1.009
set27IT018,-0.421
set27IT019,-0.562
set27IT020,-0.062
set27IT021,-0.163
set27IT024,-0.166
set27IT025,-0.775
set27IT028,0.262
set27IT029,0.572
set27IT030,-0.37
set27IT031,-0.137
set27IT032,0.024
set27IT033,-0.046
set27IT034,-0.221
set27IT035,-0.795
set27IT036,-0.128
set27IT037,-0.863
set27IT038,-0.473
set27IT039,-0.49
set27IT040,-0.312
set27IT041,-0.647
set27IT042,-0.942
set27IT043,-0.848
set27IT044,-0.935
set27IT045,-0.092
set27IT046,-0.262
set27IT047,-1.077
set27IT048,-0.015
set27IT049,-0.307
set27IT050,-0.164
set27IT051,-0.086
set27IT052,-0.564
set27IT053,-0.278
set27IT054,-0.722
set27IT055,-0.306
set27IT056,-0.41
set27IT057,-0.811
set27IT058,0.109
set27IT059,0.107
set27IT060,-0.398
set27IT061,-0.585
set27IT062,-0.693
set27IT063,-0.914
set27IT064,-0.281
set27IT065,-0.201
set27IT066,-0.112
set27IT067,-0.575
set27IT068,-0.113
set27IT069,0.139
set27IT070,0.053
set27IT071,0.065
set27IT072,-0.428
set27IT073,-0.345
set28IT003,-0.293
set28IT004,-0.379
set28IT005,0.12
set28IT006,-0.26
set28IT007,0.122
set28IT008,0.052
set28IT009,-0.232
set28IT010,0.044
set28IT013,-0.193
set28IT014,0.328
set28IT017,0.015
set28IT018,0.155
set28IT021,-0.108
set28IT022,-0.501
set28IT023,0.295
set28IT024,-0.201
set28IT027,0.37
set28IT028,0.124
set28IT029,0.395
set28IT030,0.327
set28IT031,-0.398
set28IT032,0.011
set28IT035,-0.488
set28IT036,0.228
set28IT037,-0.144
set28IT038,-0.392
set28IT039,0.1
set28IT040,-0.506
set28IT041,-0.405
set28IT042,-0.645
set28IT045,-0.53
set28IT046,0.339
set29IT004,0.092
set29IT005,-0.12
set29IT006,-0.425
set29IT007,-0.496
set29IT014,0.275
set29IT015,-0.325
set29IT057,-0.09
set29IT058,-0.762
set100IT008,-0.879
set100IT009,-0.539
set100IT010,-0.942
set100IT011,-0.211
set100IT012,-0.232
set100IT013,-0.472
set100IT014,-0.453
set100IT015,-0.801
set100IT016,-0.528
set100IT017,0.058
set100IT018,0.062
set100IT019,-0.331
set100IT020,0.153
set100IT021,-0.117
set100IT022,-0.465
set100IT023,0.185
set100IT024,-0.23
set100IT025,-0.116
set100IT026,0.184
set100IT027,-0.249
set100IT028,-0.288
set100IT029,-0.126
set100IT030,-0.544
set100IT031,-0.402
set100IT032,0.407
set100IT033,-0.396
set100IT034,-0.371
set100IT035,0.01
set100IT036,-0.331
set100IT037,-0.336
set100IT038,0.485
set100IT039,-0.675
set100IT040,0.027
set100IT041,0.234
set100IT042,0.102
set100IT043,-0.099
set100IT044,-0.006
set100IT045,-0.69
set100IT046,-0.38
set101IT007,-0.883
set101IT008,-0.889
set101IT009,-1.506
set101IT013,-1.05
set101IT014,-1.307
set101IT015,-0.396
set101IT016,-0.243
set101IT017,-0.182
set101IT018,-0.967
set101IT019,-1.417
set101IT020,-0.897
set101IT021,-0.909
set101IT022,-1.508
set101IT023,-0.769
set101IT024,-0.932
set101IT025,-0.798
set101IT026,-0.727
set101IT027,-0.712
set101IT028,-0.236
set101IT029,-0.87
set101IT030,-1.362
set101IT031,-0.646
set101IT032,-0.608
set101IT033,-0.575
set101IT034,-1.464
set101IT035,-0.816
set101IT036,-0.79
set101IT037,-0.838
set101IT038,-1.072
set101IT039,-0.527
set101IT040,-0.471
set101IT041,-0.864
set101IT042,-0.518
set101IT043,-0.504
set101IT044,-0.251
set101IT045,-0.645
set101IT046,-0.754
set101IT047,-1.244
set101IT048,-0.326
