,PP_3744
set1IT078,-0.214
set1IT079,-0.082
set1IT080,0.001
set1IT081,0.106
set1IT082,-0.176
set1IT083,-0.033
set1IT084,-0.099
set1IT085,-0.34
set1IT086,-0.086
set1IT087,0.024
set5IT075,-0.049
set5IT076,0.136
set5IT081,0.155
set5IT082,0.281
set5IT083,0.083
set5IT084,-0.171
set5IT085,0.082
set5IT086,0.128
set5IT087,0.199
set5IT088,-0.001
set6IT057,0.053
set6IT059,-0.052
set6IT061,0.083
set6IT064,0.308
set6IT065,0.01
set7IT042,-0.154
set7IT044,0.028
set7IT045,-0.104
set7IT055,-0.153
set7IT056,-0.369
set7IT057,0.0
set7IT062,0.228
set8IT058,-0.1
set8IT059,-0.078
set8IT060,-0.203
set8IT062,0.131
set8IT064,-0.077
set8IT070,-0.157
set8IT073,-0.533
set8IT080,-0.291
set8IT081,-0.055
set8IT082,-0.264
set8IT084,-0.094
set8IT085,0.401
set8IT089,0.021
set8IT090,0.053
set8IT092,-0.062
set8IT093,-0.365
set8IT094,-0.134
set8IT095,-0.169
set8IT096,0.167
set9IT020,-0.192
set9IT022,-0.047
set9IT025,-0.037
set10IT006,0.088
set10IT008,-0.004
set10IT010,0.019
set10IT017,0.14
set10IT018,-0.159
set10IT019,-0.051
set10IT020,0.038
set10IT021,-0.019
set10IT022,-0.066
set10IT023,-0.337
set10IT024,-0.07
set10IT025,-0.175
set10IT026,0.155
set10IT027,0.079
set10IT028,0.027
set10IT029,-0.177
set10IT031,0.011
set10IT032,-0.126
set10IT033,0.006
set10IT034,0.103
set10IT035,-0.202
set10IT036,-0.013
set10IT037,0.038
set10IT043,0.107
set10IT044,0.296
set10IT053,0.002
set12IT001,-0.079
set12IT002,-0.295
set12IT004,0.437
set12IT007,-0.065
set12IT008,-0.017
set12IT009,-0.322
set12IT014,-0.078
set12IT015,-0.086
set12IT016,-0.013
set12IT017,-0.11
set12IT023,0.109
set12IT024,-0.044
set12IT025,-0.22
set12IT026,-0.079
set12IT027,0.233
set12IT028,0.09
set12IT029,0.117
set12IT031,-0.171
set12IT032,0.062
set12IT034,0.01
set12IT037,-0.21
set12IT038,-0.155
set12IT039,-0.035
set12IT044,0.062
set12IT046,0.059
set12IT053,-0.096
set12IT054,-0.112
set12IT055,-0.127
set12IT056,0.037
set12IT057,0.157
set12IT058,0.018
set12IT059,-0.174
set15IT054,-0.114
set15IT057,0.029
set15IT058,-0.085
set15IT059,0.124
set15IT060,0.044
set15IT061,0.146
set15IT062,-0.044
set15IT063,0.176
set15IT064,0.296
set15IT065,0.317
set15IT066,0.155
set15IT067,-0.015
set15IT068,0.13
set15IT071,-0.017
set15IT072,0.364
set15IT073,-0.051
set15IT074,-0.024
set15IT075,0.214
set15IT076,0.012
set15IT077,-0.244
set15IT078,0.088
set15IT079,0.329
set15IT080,-0.036
set15IT081,-0.034
set16IT004,-0.059
set16IT005,0.048
set16IT006,0.011
set16IT007,0.06
set16IT008,-0.01
set16IT009,-0.123
set16IT010,-0.08
set16IT011,-0.194
set16IT012,-0.217
set16IT013,-0.107
set16IT014,-0.07
set16IT015,-0.242
set27IT004,-0.005
set27IT005,-0.16
set27IT006,0.019
set27IT007,-0.248
set27IT008,0.101
set27IT009,-0.094
set27IT010,0.163
set27IT011,0.057
set27IT012,0.0
set27IT013,0.105
set27IT014,-0.111
set27IT015,0.079
set27IT016,-0.079
set27IT017,0.036
set27IT018,-0.03
set27IT019,-0.096
set27IT020,0.014
set27IT021,-0.197
set27IT024,-0.104
set27IT025,-0.056
set27IT028,0.01
set27IT029,-0.042
set27IT030,0.047
set27IT031,0.103
set27IT032,-0.137
set27IT033,0.033
set27IT034,0.0
set27IT035,-0.158
set27IT036,0.126
set27IT037,0.017
set27IT038,0.08
set27IT039,-0.148
set27IT040,-0.161
set27IT041,0.186
set27IT042,0.086
set27IT043,-0.088
set27IT044,0.108
set27IT045,-0.065
set27IT046,0.127
set27IT047,0.081
set27IT048,0.047
set27IT049,0.089
set27IT050,-0.11
set27IT051,0.161
set27IT052,-0.092
set27IT053,0.049
set27IT054,0.015
set27IT055,-0.108
set27IT056,-0.008
set27IT057,-0.065
set27IT058,-0.092
set27IT059,-0.007
set27IT060,0.162
set27IT061,-0.001
set27IT062,0.203
set27IT063,0.045
set27IT064,0.092
set27IT065,-0.092
set27IT066,0.243
set27IT067,0.012
set27IT068,0.01
set27IT069,0.105
set27IT070,0.057
set27IT071,0.211
set27IT072,0.153
set27IT073,0.006
set28IT003,-0.071
set28IT004,-0.167
set28IT005,-0.148
set28IT006,-0.261
set28IT007,-0.298
set28IT008,-0.099
set28IT009,-0.075
set28IT010,-0.12
set28IT013,-0.028
set28IT014,-0.112
set28IT017,-0.106
set28IT018,-0.142
set28IT021,-0.102
set28IT022,0.032
set28IT023,-0.116
set28IT024,-0.156
set28IT027,-0.136
set28IT028,-0.214
set28IT029,-0.11
set28IT030,-0.069
set28IT031,-0.286
set28IT032,-0.074
set28IT035,0.014
set28IT036,-0.173
set28IT037,0.008
set28IT038,0.034
set28IT039,0.048
set28IT040,-0.053
set28IT041,0.095
set28IT042,-0.162
set28IT045,-0.069
set28IT046,0.033
set29IT004,0.054
set29IT005,0.355
set29IT006,0.312
set29IT007,0.277
set29IT014,0.06
set29IT015,-0.062
set29IT057,0.135
set29IT058,0.113
