,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.0425,0.1279863273947651,2.0,0.0,0.048,1.0,-0.133,,,,
1,set1__Glucose carbon source (20mM),-0.1745,0.11101576464628796,2.0,2.0,-0.253,3.0,-0.096,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.109,0.16122034611053285,2.0,4.0,-0.005,5.0,0.223,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.018000000000000002,0.01979898987322333,2.0,6.0,0.032,7.0,0.004,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.0765,0.06293250352560273,2.0,8.0,0.121,9.0,0.032,,,,
5,set5__D-Glucose carbon source,-0.152,0.04666904755831214,2.0,10.0,-0.119,11.0,-0.185,,,,
6,set5__Levulinic Acid carbon source,0.01875,0.06419436631564071,4.0,12.0,0.074,13.0,-0.057,14.0,-0.012,15.0,0.07
7,set5__Vanillin carbon source,0.1,0.07495331880577404,2.0,16.0,0.047,17.0,0.153,,,,
8,set5__p-Coumaric acid carbon source,-0.09,0.0028284271247461927,2.0,18.0,-0.092,19.0,-0.088,,,,
9,set6__D-Glucose carbon source,0.089,,1.0,20.0,0.089,,,,,,
10,set6__Ferulic Acid carbon source,0.124,,1.0,21.0,0.124,,,,,,
11,set6__benzoic acid carbon source,0.069,,1.0,22.0,0.069,,,,,,
12,set6__Valerolactam carbon source,0.115,,1.0,23.0,0.115,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.073,,1.0,24.0,0.073,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.031,,1.0,25.0,0.031,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.127,0.05091168824543143,2.0,26.0,-0.163,30.0,-0.091,,,,
16,set7__Valerolactam 10 mM carbon source,-0.063,,1.0,27.0,-0.063,,,,,,
17,set7__L-Lysine 10 mM carbon source,-1.198,,1.0,28.0,-1.198,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.0075000000000000015,0.03606244584051393,2.0,29.0,0.033,31.0,-0.018,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.018,,1.0,32.0,-0.018,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.018,,1.0,33.0,-0.018,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.316,,1.0,34.0,0.316,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.1115,0.07848885271170679,2.0,35.0,-0.056,47.0,-0.167,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.139,0.002828427124746173,2.0,36.0,0.137,49.0,0.141,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.126,,1.0,37.0,-0.126,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.0,,1.0,38.0,0.0,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.063,,1.0,39.0,0.063,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.152,,1.0,40.0,0.152,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.111,,1.0,41.0,-0.111,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.005,,1.0,42.0,0.005,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.2,,1.0,43.0,-0.2,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.079,,1.0,44.0,0.079,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.051,,1.0,45.0,-0.051,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.275,,1.0,46.0,-0.275,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.274,,1.0,48.0,-0.274,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.112,,1.0,50.0,-0.112,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.179,,1.0,51.0,-0.179,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.232,,1.0,52.0,0.232,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.145,,1.0,53.0,0.145,,,,,,
39,set10__L-Arginine carbon source,0.059,,1.0,54.0,0.059,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-1.003,,1.0,55.0,-1.003,,,,,,
41,set10__L-Histidine carbon source,0.048,,1.0,56.0,0.048,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.028,,1.0,57.0,-0.028,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.022,,1.0,58.0,0.022,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.002,,1.0,59.0,-0.002,,,,,,
