,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),0.46368757762585777,0.664683425982,2.0,0.0,0.9336897354800366,1.0,-0.0063145802283211,,,,
1,set1__Glucose carbon source (20mM),0.3097918880838653,0.2176390732683645,2.0,2.0,0.4636859526430817,3.0,0.1558978235246489,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-1.9428590524411435,0.45707925449141973,2.0,4.0,-2.266062892831718,5.0,-1.619655212050569,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.7313985927996505,0.17743053289509006,2.0,6.0,-0.8568609257993115,7.0,-0.6059362597999896,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-1.235750563708053,0.1490481460255527,2.0,8.0,-1.130357608930102,9.0,-1.341143518486004,,,,
5,set5__D-Glucose carbon source,-0.7004622351296628,0.6830740221893297,2.0,10.0,-0.2174559619872175,11.0,-1.183468508272108,,,,
6,set5__Levulinic Acid carbon source,-2.4923726100746744,1.254784600208675,4.0,12.0,-3.415065518506041,13.0,-3.730911040496849,14.0,-1.3753352311943154,15.0,-1.448178650101493
7,set5__Vanillin carbon source,-2.946245858741091,0.341380284319908,2.0,16.0,-2.704853544735092,17.0,-3.1876381727470893,,,,
8,set5__p-Coumaric acid carbon source,-1.116342744304816,0.8857805351016168,2.0,18.0,-1.7426841673182178,19.0,-0.4900013212914141,,,,
9,set6__D-Glucose carbon source,-0.3793724693723787,,1.0,20.0,-0.3793724693723787,,,,,,
10,set6__Ferulic Acid carbon source,-1.4257881992325814,,1.0,21.0,-1.4257881992325814,,,,,,
11,set6__benzoic acid carbon source,-0.432198207125176,,1.0,22.0,-0.432198207125176,,,,,,
12,set6__Valerolactam carbon source,-0.6737044461923224,,1.0,23.0,-0.6737044461923224,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.3694077756358059,,1.0,24.0,-0.3694077756358059,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,1.307830112599957,,1.0,25.0,1.307830112599957,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.539428508873933,0.788637393502127,2.0,26.0,0.0182223399687046,30.0,-1.0970793577165707,,,,
16,set7__Valerolactam 10 mM carbon source,0.4254911837036788,,1.0,27.0,0.4254911837036788,,,,,,
17,set7__L-Lysine 10 mM carbon source,-2.3469215375957546,,1.0,28.0,-2.3469215375957546,,,,,,
18,set7__D-Lysine 10 mM carbon source,-1.8247579767634114,0.26988983797003735,2.0,29.0,-2.0155989113653634,31.0,-1.6339170421614595,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-2.9261042655385823,,1.0,32.0,-2.9261042655385823,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-2.365202428820682,,1.0,33.0,-2.365202428820682,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.822246365365535,,1.0,34.0,-1.822246365365535,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-2.551267590860668,0.29584406551003145,2.0,35.0,-2.3420742459647275,47.0,-2.7604609357566083,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.9371548988954679,0.8295008112566719,2.0,36.0,-1.3506092502561329,49.0,-2.523700547534803,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-2.2116766291333776,,1.0,37.0,-2.2116766291333776,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.2427199794495511,,1.0,38.0,0.2427199794495511,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-1.359878555100204,,1.0,39.0,-1.359878555100204,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-2.3999592214761387,,1.0,40.0,-2.3999592214761387,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.332734070781755,,1.0,41.0,0.332734070781755,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-1.3616493497144535,,1.0,42.0,-1.3616493497144535,,,,,,
