k,name,in_iM,gene_weight,regulator,function,category
25,fModule_26,False,0.01248676425402,,,
75,fModule_76,False,-0.0071150099211703,,,
23,fModule_24,False,-0.0060428701558818,,,
68,fModule_69,False,0.0056651274694342,,,
40,fModule_41,False,-0.0055689447787725,,,
83,fModule_84,False,-0.0050735582164283,,,
2,fModule_3,False,0.0049781929882125,,,
72,fModule_73,False,0.0048215851573192,RpoD,,
78,fModule_79,False,0.0048011442791567,,,
55,fModule_56,False,0.0047117438654313,PydR,,
65,fModule_66,False,-0.0047078603624208,,,
49,fModule_50,False,0.0046610226968171,PP_2046,,
58,fModule_59,False,-0.0044819997841541,,,
0,fModule_1,False,0.0044584817816756,,,
76,fModule_77,False,0.004454612449863,PsrA,,
50,fModule_51,False,0.0043778800231024,,,
77,fModule_78,False,-0.0043653003862591,,,
70,fModule_71,False,-0.0040835799969329,,,
12,fModule_13,False,-0.0040276966686485,ModR,,
33,fModule_34,False,-0.0038072415555947,,,
48,fModule_49,False,-0.0037045663398086,,,
26,fModule_27,False,-0.0036828259892547,,,
16,fModule_17,False,-0.0035304070519162,PedR1,,
8,fModule_9,False,-0.0035095410225849,,,
22,fModule_23,False,-0.0034967112117429,,,
42,fModule_43,False,0.0034038207803547,PhhR,,
54,fModule_55,False,-0.0032428000279847,,,
57,fModule_58,False,-0.003069381699582,PrpR,,
3,fModule_4,False,-0.0030167802883899,,,
79,fModule_80,False,0.0029608559868725,,,
36,fModule_37,False,0.0027505914576617,,,
47,fModule_48,False,0.0026856481515062,,,
81,fModule_82,False,0.0024955911332199,,,
5,fModule_6,False,-0.0024618361454673,GcsR,,
38,fModule_39,False,0.0024385022881826,,,
31,fModule_32,False,-0.0023415690966078,,,
29,fModule_30,False,-0.0023286267980121,HutC,,
37,fModule_38,False,0.0022634426013471,,,
71,fModule_72,False,-0.0021625134585065,,,
61,fModule_62,False,0.0020705148606985,PP_3603,,
51,fModule_52,False,-0.0020636573005955,FleQ,,
64,fModule_65,False,0.002059706318439,DctD-II,,
32,fModule_33,False,-0.001977865286211,BirA,,
27,fModule_28,False,0.00193467520234,VanR,,
63,fModule_64,False,-0.0019098760692262,,,
67,fModule_68,False,-0.0018604989007866,,,
30,fModule_31,False,-0.0016301598539013,,,
60,fModule_61,False,-0.001459956048587,,,
62,fModule_63,False,-0.00144264841862,,,
43,fModule_44,False,0.0014307083224743,,,
53,fModule_54,False,-0.0013778839661294,,,
59,fModule_60,False,0.0013588078415644,,,
24,fModule_25,False,-0.0012798383489236,PrpR,,
13,fModule_14,False,0.001226813484463,PP_3359,,
56,fModule_57,False,-0.001137819130878,,,
18,fModule_19,False,-0.0010942584631874,,,
7,fModule_8,False,0.0010446928040586,GltR-II,,
39,fModule_40,False,-0.0010045914204931,,,
82,fModule_83,False,-0.0009711467411234,,,
44,fModule_45,False,0.0009151489604573,,,
19,fModule_20,False,0.0007751301205659,,,
80,fModule_81,False,-0.0006932395887338,,,
28,fModule_29,False,-0.0006428507234538,,,
46,fModule_47,False,0.0006353923918278,,,
21,fModule_22,False,0.000604254663629,,,
74,fModule_75,False,-0.0005933852358671,,,
73,fModule_74,False,0.0005059839962194,,,
15,fModule_16,False,0.0004587284417729,PcaR,,
52,fModule_53,False,-0.0004563277745144,PP_5350,,
41,fModule_42,False,-0.0004243488657954,,,
66,fModule_67,False,-0.0003797272314017,,,
45,fModule_46,False,-0.0003306173489475,,,
1,fModule_2,False,0.0003231340287589,,,
10,fModule_11,False,-0.0003095151042486,PrpR,,
11,fModule_12,False,0.0002819776412651,BirA,,
34,fModule_35,False,0.0002711035118474,,,
35,fModule_36,False,-0.000171626420392,,,
69,fModule_70,False,0.0001656419893037,,,
17,fModule_18,False,-0.0001558812624556,,,
20,fModule_21,False,-0.0001525198665118,,,
14,fModule_15,False,-0.0001403363439672,,,
6,fModule_7,False,-9.870749525821904e-05,GbdR,,
9,fModule_10,False,-2.1767417688896495e-05,,,
4,fModule_5,False,1.9323226850361237e-05,BenR,,
