,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.3435,0.06717514421272204,2.0,0.0,-0.391,1.0,-0.296,,,,
1,set1__Glucose carbon source (20mM),-0.07100000000000001,0.24465894629054544,2.0,2.0,0.102,3.0,-0.244,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.08650000000000001,0.10818733752154178,2.0,4.0,0.01,5.0,0.163,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.3145,0.10960155108391488,2.0,6.0,-0.392,7.0,-0.237,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.096,0.33092597359530423,2.0,8.0,-0.33,9.0,0.138,,,,
5,set5__D-Glucose carbon source,-0.019500000000000003,0.11101576464628796,2.0,10.0,-0.098,11.0,0.059,,,,
6,set5__Levulinic Acid carbon source,-0.03875,0.1269025216455528,4.0,12.0,-0.029,13.0,-0.003,14.0,0.09,15.0,-0.213
7,set5__Vanillin carbon source,0.06,0.09050966799187808,2.0,16.0,-0.004,17.0,0.124,,,,
8,set5__p-Coumaric acid carbon source,0.1825,0.0007071067811865482,2.0,18.0,0.182,19.0,0.183,,,,
9,set6__D-Glucose carbon source,-0.377,,1.0,20.0,-0.377,,,,,,
10,set6__Ferulic Acid carbon source,-0.302,,1.0,21.0,-0.302,,,,,,
11,set6__benzoic acid carbon source,0.09,,1.0,22.0,0.09,,,,,,
12,set6__Valerolactam carbon source,-0.228,,1.0,23.0,-0.228,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.261,,1.0,24.0,-0.261,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.349,,1.0,25.0,-0.349,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.34850000000000003,0.12091525958289961,2.0,26.0,-0.263,30.0,-0.434,,,,
16,set7__Valerolactam 10 mM carbon source,-0.227,,1.0,27.0,-0.227,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.256,,1.0,28.0,0.256,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.20550000000000002,0.2609224022578361,2.0,29.0,-0.39,31.0,-0.021,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.012,,1.0,32.0,-0.012,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.136,,1.0,33.0,-0.136,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.313,,1.0,34.0,-0.313,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.057999999999999996,0.0282842712474619,2.0,35.0,-0.038,47.0,-0.078,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.20500000000000002,0.15556349186104046,2.0,36.0,-0.095,49.0,-0.315,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.053,,1.0,37.0,-0.053,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.087,,1.0,38.0,-0.087,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.004,,1.0,39.0,0.004,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.211,,1.0,40.0,-0.211,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.128,,1.0,41.0,-0.128,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.075,,1.0,42.0,0.075,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.14,,1.0,43.0,0.14,,,,,,
