,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),0.1236293890315236,0.2618838388091969,2.0,0.0,0.3088092273366715,1.0,-0.0615504492736243,,,,
1,set1__Glucose carbon source (20mM),0.0153852250587581,0.05199077642787752,2.0,2.0,0.052148255630064,3.0,-0.0213778055125478,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.6195563252111992,0.19636021955691585,2.0,4.0,-0.4807086824072247,5.0,-0.7584039680151737,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.5092076744889091,0.2524004634483866,2.0,6.0,-0.6876817537678906,7.0,-0.3307335952099277,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.04924257654293775,0.14586209093631594,2.0,8.0,-0.1523826501620556,9.0,0.0538974970761801,,,,
5,set5__D-Glucose carbon source,-0.07885918898371219,0.08231263862866828,2.0,10.0,-0.0206553640320231,11.0,-0.1370630139354013,,,,
6,set5__Levulinic Acid carbon source,-1.1731172942011543,0.7922284621553495,4.0,12.0,-2.12599781807807,13.0,-1.5222043648560657,14.0,-0.4698127340431449,15.0,-0.5744542598273368
7,set5__Vanillin carbon source,-18.0076824243041,0.7374412178338782,2.0,16.0,-17.4862327384473,17.0,-18.5291321101609,,,,
8,set5__p-Coumaric acid carbon source,-0.2634211814666026,0.1622279219711401,2.0,18.0,-0.1487087177430073,19.0,-0.3781336451901979,,,,
9,set6__D-Glucose carbon source,0.6570965917818065,,1.0,20.0,0.6570965917818065,,,,,,
10,set6__Ferulic Acid carbon source,-0.7674624619087795,,1.0,21.0,-0.7674624619087795,,,,,,
11,set6__benzoic acid carbon source,-0.0640175846682028,,1.0,22.0,-0.0640175846682028,,,,,,
12,set6__Valerolactam carbon source,0.2439581704297607,,1.0,23.0,0.2439581704297607,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.5402537997375028,,1.0,24.0,-0.5402537997375028,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.2475253638809599,,1.0,25.0,-0.2475253638809599,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.089176118353152,0.0930422727374829,2.0,26.0,-0.0233852963634696,30.0,-0.1549669403428344,,,,
16,set7__Valerolactam 10 mM carbon source,0.2258018303523062,,1.0,27.0,0.2258018303523062,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.4401937701777215,,1.0,28.0,-0.4401937701777215,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.40590121114126554,0.15933754596918812,2.0,29.0,-0.2932325518888294,31.0,-0.5185698703937017,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.2513007902996368,,1.0,32.0,-0.2513007902996368,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.40008505670411,,1.0,33.0,-0.40008505670411,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.4400165343635145,,1.0,34.0,-1.4400165343635145,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.36279955087104254,0.35190950257249265,2.0,35.0,-0.6116371465040369,47.0,-0.1139619552380482,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.611647991039788,0.17664193646170712,2.0,36.0,-0.7365527021537843,49.0,-0.4867432799257916,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.4041278886699193,,1.0,37.0,-0.4041278886699193,,,,,,
