,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.0225,0.14778531726798844,2.0,0.0,-0.082,1.0,0.127,,,,
1,set1__Glucose carbon source (20mM),0.053000000000000005,0.20223253941935262,2.0,2.0,0.196,3.0,-0.09,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),1.032,0.10606601717798214,2.0,4.0,1.107,5.0,0.957,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.41200000000000003,0.1513208511739212,2.0,6.0,0.305,7.0,0.519,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.15150000000000002,0.17324116139070417,2.0,8.0,0.274,9.0,0.029,,,,
5,set5__D-Glucose carbon source,-0.2185,0.055861435713737265,2.0,10.0,-0.179,11.0,-0.258,,,,
6,set5__Levulinic Acid carbon source,0.33475,0.11592346613175436,4.0,12.0,0.168,13.0,0.436,14.0,0.36,15.0,0.375
7,set5__Vanillin carbon source,0.0215,0.06010407640085654,2.0,16.0,0.064,17.0,-0.021,,,,
8,set5__p-Coumaric acid carbon source,0.2375,0.10960155108391487,2.0,18.0,0.315,19.0,0.16,,,,
9,set6__D-Glucose carbon source,0.098,,1.0,20.0,0.098,,,,,,
10,set6__Ferulic Acid carbon source,0.094,,1.0,21.0,0.094,,,,,,
11,set6__benzoic acid carbon source,0.119,,1.0,22.0,0.119,,,,,,
12,set6__Valerolactam carbon source,-0.005,,1.0,23.0,-0.005,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.166,,1.0,24.0,0.166,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.386,,1.0,25.0,0.386,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.168,0.04949747468305833,2.0,26.0,0.133,30.0,0.203,,,,
16,set7__Valerolactam 10 mM carbon source,0.432,,1.0,27.0,0.432,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.136,,1.0,28.0,-0.136,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.05450000000000002,0.5762920266670362,2.0,29.0,-0.353,31.0,0.462,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.003,,1.0,32.0,0.003,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.05,,1.0,33.0,-0.05,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.156,,1.0,34.0,0.156,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.125,0.0,2.0,35.0,0.125,47.0,0.125,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.146,0.3238549057834388,2.0,36.0,-0.375,49.0,0.083,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.03,,1.0,37.0,0.03,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.106,,1.0,38.0,-0.106,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.035,,1.0,39.0,0.035,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.038,,1.0,40.0,-0.038,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.072,,1.0,41.0,-0.072,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.12,,1.0,42.0,-0.12,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.336,,1.0,43.0,-0.336,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.068,,1.0,44.0,-0.068,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.347,,1.0,45.0,0.347,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.099,,1.0,46.0,-0.099,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.006,,1.0,48.0,0.006,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.285,,1.0,50.0,0.285,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.006,,1.0,51.0,-0.006,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.017,,1.0,52.0,0.017,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.117,,1.0,53.0,-0.117,,,,,,
39,set10__L-Arginine carbon source,0.171,,1.0,54.0,0.171,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.201,,1.0,55.0,-0.201,,,,,,
41,set10__L-Histidine carbon source,0.221,,1.0,56.0,0.221,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.122,,1.0,57.0,0.122,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.253,,1.0,58.0,0.253,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.147,,1.0,59.0,0.147,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.068,,1.0,60.0,0.068,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.365,,1.0,61.0,0.365,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.063,,1.0,62.0,-0.063,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.262,,1.0,63.0,0.262,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.063,,1.0,64.0,0.063,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.044,,1.0,65.0,0.044,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.005,,1.0,66.0,0.005,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.287,,1.0,67.0,0.287,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.028,,1.0,68.0,-0.028,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.324,,1.0,69.0,0.324,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.154,,1.0,70.0,0.154,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.147,,1.0,71.0,-0.147,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.017,,1.0,72.0,-0.017,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.204,,1.0,73.0,0.204,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.21,,1.0,74.0,0.21,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.007,,1.0,75.0,0.007,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.052,,1.0,76.0,0.052,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.199,,1.0,77.0,0.199,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.061,,1.0,78.0,-0.061,,,,,,
64,set10__Sodium butyrate carbon source,0.585,,1.0,79.0,0.585,,,,,,
65,set12__Vanillin carbon source,0.35650000000000004,0.05303300858899107,2.0,80.0,0.394,97.0,0.319,,,,
66,"set12__1,2-Propanediol carbon source",0.178,0.03818376618407356,2.0,81.0,0.151,98.0,0.205,,,,
67,set12__Sodium propionate carbon source,0.2595,0.09263098833543773,2.0,82.0,0.194,99.0,0.325,,,,
68,set12__2-methyl-1-butanol carbon source,0.0895,0.017677669529663684,2.0,83.0,0.077,100.0,0.102,,,,
69,"set12__1,5-Pentanediol carbon source",0.469,0.07353910524340097,2.0,84.0,0.417,101.0,0.521,,,,
70,"set12__1,4-Butanediol carbon source",0.381,0.04949747468305833,2.0,85.0,0.346,102.0,0.416,,,,
71,set12__Vanillic Acid carbon source,0.189,0.10465180361560904,2.0,86.0,0.263,103.0,0.115,,,,
72,set12__Protocatechuic Acid carbon source,0.4255,0.03747665940288701,2.0,87.0,0.452,89.0,0.399,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.4745,0.12515790027001886,2.0,88.0,0.386,104.0,0.563,,,,
74,set12__L-Lysine carbon source,0.0555,0.1025304832720494,2.0,90.0,0.128,105.0,-0.017,,,,
75,set12__p-Coumaric acid carbon source,0.279,0.09050966799187811,2.0,91.0,0.215,106.0,0.343,,,,
76,set12__benzoic acid carbon source,0.054000000000000006,0.04101219330881976,2.0,92.0,0.025,107.0,0.083,,,,
77,set12__Ferulic Acid carbon source,0.054000000000000006,0.11030865786510143,2.0,93.0,-0.024,108.0,0.132,,,,
78,set12__D-Glucose carbon source,0.1855,0.07141778489984128,2.0,94.0,0.236,109.0,0.135,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.0265,0.09121677477306463,2.0,95.0,0.038,110.0,-0.091,,,,
80,set12__Phenylacetic acid carbon source,0.1155,0.10960155108391488,2.0,96.0,0.193,111.0,0.038,,,,
81,set15__Butyl stearate carbon source,0.45799999999999996,0.17536248173426375,2.0,112.0,0.334,124.0,0.582,,,,
82,set15__Hexanoic acid carbon source,-0.5045,0.036062445840513956,2.0,113.0,-0.479,125.0,-0.53,,,,
83,set15__Decanoic acid carbon source,0.15450000000000003,0.17182694782833108,2.0,114.0,0.033,126.0,0.276,,,,
84,set15__Lauric acid carbon source,0.1575,0.026162950903902242,2.0,115.0,0.139,127.0,0.176,,,,
85,set15__Valeric acid carbon source,0.4245,0.09687362902255703,2.0,116.0,0.356,128.0,0.493,,,,
86,set15__Octanoic acid carbon source,-0.0049999999999999906,0.19940411229460642,2.0,117.0,0.136,129.0,-0.146,,,,
87,set15__Nonanoic acid carbon source,0.21850000000000003,0.08414570696119918,2.0,118.0,0.159,130.0,0.278,,,,
88,set15__Tween 20 carbon source,0.07250000000000001,0.25526554800834367,2.0,119.0,0.253,131.0,-0.108,,,,
89,set15__Myristic acid carbon source,0.244,0.09758073580374356,2.0,120.0,0.313,132.0,0.175,,,,
90,set15__Sodium butyrate carbon source,0.2175,0.39103004999616076,2.0,121.0,-0.059,133.0,0.494,,,,
91,set15__Oleic acid carbon source,0.069,0.1725340546095176,2.0,122.0,-0.053,134.0,0.191,,,,
92,set15__Heptanoic acid carbon source,-0.0685,0.08131727983645297,2.0,123.0,-0.011,135.0,-0.126,,,,
93,set16__Butanol carbon source,0.047,0.09050966799187808,2.0,136.0,0.111,137.0,-0.017,,,,
94,"set16__1,3-Butandiol carbon source",0.051000000000000004,0.06505382386916238,2.0,138.0,0.097,139.0,0.005,,,,
95,set16__3-methyl-3-butenol carbon source,0.059,0.029698484809835,2.0,140.0,0.038,141.0,0.08,,,,
96,set16__3-methyl-1-butanol carbon source,-0.08249999999999999,0.18455486988968892,2.0,142.0,0.048,143.0,-0.213,,,,
97,set16__1-Pentanol carbon source,0.11049999999999999,0.08980256121069152,2.0,144.0,0.174,145.0,0.047,,,,
98,set16__Ethanol carbon source,0.1385,0.06293250352560273,2.0,146.0,0.094,147.0,0.183,,,,
99,set27__Ammonium chloride nitrogen source,0.14,0.02828427124746191,2.0,148.0,0.16,149.0,0.12,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.1285,0.1322289680818844,2.0,150.0,-0.035,151.0,-0.222,,,,
101,set27__Urea nitrogen source,0.051000000000000004,0.012727922061357852,2.0,152.0,0.06,153.0,0.042,,,,
