,PP_5253
set1IT078,0.662
set1IT079,0.22
set1IT080,0.273
set1IT081,0.924
set1IT082,0.464
set1IT083,0.418
set1IT084,0.738
set1IT085,0.423
set1IT086,0.216
set1IT087,0.456
set5IT075,-0.424
set5IT076,-0.363
set5IT081,-0.183
set5IT082,-0.069
set5IT083,-0.016
set5IT084,0.006
set5IT085,-0.676
set5IT086,-0.681
set5IT087,-0.393
set5IT088,0.151
set6IT057,-0.059
set6IT059,-0.103
set6IT061,-0.098
set6IT064,0.339
set6IT065,-0.174
set7IT042,0.343
set7IT044,-0.291
set7IT045,0.434
set7IT055,-1.703
set7IT056,-0.172
set7IT057,-0.11
set7IT062,0.223
set8IT058,-0.287
set8IT059,0.088
set8IT060,0.26
set8IT062,-0.24
set8IT064,0.594
set8IT070,0.202
set8IT073,0.527
set8IT080,0.063
set8IT081,-0.615
set8IT082,0.198
set8IT084,-0.309
set8IT085,0.365
set8IT089,-0.089
set8IT090,0.044
set8IT092,-0.241
set8IT093,0.469
set8IT094,0.007
set8IT095,0.183
set8IT096,-0.834
set9IT020,-0.061
set9IT022,-0.134
set9IT025,0.256
set10IT006,0.438
set10IT008,0.243
set10IT010,0.018
set10IT017,0.324
set10IT018,0.426
set10IT019,-0.262
set10IT020,-0.124
set10IT021,0.069
set10IT022,0.29
set10IT023,-0.38
set10IT024,0.555
set10IT025,0.533
set10IT026,0.303
set10IT027,0.029
set10IT028,0.536
set10IT029,-0.004
set10IT031,0.184
set10IT032,0.714
set10IT033,0.611
set10IT034,-0.081
set10IT035,0.176
set10IT036,0.41
set10IT037,-0.293
set10IT043,-0.466
set10IT044,0.038
set10IT053,0.143
set12IT001,-0.151
set12IT002,0.314
set12IT004,-0.299
set12IT007,-0.44
set12IT008,0.597
set12IT009,-0.447
set12IT014,-0.06
set12IT015,0.441
set12IT016,-0.129
set12IT017,-0.187
set12IT023,-0.835
set12IT024,0.184
set12IT025,-0.223
set12IT026,0.137
set12IT027,-0.142
set12IT028,-0.302
set12IT029,-0.014
set12IT031,0.692
set12IT032,-0.072
set12IT034,-0.236
set12IT037,-0.053
set12IT038,-0.217
set12IT039,-0.112
set12IT044,0.12
set12IT046,-0.269
set12IT053,0.295
set12IT054,-0.168
set12IT055,0.138
set12IT056,-0.206
set12IT057,0.27
set12IT058,0.492
set12IT059,0.198
set15IT054,-0.141
set15IT057,-0.631
set15IT058,0.371
set15IT059,0.072
set15IT060,-0.158
set15IT061,-0.287
set15IT062,-0.364
set15IT063,-0.799
set15IT064,-0.603
set15IT065,-0.889
set15IT066,-0.13
set15IT067,-0.035
set15IT068,-0.206
set15IT071,-0.335
set15IT072,0.083
set15IT073,-0.383
set15IT074,-1.029
set15IT075,-0.275
set15IT076,-0.383
set15IT077,-1.874
set15IT078,-0.105
set15IT079,-1.243
set15IT080,0.205
set15IT081,-0.205
set16IT004,0.038
set16IT005,-0.278
set16IT006,-0.022
set16IT007,-0.344
set16IT008,0.155
set16IT009,-0.169
set16IT010,-0.227
set16IT011,-0.155
set16IT012,-0.264
set16IT013,0.003
set16IT014,0.149
set16IT015,-0.341
set27IT004,-0.445
set27IT005,0.239
set27IT006,0.019
set27IT007,-0.154
set27IT008,0.228
set27IT009,-0.104
set27IT010,0.086
set27IT011,0.453
set27IT012,-0.715
set27IT013,0.184
set27IT014,-0.027
set27IT015,0.165
set27IT016,-0.084
set27IT017,-0.131
set27IT018,-0.907
set27IT019,-0.323
set27IT020,0.247
set27IT021,0.285
set27IT024,0.166
set27IT025,0.324
set27IT028,-0.065
set27IT029,-0.168
set27IT030,-0.207
set27IT031,-0.747
set27IT032,0.302
set27IT033,-0.432
set27IT034,0.078
set27IT035,0.306
set27IT036,0.24
set27IT037,-0.025
set27IT038,-0.154
set27IT039,-0.111
set27IT040,-0.302
set27IT041,-0.185
set27IT042,-0.065
set27IT043,-0.132
set27IT044,-0.006
set27IT045,0.266
set27IT046,-0.02
set27IT047,-0.461
set27IT048,-0.054
set27IT049,0.118
set27IT050,-0.149
set27IT051,-0.157
set27IT052,0.014
set27IT053,0.036
set27IT054,-0.104
set27IT055,0.227
set27IT056,0.243
set27IT057,-0.191
set27IT058,-0.388
set27IT059,0.057
set27IT060,0.023
set27IT061,0.059
set27IT062,0.082
set27IT063,0.057
set27IT064,0.044
set27IT065,0.23
set27IT066,0.225
set27IT067,-0.078
set27IT068,-0.496
set27IT069,-0.069
set27IT070,0.08
set27IT071,0.462
set27IT072,-0.173
set27IT073,0.243
set28IT003,-0.155
set28IT004,-0.322
set28IT005,0.461
set28IT006,-0.262
set28IT007,-0.124
set28IT008,0.002
set28IT009,-0.154
set28IT010,0.03
set28IT013,0.144
set28IT014,0.161
set28IT017,0.183
set28IT018,-0.107
set28IT021,-0.809
set28IT022,-0.709
set28IT023,-0.277
set28IT024,0.169
set28IT027,0.024
set28IT028,-0.662
set28IT029,-0.111
set28IT030,0.006
set28IT031,0.069
set28IT032,-0.21
set28IT035,-0.008
set28IT036,-0.496
set28IT037,-0.146
set28IT038,0.3
set28IT039,-0.35
set28IT040,-0.49
set28IT041,-0.05
set28IT042,0.159
set28IT045,0.302
set28IT046,0.551
set29IT004,0.639
set29IT005,0.255
set29IT006,-0.182
set29IT007,-0.111
set29IT014,0.456
set29IT015,0.018
set29IT057,-0.137
set29IT058,-0.214
set100IT008,-0.185
set100IT009,0.022
set100IT010,-0.149
set100IT011,-0.021
set100IT012,0.199
set100IT013,0.037
set100IT014,-0.134
set100IT015,-0.054
set100IT016,0.077
set100IT017,-0.068
set100IT018,-0.058
set100IT019,-0.148
set100IT020,0.02
set100IT021,0.1
set100IT022,-0.066
set100IT023,-0.039
set100IT024,0.188
set100IT025,-0.177
set100IT026,0.063
set100IT027,0.138
set100IT028,-0.005
set100IT029,-0.014
set100IT030,0.155
set100IT031,-0.029
