,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.0021551775250293476,0.32496495423955574,2.0,0.0,0.2276297452657366,1.0,-0.2319401003157953,,,,
1,set1__Glucose carbon source (20mM),-0.2689583667702065,0.11518895966583523,2.0,2.0,-0.1875074722726707,3.0,-0.3504092612677423,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.0784500080454313,0.1533767620810841,2.0,4.0,-0.030003740498539,5.0,0.1869037565894016,,,,
3,set1__Potassium Acetate Carbon Source (20mM),1.2907488333767119,1.0736118460660817,2.0,6.0,0.5315906166611777,7.0,2.049907050092246,,,,
4,set1__Potassium Acetate Carbon Source (5mM),1.0586013718183107,0.000998025138670168,2.0,8.0,1.0578956614749624,9.0,1.059307082161659,,,,
5,set5__D-Glucose carbon source,-1.393742601148686,0.09199748905914877,2.0,10.0,-1.3286905527828266,11.0,-1.4587946495145452,,,,
6,set5__Levulinic Acid carbon source,-1.6497445273862523,1.7365599968769452,4.0,12.0,-3.422994140789655,13.0,-2.84968646203856,14.0,-0.0170100528503331,15.0,-0.3092874538664614
7,set5__Vanillin carbon source,-8.957914538644129,0.03683331198700849,2.0,16.0,-8.983959623323702,17.0,-8.931869453964556,,,,
8,set5__p-Coumaric acid carbon source,-3.006327780972149,0.27579610717968,2.0,18.0,-3.2013450785837527,19.0,-2.8113104833605456,,,,
9,set6__D-Glucose carbon source,0.9952847745443794,,1.0,20.0,0.9952847745443794,,,,,,
10,set6__Ferulic Acid carbon source,-7.3235079472083715,,1.0,21.0,-7.3235079472083715,,,,,,
11,set6__benzoic acid carbon source,-2.536624513028868,,1.0,22.0,-2.536624513028868,,,,,,
12,set6__Valerolactam carbon source,0.9217999010127456,,1.0,23.0,0.9217999010127456,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.8679096612306364,,1.0,24.0,0.8679096612306364,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,1.7825902825500486,,1.0,25.0,1.7825902825500486,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.8276437015459523,0.037154858925567136,2.0,26.0,-0.8013712488456542,30.0,-0.8539161542462503,,,,
16,set7__Valerolactam 10 mM carbon source,-1.3366976991202733,,1.0,27.0,-1.3366976991202733,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.2007000157447304,,1.0,28.0,-0.2007000157447304,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.010030359157558816,0.3813336771780636,2.0,29.0,-0.2596132698698518,31.0,0.2796739881849694,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.6087142352593028,,1.0,32.0,0.6087142352593028,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.1942399140924927,,1.0,33.0,0.1942399140924927,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.3468501304921936,,1.0,34.0,-0.3468501304921936,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.5442247315658796,2.3200412077731727,2.0,35.0,-1.096292139082759,47.0,2.184741602214518,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,1.4556830634383873,1.664594694177269,2.0,36.0,0.2786368672584932,49.0,2.6327292596182814,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.4312801598733131,,1.0,37.0,0.4312801598733131,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,3.5368890848860093,,1.0,38.0,3.5368890848860093,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.1511263200268446,,1.0,39.0,0.1511263200268446,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,1.2039438456716596,,1.0,40.0,1.2039438456716596,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.5922844995335927,,1.0,41.0,1.5922844995335927,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.652213052204624,,1.0,42.0,0.652213052204624,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",1.3848320433144548,,1.0,43.0,1.3848320433144548,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.6285097610457899,,1.0,44.0,0.6285097610457899,,,,,,
