,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.2055,0.12232947314527272,2.0,0.0,0.292,1.0,0.119,,,,
1,set1__Glucose carbon source (20mM),-0.0135,0.03606244584051393,2.0,2.0,-0.039,3.0,0.012,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.322,0.05939696961966997,2.0,4.0,0.28,5.0,0.364,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.19,0.1725340546095176,2.0,6.0,0.068,7.0,0.312,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.189,0.01555634918610406,2.0,8.0,0.2,9.0,0.178,,,,
5,set5__D-Glucose carbon source,0.0010000000000000009,0.08061017305526642,2.0,10.0,-0.056,11.0,0.058,,,,
6,set5__Levulinic Acid carbon source,0.144,0.08160065359215371,4.0,12.0,0.096,13.0,0.266,14.0,0.112,15.0,0.102
7,set5__Vanillin carbon source,0.11950000000000001,0.11808683245815345,2.0,16.0,0.203,17.0,0.036,,,,
8,set5__p-Coumaric acid carbon source,0.2875,0.004949747468305837,2.0,18.0,0.284,19.0,0.291,,,,
9,set6__D-Glucose carbon source,0.184,,1.0,20.0,0.184,,,,,,
10,set6__Ferulic Acid carbon source,0.211,,1.0,21.0,0.211,,,,,,
11,set6__benzoic acid carbon source,0.097,,1.0,22.0,0.097,,,,,,
12,set6__Valerolactam carbon source,0.212,,1.0,23.0,0.212,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.064,,1.0,24.0,-0.064,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.137,,1.0,25.0,0.137,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.1345,0.11384419177103415,2.0,26.0,-0.215,30.0,-0.054,,,,
16,set7__Valerolactam 10 mM carbon source,-0.128,,1.0,27.0,-0.128,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.176,,1.0,28.0,0.176,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.1245,0.03323401871576773,2.0,29.0,-0.148,31.0,-0.101,,,,
