,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-4.64120934107984,0.2473130792300147,2.0,0.0,-4.816086096479509,1.0,-4.4663325856801706,,,,
1,set1__Glucose carbon source (20mM),-5.569930157378712,0.08369843471253874,2.0,2.0,-5.629113888138648,3.0,-5.510746426618777,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-4.857134028735635,1.0042617161415373,2.0,4.0,-5.567254298305356,5.0,-4.147013759165914,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-6.0924386899138305,0.3169958043884258,2.0,6.0,-6.31658857280457,7.0,-5.86828880702309,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-3.600771974647469,0.4634066820732023,2.0,8.0,-3.273093967306349,9.0,-3.9284499819885887,,,,
5,set5__D-Glucose carbon source,-5.696690629119357,0.162084869830478,2.0,10.0,-5.811301939704227,11.0,-5.582079318534487,,,,
6,set5__Levulinic Acid carbon source,-5.695704767489089,0.8036552957868438,4.0,12.0,-6.533886515472913,13.0,-4.641594036302823,14.0,-6.027917742017213,15.0,-5.579420776163405
7,set5__Vanillin carbon source,-5.077036203493533,0.4513481380180408,2.0,16.0,-5.396187532562012,17.0,-4.757884874425055,,,,
8,set5__p-Coumaric acid carbon source,-6.091422909453158,0.11917996540076468,2.0,18.0,-6.175695871169617,19.0,-6.007149947736699,,,,
9,set6__D-Glucose carbon source,-3.447239382165339,,1.0,20.0,-3.447239382165339,,,,,,
10,set6__Ferulic Acid carbon source,-3.7766412954065625,,1.0,21.0,-3.7766412954065625,,,,,,
11,set6__benzoic acid carbon source,-2.643063398899977,,1.0,22.0,-2.643063398899977,,,,,,
12,set6__Valerolactam carbon source,-2.491790203535974,,1.0,23.0,-2.491790203535974,,,,,,
13,set6__D-Glucuronic Acid carbon source,-4.601740592584805,,1.0,24.0,-4.601740592584805,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-5.524886695676991,,1.0,25.0,-5.524886695676991,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-4.015762115691942,0.6228675499896612,2.0,26.0,-3.5753282473132013,30.0,-4.456195984070682,,,,
16,set7__Valerolactam 10 mM carbon source,-4.09781216937654,,1.0,27.0,-4.09781216937654,,,,,,
17,set7__L-Lysine 10 mM carbon source,-2.718798590367862,,1.0,28.0,-2.718798590367862,,,,,,
18,set7__D-Lysine 10 mM carbon source,-4.785130336681334,0.5867658156628744,2.0,29.0,-4.370224249457659,31.0,-5.200036423905008,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-1.5142961759343991,,1.0,32.0,-1.5142961759343991,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-4.425505707730305,,1.0,33.0,-4.425505707730305,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-4.723096465038425,,1.0,34.0,-4.723096465038425,,,,,,
