,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.10899999999999999,0.09333809511662428,2.0,0.0,0.175,1.0,0.043,,,,
1,set1__Glucose carbon source (20mM),-0.0355,0.20011121907579293,2.0,2.0,0.106,3.0,-0.177,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.33499999999999996,0.014142135623730925,2.0,4.0,0.345,5.0,0.325,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.017,0.04666904755831214,2.0,6.0,0.05,7.0,-0.016,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.325,0.08061017305526641,2.0,8.0,0.268,9.0,0.382,,,,
5,set5__D-Glucose carbon source,-0.2565,0.13788582233137675,2.0,10.0,-0.159,11.0,-0.354,,,,
6,set5__Levulinic Acid carbon source,-0.17675000000000002,0.13596414968659937,4.0,12.0,-0.245,13.0,0.026,14.0,-0.226,15.0,-0.262
7,set5__Vanillin carbon source,-0.4565,0.25667976157071676,2.0,16.0,-0.275,17.0,-0.638,,,,
8,set5__p-Coumaric acid carbon source,-0.289,0.1697056274847714,2.0,18.0,-0.169,19.0,-0.409,,,,
9,set6__D-Glucose carbon source,-0.016,,1.0,20.0,-0.016,,,,,,
10,set6__Ferulic Acid carbon source,0.012,,1.0,21.0,0.012,,,,,,
11,set6__benzoic acid carbon source,0.263,,1.0,22.0,0.263,,,,,,
12,set6__Valerolactam carbon source,-0.366,,1.0,23.0,-0.366,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.122,,1.0,24.0,-0.122,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.341,,1.0,25.0,-0.341,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.2905,0.795495128834866,2.0,26.0,-0.853,30.0,0.272,,,,
16,set7__Valerolactam 10 mM carbon source,-0.433,,1.0,27.0,-0.433,,,,,,
17,set7__L-Lysine 10 mM carbon source,-1.013,,1.0,28.0,-1.013,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.6745,0.8478210306426706,2.0,29.0,-1.274,31.0,-0.075,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.294,,1.0,32.0,0.294,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.304,,1.0,33.0,0.304,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.384,,1.0,34.0,0.384,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.078,0.4270924958366747,2.0,35.0,0.224,47.0,-0.38,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.2195,0.20435385976291226,2.0,36.0,0.075,49.0,0.364,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.311,,1.0,37.0,0.311,,,,,,
