,PP_5491
set1IT078,-0.476
set1IT079,-0.432
set1IT080,0.1
set1IT081,-0.704
set1IT082,0.386
set1IT083,-0.127
set1IT084,-0.019
set1IT085,-0.449
set1IT086,-0.244
set1IT087,-0.252
set5IT075,-0.339
set5IT076,-0.144
set5IT081,0.494
set5IT082,-0.046
set5IT083,-0.055
set5IT084,0.298
set5IT085,-0.043
set5IT086,0.055
set5IT087,-0.376
set5IT088,0.025
set6IT057,-0.337
set6IT059,-0.02
set6IT061,0.033
set6IT064,-0.622
set6IT065,0.197
set7IT042,-0.25
set7IT044,0.461
set7IT045,0.464
set7IT055,0.181
set7IT056,0.434
set7IT057,0.055
set7IT062,-0.162
set8IT058,0.899
set8IT059,0.433
set8IT060,-0.562
set8IT062,-0.033
set8IT064,0.129
set8IT070,0.192
set8IT073,0.111
set8IT080,0.013
set8IT081,0.359
set8IT082,0.478
set8IT084,-0.363
set8IT085,0.314
set8IT089,0.25
set8IT090,0.166
set8IT092,0.481
set8IT093,0.636
set8IT094,-0.331
set8IT095,0.13
set8IT096,0.274
set9IT020,0.336
set9IT022,-0.06
set9IT025,-0.043
set10IT006,-0.076
set10IT008,0.627
set10IT010,-0.239
set10IT017,0.2
set10IT018,0.275
set10IT019,-0.335
set10IT020,0.154
set10IT021,0.047
set10IT022,0.647
set10IT023,-0.348
set10IT024,0.209
set10IT025,0.1
set10IT026,0.125
set10IT027,0.244
set10IT028,0.521
set10IT029,0.316
set10IT031,0.813
set10IT032,0.53
set10IT033,0.202
set10IT034,0.48
set10IT035,0.257
set10IT036,0.268
set10IT037,-0.081
set10IT043,0.339
set10IT044,0.046
set10IT053,0.145
set12IT001,-0.532
set12IT002,-0.065
set12IT004,0.034
set12IT007,-0.211
set12IT008,-0.378
set12IT009,-0.223
set12IT014,0.173
set12IT015,0.118
set12IT016,0.162
set12IT017,0.13
set12IT023,-0.17
set12IT024,-0.058
set12IT025,-0.092
set12IT026,-0.98
set12IT027,-0.297
set12IT028,-0.423
set12IT029,0.159
set12IT031,0.145
set12IT032,-0.144
set12IT034,-0.067
set12IT037,-0.535
set12IT038,0.434
set12IT039,-0.526
set12IT044,-0.666
set12IT046,-0.43
set12IT053,0.014
set12IT054,-0.304
set12IT055,-0.586
set12IT056,0.144
set12IT057,-0.423
set12IT058,0.164
set12IT059,-0.429
set15IT054,-0.313
set15IT057,-0.58
set15IT058,0.528
set15IT059,-0.112
set15IT060,-0.482
set15IT061,0.52
set15IT062,-0.127
set15IT063,-0.88
set15IT064,0.071
set15IT065,0.14
set15IT066,0.02
set15IT067,0.197
set15IT068,0.13
set15IT071,-1.158
set15IT072,0.066
set15IT073,-0.153
set15IT074,0.224
set15IT075,-0.137
set15IT076,-0.753
set15IT077,0.322
set15IT078,-0.117
set15IT079,-1.257
set15IT080,-0.026
set15IT081,0.006
set16IT004,0.514
set16IT005,0.207
set16IT006,0.744
set16IT007,0.178
set16IT008,0.174
set16IT009,-0.081
set16IT010,0.213
set16IT011,0.003
set16IT012,-0.024
set16IT013,0.133
set16IT014,0.171
set16IT015,0.315
set27IT004,-0.064
set27IT005,-0.238
set27IT006,-0.409
set27IT007,-0.454
set27IT008,0.146
set27IT009,0.129
set27IT010,0.192
set27IT011,0.095
set27IT012,-0.337
set27IT013,0.187
set27IT014,0.181
set27IT015,-0.198
set27IT016,-0.143
set27IT017,-0.319
set27IT018,-0.127
set27IT019,-0.211
set27IT020,-0.033
set27IT021,-0.582
set27IT024,-0.104
set27IT025,-0.75
set27IT028,0.321
set27IT029,0.159
set27IT030,-0.125
set27IT031,-0.15
set27IT032,-0.496
set27IT033,-0.428
set27IT034,-0.349
set27IT035,-0.036
set27IT036,-0.278
set27IT037,0.025
set27IT038,-0.248
set27IT039,-0.036
set27IT040,0.153
set27IT041,0.451
set27IT042,-0.116
set27IT043,0.089
set27IT044,-0.175
set27IT045,0.18
set27IT046,-0.336
set27IT047,0.17
set27IT048,0.062
set27IT049,0.043
set27IT050,-0.271
set27IT051,-0.175
set27IT052,0.091
set27IT053,-0.348
set27IT054,0.448
set27IT055,0.026
set27IT056,-0.22
set27IT057,-0.199
set27IT058,0.27
set27IT059,-0.433
set27IT060,-0.309
set27IT061,-0.297
set27IT062,-0.069
set27IT063,0.33
set27IT064,0.295
set27IT065,0.021
set27IT066,0.077
set27IT067,0.217
set27IT068,-0.339
set27IT069,-0.054
set27IT070,0.27
set27IT071,0.119
set27IT072,0.055
set27IT073,-0.301
set28IT003,0.294
set28IT004,0.443
set28IT005,-0.066
set28IT006,0.36
set28IT007,0.308
set28IT008,0.036
set28IT009,0.087
set28IT010,-0.126
set28IT013,-0.046
set28IT014,0.205
set28IT017,-0.169
set28IT018,-0.298
set28IT021,0.338
set28IT022,0.214
set28IT023,-0.099
set28IT024,0.194
set28IT027,-0.117
set28IT028,0.408
set28IT029,0.351
set28IT030,0.212
set28IT031,0.136
set28IT032,0.367
set28IT035,0.209
set28IT036,0.416
set28IT037,-0.075
set28IT038,-0.165
set28IT039,0.556
set28IT040,0.038
set28IT041,0.295
set28IT042,0.225
set28IT045,-0.105
set28IT046,0.113
set29IT004,-0.127
set29IT005,-0.495
set29IT006,-0.141
set29IT007,-0.123
set29IT014,0.137
set29IT015,0.12
set29IT057,-0.222
set29IT058,-0.086
set100IT008,-0.177
set100IT009,-0.358
set100IT010,0.297
set100IT011,-0.006
set100IT012,0.103
set100IT013,0.028
set100IT014,0.259
set100IT015,0.039
set100IT016,0.4
set100IT017,-0.154
set100IT018,-0.3
set100IT019,0.636
set100IT020,0.026
set100IT021,-0.13
set100IT022,0.194
set100IT023,0.236
set100IT024,0.125
set100IT025,0.431
set100IT026,-0.09
set100IT027,-0.299
set100IT028,-0.068
set100IT029,0.105
set100IT030,0.127
set100IT031,0.126
set100IT032,0.0
set100IT033,-0.492
set100IT034,0.4
set100IT035,-0.388
set100IT036,-0.24
set100IT037,0.513
set100IT038,-2.048
set100IT039,-1.433
set100IT040,0.391
set100IT041,0.324
set100IT042,-0.147
set100IT043,0.52
set100IT044,-0.083
set100IT045,-0.131
set100IT046,0.061
set101IT007,-0.107
set101IT008,0.075
set101IT009,0.157
set101IT013,0.096
set101IT014,0.054
set101IT015,0.226
set101IT016,0.088
set101IT017,-0.185
set101IT018,0.05
set101IT019,0.2
set101IT020,0.177
set101IT021,0.004
set101IT022,0.033
set101IT023,0.165
set101IT024,0.085
set101IT025,-0.122
set101IT026,0.184
set101IT027,0.049
set101IT028,0.312
set101IT029,-0.124
set101IT030,0.168
set101IT031,-0.221
set101IT032,0.043
set101IT033,-0.067
set101IT034,0.011
set101IT035,0.042
set101IT036,-0.164
set101IT037,-0.15
set101IT038,0.03
set101IT039,0.342
set101IT040,-0.084
set101IT041,-0.502
set101IT042,-0.137
set101IT043,-0.113
set101IT044,-0.038
set101IT045,-0.259
set101IT046,0.053
set101IT047,-0.152
set101IT048,-0.014
