,PP_2773
set1IT078,-0.2
set1IT079,-0.693
set1IT080,-0.391
set1IT081,-0.498
set1IT082,-0.978
set1IT083,-0.068
set1IT084,0.211
set1IT085,-0.46
set1IT086,0.011
set1IT087,-1.468
set5IT075,0.182
set5IT076,-0.14
set5IT081,0.114
set5IT082,-0.429
set5IT083,-0.133
set5IT084,-0.221
set5IT085,-1.218
set5IT086,0.888
set5IT087,-0.069
set5IT088,-0.464
set6IT057,-0.072
set6IT059,0.039
set6IT061,-0.289
set6IT064,0.422
set6IT065,-0.231
set7IT042,0.308
set7IT044,0.794
set7IT045,0.223
set7IT055,0.01
set7IT056,-0.493
set7IT057,0.558
set7IT062,0.308
set8IT058,-0.634
set8IT059,-0.382
set8IT060,-0.097
set8IT062,-0.169
set8IT064,0.029
set8IT070,-0.055
set8IT073,-0.015
set8IT080,-0.137
set8IT081,-0.542
set8IT082,0.16
set8IT084,0.333
set8IT085,-0.365
set8IT089,-0.333
set8IT090,0.224
set8IT092,0.316
set8IT093,-0.579
set8IT094,0.863
set8IT095,0.659
set8IT096,0.284
set9IT020,-0.441
set9IT022,-0.084
set9IT025,0.465
set10IT006,-0.281
set10IT008,-0.682
set10IT010,0.028
set10IT017,-0.494
set10IT018,-0.317
set10IT019,0.026
set10IT020,0.021
set10IT021,-0.444
set10IT022,-0.103
set10IT023,0.174
set10IT024,0.341
set10IT025,-0.323
set10IT026,-0.278
set10IT027,0.222
set10IT028,-0.457
set10IT029,0.306
set10IT031,-0.073
set10IT032,0.433
set10IT033,0.299
set10IT034,0.115
set10IT035,-0.234
set10IT036,0.181
set10IT037,0.257
set10IT043,0.673
set10IT044,0.264
set10IT053,0.67
set12IT001,0.608
set12IT002,0.04
set12IT004,-0.266
set12IT007,0.421
set12IT008,-0.066
set12IT009,-0.439
set12IT014,0.332
set12IT015,0.493
set12IT016,0.581
set12IT017,-0.382
set12IT023,0.285
set12IT024,0.215
set12IT025,0.475
set12IT026,0.172
set12IT027,-0.017
set12IT028,0.0
set12IT029,0.157
set12IT031,0.559
set12IT032,0.187
set12IT034,0.451
set12IT037,0.37
set12IT038,-0.001
set12IT039,-0.014
set12IT044,-0.356
set12IT046,0.052
set12IT053,-0.139
set12IT054,0.419
set12IT055,0.635
set12IT056,-0.379
set12IT057,-0.113
set12IT058,0.153
set12IT059,0.3
set15IT054,0.333
set15IT057,-0.349
set15IT058,0.017
set15IT059,0.01
set15IT060,-0.037
set15IT061,0.898
set15IT062,0.63
set15IT063,0.678
set15IT064,0.116
set15IT065,0.146
set15IT066,0.429
set15IT067,0.243
set15IT068,0.408
set15IT071,-0.228
set15IT072,0.485
set15IT073,-0.321
set15IT074,1.001
set15IT075,-0.056
set15IT076,0.083
set15IT077,-1.247
set15IT078,0.219
set15IT079,0.32
set15IT080,-0.501
set15IT081,-0.017
set16IT004,-0.222
set16IT005,-0.307
set16IT006,-0.199
set16IT007,-0.243
set16IT008,-0.268
set16IT009,0.304
set16IT010,-0.302
set16IT011,-0.543
set16IT012,-0.081
set16IT013,-0.006
set16IT014,-0.551
set16IT015,-0.865
set27IT004,-0.385
set27IT005,0.129
set27IT006,-0.291
set27IT007,-0.389
set27IT008,-0.744
set27IT009,0.023
set27IT010,-0.497
set27IT011,0.035
set27IT012,-0.114
set27IT013,0.311
set27IT014,-0.338
set27IT015,-0.127
set27IT016,-0.434
set27IT017,-0.388
