,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.28500000000000003,0.08061017305526642,2.0,0.0,0.342,1.0,0.228,,,,
1,set1__Glucose carbon source (20mM),0.0425,0.07848885271170677,2.0,2.0,0.098,3.0,-0.013,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.303,0.12869343417595167,2.0,4.0,-0.394,5.0,-0.212,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.1345,0.36133156518632575,2.0,6.0,-0.121,7.0,0.39,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.0865,0.23546655813512032,2.0,8.0,-0.253,9.0,0.08,,,,
5,set5__D-Glucose carbon source,-0.29500000000000004,0.33658282784479665,2.0,10.0,-0.057,11.0,-0.533,,,,
6,set5__Levulinic Acid carbon source,-0.12525,0.16047299876718615,4.0,12.0,-0.287,13.0,-0.04,14.0,0.056,15.0,-0.23
7,set5__Vanillin carbon source,-0.118,0.12586500705120546,2.0,16.0,-0.207,17.0,-0.029,,,,
8,set5__p-Coumaric acid carbon source,-0.003500000000000003,0.13788582233137678,2.0,18.0,0.094,19.0,-0.101,,,,
9,set6__D-Glucose carbon source,-0.03,,1.0,20.0,-0.03,,,,,,
10,set6__Ferulic Acid carbon source,-0.168,,1.0,21.0,-0.168,,,,,,
11,set6__benzoic acid carbon source,0.01,,1.0,22.0,0.01,,,,,,
12,set6__Valerolactam carbon source,0.033,,1.0,23.0,0.033,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.006,,1.0,24.0,0.006,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.133,,1.0,25.0,-0.133,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.2825,0.03889087296526011,2.0,26.0,0.31,30.0,0.255,,,,
16,set7__Valerolactam 10 mM carbon source,-0.082,,1.0,27.0,-0.082,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.041,,1.0,28.0,0.041,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.094,0.03394112549695427,2.0,29.0,-0.118,31.0,-0.07,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.037,,1.0,32.0,0.037,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.016,,1.0,33.0,0.016,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.165,,1.0,34.0,-0.165,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.115,0.07353910524340095,2.0,35.0,0.063,47.0,0.167,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.0955,0.09404520189781083,2.0,36.0,0.162,49.0,0.029,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.443,,1.0,37.0,-0.443,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.212,,1.0,38.0,-0.212,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.107,,1.0,39.0,-0.107,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.278,,1.0,40.0,-0.278,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.122,,1.0,41.0,-0.122,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.433,,1.0,42.0,-0.433,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.173,,1.0,43.0,-0.173,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.255,,1.0,44.0,0.255,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.163,,1.0,45.0,-0.163,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.339,,1.0,46.0,-0.339,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.233,,1.0,48.0,-0.233,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.165,,1.0,50.0,-0.165,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.02,,1.0,51.0,-0.02,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.209,,1.0,52.0,-0.209,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.005,,1.0,53.0,0.005,,,,,,
39,set10__L-Arginine carbon source,0.2,,1.0,54.0,0.2,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.161,,1.0,55.0,0.161,,,,,,
41,set10__L-Histidine carbon source,-0.164,,1.0,56.0,-0.164,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.025,,1.0,57.0,-0.025,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.066,,1.0,58.0,0.066,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.032,,1.0,59.0,0.032,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.083,,1.0,60.0,0.083,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.045,,1.0,61.0,0.045,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.16,,1.0,62.0,0.16,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.011,,1.0,63.0,0.011,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.374,,1.0,64.0,0.374,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.058,,1.0,65.0,0.058,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.07,,1.0,66.0,-0.07,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.2,,1.0,67.0,0.2,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.016,,1.0,68.0,0.016,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.059,,1.0,69.0,-0.059,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.113,,1.0,70.0,0.113,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.14,,1.0,71.0,0.14,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.021,,1.0,72.0,-0.021,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.245,,1.0,73.0,0.245,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.251,,1.0,74.0,-0.251,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.099,,1.0,75.0,0.099,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.182,,1.0,76.0,-0.182,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.097,,1.0,77.0,-0.097,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.034,,1.0,78.0,-0.034,,,,,,
64,set10__Sodium butyrate carbon source,-0.159,,1.0,79.0,-0.159,,,,,,
65,set12__Vanillin carbon source,0.123,0.0579827560572969,2.0,80.0,0.164,97.0,0.082,,,,
66,"set12__1,2-Propanediol carbon source",0.0595,0.016263455967290587,2.0,81.0,0.048,98.0,0.071,,,,
67,set12__Sodium propionate carbon source,-0.34550000000000003,0.23546655813512035,2.0,82.0,-0.179,99.0,-0.512,,,,
68,set12__2-methyl-1-butanol carbon source,-0.22899999999999998,0.10606601717798213,2.0,83.0,-0.154,100.0,-0.304,,,,
69,"set12__1,5-Pentanediol carbon source",0.0315,0.18031222920256962,2.0,84.0,0.159,101.0,-0.096,,,,
70,"set12__1,4-Butanediol carbon source",-0.2605,0.3684026329981913,2.0,85.0,-0.521,102.0,0.0,,,,
71,set12__Vanillic Acid carbon source,-0.061000000000000006,0.1470782104868019,2.0,86.0,0.043,103.0,-0.165,,,,
72,set12__Protocatechuic Acid carbon source,0.2325,0.055861435713737265,2.0,87.0,0.193,89.0,0.272,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.025499999999999995,0.1308147545195113,2.0,88.0,0.118,104.0,-0.067,,,,
74,set12__L-Lysine carbon source,-0.031,0.21637467504308353,2.0,90.0,-0.184,105.0,0.122,,,,
75,set12__p-Coumaric acid carbon source,0.0815,0.19869700551341987,2.0,91.0,-0.059,106.0,0.222,,,,
76,set12__benzoic acid carbon source,0.213,0.11596551211459377,2.0,92.0,0.131,107.0,0.295,,,,
77,set12__Ferulic Acid carbon source,0.008999999999999994,0.24748737341529162,2.0,93.0,-0.166,108.0,0.184,,,,
78,set12__D-Glucose carbon source,0.1095,0.0728319984622144,2.0,94.0,0.161,109.0,0.058,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.048999999999999995,0.09899494936611665,2.0,95.0,0.021,110.0,-0.119,,,,
80,set12__Phenylacetic acid carbon source,0.067,0.17536248173426378,2.0,96.0,0.191,111.0,-0.057,,,,
81,set15__Butyl stearate carbon source,-0.056,0.24324473272817237,2.0,112.0,0.116,124.0,-0.228,,,,
82,set15__Hexanoic acid carbon source,-0.22,0.29132799384885755,2.0,113.0,-0.426,125.0,-0.014,,,,
83,set15__Decanoic acid carbon source,-0.13999999999999999,0.09758073580374356,2.0,114.0,-0.071,126.0,-0.209,,,,
84,set15__Lauric acid carbon source,-0.0565,0.10111626970967631,2.0,115.0,-0.128,127.0,0.015,,,,
85,set15__Valeric acid carbon source,0.04100000000000001,0.13435028842544403,2.0,116.0,-0.054,128.0,0.136,,,,
86,set15__Octanoic acid carbon source,-0.066,0.08061017305526641,2.0,117.0,-0.009,129.0,-0.123,,,,
87,set15__Nonanoic acid carbon source,-0.21150000000000002,0.08980256121069156,2.0,118.0,-0.275,130.0,-0.148,,,,
88,set15__Tween 20 carbon source,-0.036500000000000005,0.3966869042456531,2.0,119.0,-0.317,131.0,0.244,,,,
89,set15__Myristic acid carbon source,-0.1075,0.07424621202458749,2.0,120.0,-0.055,132.0,-0.16,,,,
90,set15__Sodium butyrate carbon source,-0.1295,0.05444722215136417,2.0,121.0,-0.091,133.0,-0.168,,,,
91,set15__Oleic acid carbon source,-0.14900000000000002,0.07495331880577405,2.0,122.0,-0.096,134.0,-0.202,,,,
92,set15__Heptanoic acid carbon source,-0.07200000000000001,0.17394826817189069,2.0,123.0,0.051,135.0,-0.195,,,,
93,set16__Butanol carbon source,0.0455,0.12374368670764582,2.0,136.0,0.133,137.0,-0.042,,,,
94,"set16__1,3-Butandiol carbon source",-0.0005000000000000004,0.11101576464628796,2.0,138.0,-0.079,139.0,0.078,,,,
95,set16__3-methyl-3-butenol carbon source,0.1595,0.08838834764831845,2.0,140.0,0.097,141.0,0.222,,,,
96,set16__3-methyl-1-butanol carbon source,0.127,0.15839191898578664,2.0,142.0,0.015,143.0,0.239,,,,
97,set16__1-Pentanol carbon source,0.0295,0.21001071401240462,2.0,144.0,-0.119,145.0,0.178,,,,
98,set16__Ethanol carbon source,0.1815,0.16334166645409245,2.0,146.0,0.297,147.0,0.066,,,,
99,set27__Ammonium chloride nitrogen source,-0.11649999999999999,0.003535533905932731,2.0,148.0,-0.119,149.0,-0.114,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.12200000000000001,0.207889393668845,2.0,150.0,0.025,151.0,-0.269,,,,
101,set27__Urea nitrogen source,-0.1845,0.017677669529663705,2.0,152.0,-0.172,153.0,-0.197,,,,
102,set27__Sodium nitrite nitrogen source,-0.277,0.20647518010647184,2.0,154.0,-0.131,155.0,-0.423,,,,
103,set27__Valerolactam nitrogen source,-0.177,0.0028284271247461927,2.0,156.0,-0.179,157.0,-0.175,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.082,0.04666904755831214,2.0,158.0,-0.115,159.0,-0.049,,,,
105,set27__Sodium nitrate nitrogen source,0.047,0.06646803743153547,2.0,160.0,0.0,161.0,0.094,,,,
106,set27__5-Aminovaleric acid nitrogen source,-0.1935,0.05868986283848344,2.0,162.0,-0.235,163.0,-0.152,,,,
107,set27__Caprolactam nitrogen source,-0.012000000000000004,0.07919595949289333,2.0,164.0,-0.068,165.0,0.044,,,,
108,set27__Hydantoin nitrogen source,0.023499999999999993,0.22415284963613558,2.0,166.0,0.182,167.0,-0.135,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,-0.199,0.06505382386916236,2.0,168.0,-0.153,169.0,-0.245,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.1735,0.2708218971944477,2.0,170.0,0.018,171.0,-0.365,,,,
111,set27__D-Lysine nitrogen source,-0.3195,0.14637110370561535,2.0,172.0,-0.216,173.0,-0.423,,,,
112,set27__D-Alanine nitrogen source,-0.16449999999999998,0.10677312395916867,2.0,174.0,-0.24,175.0,-0.089,,,,
113,set27__L-Arginine nitrogen source,-0.2995,0.1308147545195113,2.0,176.0,-0.207,177.0,-0.392,,,,
114,set27__L-Aspartate nitrogen source,-0.16899999999999998,0.09475230867899737,2.0,178.0,-0.236,179.0,-0.102,,,,
115,set27__Beta-alanine nitrogen source,-0.0915,0.07424621202458748,2.0,180.0,-0.039,181.0,-0.144,,,,
116,set27__L-Ornithine nitrogen source,-0.131,0.23758787847867996,2.0,182.0,0.037,183.0,-0.299,,,,
117,set27__L-Glutamine nitrogen source,-0.0155,0.1364716087690037,2.0,184.0,0.081,185.0,-0.112,,,,
118,set27__L-Alanine nitrogen source,-0.3025,0.019091883092036802,2.0,186.0,-0.289,187.0,-0.316,,,,
119,set27__L-Cysteine nitrogen source,-0.2395,0.027577164466275356,2.0,188.0,-0.22,189.0,-0.259,,,,
120,set27__L-Lysine nitrogen source,-0.121,0.0579827560572969,2.0,190.0,-0.08,191.0,-0.162,,,,
121,set27__L-Asparagine nitrogen source,-0.0265,0.017677669529663688,2.0,192.0,-0.014,193.0,-0.039,,,,
122,set27__L-Proline nitrogen source,-0.148,0.12445079348883235,2.0,194.0,-0.06,195.0,-0.236,,,,
123,set27__Glycine nitrogen source,-0.0665,0.03747665940288702,2.0,196.0,-0.04,197.0,-0.093,,,,
124,set27__L-Methionine nitrogen source,-0.3165,0.10960155108391488,2.0,198.0,-0.394,199.0,-0.239,,,,
125,set27__L-Valine nitrogen source,-0.11349999999999999,0.08555992052357224,2.0,200.0,-0.174,201.0,-0.053,,,,
126,set27__L-Histidine nitrogen source,-0.3195,0.2425376259469858,2.0,202.0,-0.491,203.0,-0.148,,,,
127,set27__L-Phenylalanine nitrogen source,-0.033,0.09899494936611665,2.0,204.0,-0.103,205.0,0.037,,,,
