,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),0.34721393940350187,0.03223057965477341,2.0,0.0,0.3244234779680384,1.0,0.3700044008389653,,,,
1,set1__Glucose carbon source (20mM),0.06312769548302324,0.2555537889170902,2.0,2.0,0.2438315125842133,3.0,-0.1175761216181668,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-6.370842178538576,0.48187093584330043,2.0,4.0,-6.711576384930081,5.0,-6.03010797214707,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.17404902388012794,0.40439817643408466,2.0,6.0,0.1119036689758872,7.0,-0.4600017167361431,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.4983928719790173,0.127863192740437,2.0,8.0,0.5888058026299429,9.0,0.4079799413280918,,,,
5,set5__D-Glucose carbon source,-0.16555139017647152,0.4153212931979113,2.0,10.0,0.1281251126149379,11.0,-0.4592278929678809,,,,
6,set5__Levulinic Acid carbon source,-7.911056952634132,0.7202203522464594,4.0,12.0,-8.652349589934662,13.0,-6.968490782172382,14.0,-7.790389867034601,15.0,-8.23299757139488
7,set5__Vanillin carbon source,-1.2490917609749763,0.04331485077805901,2.0,16.0,-1.2797199856862251,17.0,-1.2184635362637273,,,,
8,set5__p-Coumaric acid carbon source,-1.0534240875485044,0.12195056980965506,2.0,18.0,-1.1396561624304749,19.0,-0.9671920126665338,,,,
9,set6__D-Glucose carbon source,-0.7759426622141524,,1.0,20.0,-0.7759426622141524,,,,,,
10,set6__Ferulic Acid carbon source,-1.530037212822144,,1.0,21.0,-1.530037212822144,,,,,,
11,set6__benzoic acid carbon source,-2.6282131581071027,,1.0,22.0,-2.6282131581071027,,,,,,
12,set6__Valerolactam carbon source,-1.9907927731979709,,1.0,23.0,-1.9907927731979709,,,,,,
13,set6__D-Glucuronic Acid carbon source,-3.43147017698497,,1.0,24.0,-3.43147017698497,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-2.2355487445728626,,1.0,25.0,-2.2355487445728626,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-1.335043126527239,0.020491134503562766,2.0,26.0,-1.3205537063655644,30.0,-1.349532546688914,,,,
16,set7__Valerolactam 10 mM carbon source,-0.3979552260275199,,1.0,27.0,-0.3979552260275199,,,,,,
17,set7__L-Lysine 10 mM carbon source,-1.7904665489983032,,1.0,28.0,-1.7904665489983032,,,,,,
18,set7__D-Lysine 10 mM carbon source,-1.2363464855323625,0.1854264868615255,2.0,29.0,-1.3674628118037455,31.0,-1.1052301592609797,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.1615931734150395,,1.0,32.0,0.1615931734150395,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.9498690255021204,,1.0,33.0,0.9498690255021204,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,2.8875584800956187,,1.0,34.0,2.8875584800956187,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,2.621961645084594,0.7712400740239326,2.0,35.0,2.0766125588194564,47.0,3.1673107313497315,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,3.261064087294687,1.0588247837900815,2.0,36.0,2.512361902588341,49.0,4.009766272001034,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.6067276849931631,,1.0,37.0,0.6067276849931631,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,3.390355629730661,,1.0,38.0,3.390355629730661,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.7247510842190025,,1.0,39.0,0.7247510842190025,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.3812682841721392,,1.0,40.0,0.3812682841721392,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",3.82155045711088,,1.0,41.0,3.82155045711088,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",2.756056330679148,,1.0,42.0,2.756056330679148,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",2.743051691971441,,1.0,43.0,2.743051691971441,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.6604861744293453,,1.0,44.0,0.6604861744293453,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.6695153420811992,,1.0,45.0,0.6695153420811992,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,3.388946601047929,,1.0,46.0,3.388946601047929,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,3.118335925425144,,1.0,48.0,3.118335925425144,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,3.0510867385467177,,1.0,50.0,3.0510867385467177,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.571015228270599,,1.0,51.0,1.571015228270599,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.290731995162988,,1.0,52.0,1.290731995162988,,,,,,
