,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
114,set27__L-Aspartate nitrogen source,-1.6341287563888574,0.09206463429940609,2.0,178.0,-1.699228283609427,179.0,-1.5690292291682877,,,,
115,set27__Beta-alanine nitrogen source,-4.488292804430507,0.12240936114969936,2.0,180.0,-4.574849293780172,181.0,-4.401736315080841,,,,
116,set27__L-Ornithine nitrogen source,-1.1760982286643018,0.1232745880079182,2.0,182.0,-1.2632665257926785,183.0,-1.0889299315359249,,,,
117,set27__L-Glutamine nitrogen source,-1.2269678018752175,0.26000921058985266,2.0,184.0,-1.4108220778542635,185.0,-1.0431135258961717,,,,
118,set27__L-Alanine nitrogen source,-0.5200522484142034,0.0758164264566387,2.0,186.0,-0.5736625576870238,187.0,-0.466441939141383,,,,
119,set27__L-Cysteine nitrogen source,-0.9641311261780598,0.23655701223497944,2.0,188.0,-0.7968600586894768,189.0,-1.131402193666643,,,,
120,set27__L-Lysine nitrogen source,-1.3448779055966718,0.10686783972784321,2.0,190.0,-1.2693109314343567,191.0,-1.4204448797589868,,,,
121,set27__L-Asparagine nitrogen source,-1.6475024881970701,0.29510940204095687,2.0,192.0,-1.4388286288220025,193.0,-1.856176347572138,,,,
122,set27__L-Proline nitrogen source,-3.188045511773642,0.10175077431678595,2.0,194.0,-3.259994174284023,195.0,-3.1160968492632604,,,,
123,set27__Glycine nitrogen source,-2.829841978142042,0.09759753870772708,2.0,196.0,-2.7608300966946917,197.0,-2.8988538595893925,,,,
124,set27__L-Methionine nitrogen source,-0.23256311991580936,0.5571005275976668,2.0,198.0,0.1613664409511042,199.0,-0.6264926807827229,,,,
125,set27__L-Valine nitrogen source,-1.5219939373547584,0.17998369296837738,2.0,200.0,-1.3947262475538214,201.0,-1.6492616271556957,,,,
126,set27__L-Histidine nitrogen source,-2.597872709106128,0.0630005845335029,2.0,202.0,-2.553324568563772,203.0,-2.6424208496484844,,,,
127,set27__L-Phenylalanine nitrogen source,-0.41906766826209363,0.08737193431780946,2.0,204.0,-0.3572863810205849,205.0,-0.4808489555036023,,,,
128,set27__L-Isoleucine nitrogen source,-1.321994550311982,0.2027963118193649,2.0,206.0,-1.4653931975990766,207.0,-1.1785959030248876,,,,
129,set27__L-Leucine nitrogen source,-5.467565368036794,7.23784982483192,2.0,208.0,-0.3496326756882783,209.0,-10.58549806038531,,,,
130,set27__L-Threonine nitrogen source,-0.9547158094971329,0.34512839713757504,2.0,210.0,-0.7106731795011098,211.0,-1.198758439493156,,,,
131,set27__L-Serine nitrogen source,-0.5765515568147535,0.40462441570620167,2.0,212.0,-0.8626642249942532,213.0,-0.2904388886352536,,,,
132,set28__Ethanolamine nitrogen source,-15.618740644028932,0.19626215221553672,2.0,214.0,-15.757518942750805,215.0,-15.47996234530706,,,,
133,set28__Choline chloride nitrogen source,-1.1541610500498067,0.21008396640937796,2.0,216.0,-1.3027128473164449,217.0,-1.0056092527831688,,,,
134,set28__Carnitine Hydrochloride nitrogen source,-1.3700228898762083,0.1334509110734541,2.0,218.0,-1.275658845700646,219.0,-1.4643869340517706,,,,
135,set28__Betaine nitrogen source,-1.229151564257872,0.5753978597391297,2.0,220.0,-0.8222838357561075,221.0,-1.6360192927596366,,,,
136,set28__Nicotinic Acid nitrogen source,-1.173554388231411,0.3155345727475785,2.0,222.0,-1.3966710243200238,223.0,-0.9504377521427982,,,,
137,set28__Butyrolactam nitrogen source,-0.9347897563788939,0.4369803753369478,2.0,224.0,-0.6257979697326954,225.0,-1.2437815430250925,,,,
138,set28__Cytosine nitrogen source,-1.006630685382978,0.47666330017554753,2.0,226.0,-0.6695788334860896,227.0,-1.3436825372798666,,,,
139,set28__4-Guanidinobutyric acid nitrogen source,-0.6532878686739017,0.23490531799517098,2.0,228.0,-0.8193910119650694,229.0,-0.4871847253827339,,,,
140,set28__spermidine nitrogen source,-3.368721413651298,0.5920388333437773,2.0,230.0,-3.787356087434455,231.0,-2.9500867398681407,,,,
141,"set28__1,6-Hexanediamine nitrogen source",-2.059667907967772,0.07711444233252994,2.0,232.0,-2.114196053068523,233.0,-2.0051397628670213,,,,
142,set28__Cadaverine nitrogen source,-0.6810141579110189,0.1672937173605614,2.0,234.0,-0.7993086799065776,235.0,-0.5627196359154604,,,,
143,set28__Uracil nitrogen source,-0.6512641526204916,0.2632560053661761,2.0,236.0,-0.837414259202997,237.0,-0.4651140460379864,,,,
144,set28__Adenine hydrochloride hydrate nitrogen source,-0.6208302611952663,0.06988725249620133,2.0,238.0,-0.6702480113538267,239.0,-0.5714125110367059,,,,
145,set28__L-Pipecolic Acid nitrogen source,-1.0204629903206377,0.24962967309058473,2.0,240.0,-1.1969778249483711,241.0,-0.8439481556929042,,,,
146,set28__L-pyroglutamic acid nitrogen source,-0.43089090838743627,0.021070383108940337,2.0,242.0,-0.4457899191659665,243.0,-0.4159918976089061,,,,
147,set28__L-Glutamic acid monopotassium salt monohydrate nitrogen source,-1.1436680941241835,0.07243198832588248,2.0,244.0,-1.0924509440041272,245.0,-1.19488524424424,,,,
148,set29__Propandiamine nitrogen source,-5.651088761783521,1.323623209788489,2.0,246.0,-6.587031709160866,247.0,-4.715145814406176,,,,
149,set29__Putrescine Dihydrochloride nitrogen source,-2.2047363439217476,0.2896022518934876,2.0,248.0,-2.4095160600825274,249.0,-1.999956627760968,,,,
150,set29__DL-3-Aminoisobutyric acid nitrogen source,-2.569053819645847,0.1621135369495098,2.0,250.0,-2.6836854009449813,251.0,-2.4544222383467127,,,,
151,set29__D-Galacturonic Acid monohydrate carbon source,-1.594957443325747,0.33756083970718676,2.0,252.0,-1.833649002145724,253.0,-1.35626588450577,,,,
152,set100__D-Glucose carbon source,-0.30166844779307794,0.1470291730897719,3.0,254.0,-0.3007669813244722,255.0,-0.449146281448074,256.0,-0.1550920806066877,,
153,set100__D-Glucose carbon source with p-Coumaric acid stress,-0.7307974356375712,0.32738140918952485,3.0,257.0,-1.0028248245625315,258.0,-0.3674526789796215,259.0,-0.8221148033705602,,
154,set100__D-Glucose carbon source with Ferulic acid stress,-1.198720575423504,0.2222851178244511,3.0,260.0,-1.297708373107846,261.0,-0.944137097278939,262.0,-1.354316255883727,,
155,set100__D-Glucose carbon source with 4-Hydroxybenzaldehyde stress,-0.47981562921930127,0.35997225002337263,3.0,263.0,-0.8559156567981101,264.0,-0.1384959259009364,265.0,-0.4450353049588574,,
156,set100__D-Glucose carbon source with 4-Hydroxybenzoic acid stress,-0.9258750643092526,0.42386154183083063,3.0,266.0,-1.2935852888036063,267.0,-0.4622870441929032,268.0,-1.021752859931248,,
157,set100__D-Glucose carbon source with Vanillin stress,-0.5363540437213197,0.2190851323462589,3.0,269.0,-0.643849593208529,270.0,-0.2842837403897859,271.0,-0.6809287975656442,,
158,set100__D-Glucose carbon source with Vanillic acid stress,-2.2449049136095574,0.2461107392562036,3.0,272.0,-2.4199362404818827,273.0,-2.3512797397215413,274.0,-1.963498760625248,,
159,"set100__D-Glucose carbon source with cis,cis-muconate stress",-1.0557963005995048,0.4075542105934228,3.0,275.0,-1.5167549310822777,276.0,-0.9074040751470294,277.0,-0.743229895569207,,
160,set100__D-Glucose carbon source with Sodium chloride stress,-1.3973042005115213,0.2558606109506428,3.0,278.0,-1.21894950952656,279.0,-1.282503960498191,280.0,-1.6904591315098128,,
161,set100__D-Glucose carbon source with Sodium sulfate stress,-1.329736095730671,0.12861824370075148,3.0,281.0,-1.3741417986739086,282.0,-1.1847987634793886,283.0,-1.4302677250387157,,
162,set100__D-Glucose carbon source with Acetic acid stress,-3.685944566277699,0.21091350672864256,3.0,284.0,-3.465167394348813,285.0,-3.885370153465709,286.0,-3.707296151018574,,
163,set100__D-Glucose carbon source with Lactic acid stress,-1.9667851442086133,0.2619460134053547,2.0,287.0,-2.152008946592322,289.0,-1.7815613418249046,,,,
164,set100__D-Glucose carbon source with Lactic acide stress,-1.5472178334739104,,1.0,288.0,-1.5472178334739104,,,,,,
165,set100__D-Glucose carbon source with Glycolic acid stress,-1.798960869107921,0.07735653967044086,3.0,290.0,-1.887973103179416,291.0,-1.7609085005167249,292.0,-1.7480010036276226,,
166,set101__D-Glucose carbon source,0.296601952389282,0.31571763248217477,3.0,293.0,0.6536337566897344,294.0,0.054259398293163,295.0,0.1819127021849486,,
167,set101__D-Glucose carbon source with Protecatechuic acid stress,-1.6674293737627508,0.4129111912374918,3.0,296.0,-1.5846885325204534,297.0,-2.1154459756546107,298.0,-1.302153613113188,,
168,"set101__D-Glucose carbon source with cis,cis-muconate stress",-0.7827791398484849,0.20720375074069902,3.0,299.0,-0.5633978877529963,300.0,-0.8097818345351446,301.0,-0.975157697257314,,
169,set101__Ferulic acid carbon source,-0.2505247559442341,0.21599623268319257,3.0,302.0,-0.0139419525756061,303.0,-0.3004362965873566,304.0,-0.4371960186697398,,
170,set101__p-Coumaric acid carbon source,-0.19298286254250954,0.49215421224898737,3.0,305.0,0.3653640667693693,306.0,-0.5638203797513345,307.0,-0.3804922746455634,,
171,set101__10 mM vanillate carbon source,-0.7882112823416877,0.4727880708491437,3.0,308.0,-0.3505533828429181,309.0,-1.2896534522206315,310.0,-0.724427011961513,,
172,set101__10 mM 4-acetoxyvanillate carbon source,-0.5375302151683183,0.2596457049407488,3.0,311.0,-0.2413822298505377,312.0,-0.6451298926589062,313.0,-0.7260785229955111,,
173,set101__10 mM 4-hydroxybenzoate carbon source,-0.06261866058713945,0.21729784187422432,3.0,314.0,0.0661782552087525,315.0,-0.3135026888231007,316.0,0.0594684518529298,,
174,set101__10 mM 4-acetoxybenzoate carbon source,-0.5116969580247065,0.17186360629821743,3.0,317.0,-0.376608784348821,318.0,-0.7051397667366779,319.0,-0.4533423229886205,,
175,set101__15 mM beta-hydroxyisobutanoate carbon source,-0.7827039152068842,0.4067552140460991,3.0,320.0,-0.7361000636489101,321.0,-1.210753743906516,322.0,-0.4012579380652265,,
176,set101__15 mM 3-methyl-2-oxobutanoate carbon source,-0.472347458071886,0.09756808854028831,3.0,323.0,-0.5180383445018117,324.0,-0.360317996813659,325.0,-0.5386860329001872,,
177,set101__D-Glucose carbon source with ??-ketoadipate stress,-0.906190476553987,0.27772720217350166,3.0,326.0,-0.597092480984917,327.0,-0.9867379832825408,328.0,-1.134740965394503,,
178,set101__D-Glucose carbon source with levulinic acid stress,-1.0130026818790243,0.21946175730077266,3.0,329.0,-1.0525108325886694,330.0,-1.2100268167718442,331.0,-0.7764703962765587,,
