,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-2.0638363761931333,,1.0,67.0,-2.0638363761931333,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-2.253241580188204,,1.0,68.0,-2.253241580188204,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.530910979069373,,1.0,69.0,-0.530910979069373,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-1.512265306009283,,1.0,70.0,-1.512265306009283,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-1.5106238141405834,,1.0,71.0,-1.5106238141405834,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-2.161257743039017,,1.0,72.0,-2.161257743039017,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-1.3674164080035032,,1.0,73.0,-1.3674164080035032,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-2.418681791391053,,1.0,74.0,-2.418681791391053,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-1.7496953785509712,,1.0,75.0,-1.7496953785509712,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-1.3375499808586286,,1.0,76.0,-1.3375499808586286,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,1.6144949909586293,,1.0,77.0,1.6144949909586293,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.3723040043092639,,1.0,78.0,0.3723040043092639,,,,,,
64,set10__Sodium butyrate carbon source,0.8528412429246823,,1.0,79.0,0.8528412429246823,,,,,,
65,set12__Vanillin carbon source,-0.381946032092724,0.47846057388592383,2.0,80.0,-0.7202687484178679,97.0,-0.0436233157675801,,,,
66,"set12__1,2-Propanediol carbon source",-10.158966610849003,0.36607843748985025,2.0,81.0,-9.900110065253754,98.0,-10.417823156444252,,,,
67,set12__Sodium propionate carbon source,-4.284085810211258,0.28276229502872896,2.0,82.0,-4.084142673932573,99.0,-4.484028946489944,,,,
68,set12__2-methyl-1-butanol carbon source,-5.486148306434748,0.03472313098175529,2.0,83.0,-5.510701267815976,100.0,-5.46159534505352,,,,
69,"set12__1,5-Pentanediol carbon source",0.5509488064811785,0.6972482055485714,2.0,84.0,0.0579198721676319,101.0,1.043977740794725,,,,
70,"set12__1,4-Butanediol carbon source",0.46909775632910167,0.18980961850646727,2.0,85.0,0.334882087948747,102.0,0.6033134247094563,,,,
71,set12__Vanillic Acid carbon source,-0.550519024593196,0.3395401561370606,2.0,86.0,-0.3104278777035413,103.0,-0.7906101714828507,,,,
72,set12__Protocatechuic Acid carbon source,-1.09567829971639,0.1632277311936363,2.0,87.0,-0.9802588641116748,89.0,-1.2110977353211052,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-4.03475871340322,0.1308520562681319,2.0,88.0,-3.9422323370838206,104.0,-4.12728508972262,,,,
74,set12__L-Lysine carbon source,-2.4819133524141663,0.3423384550286355,2.0,90.0,-2.239843509402492,105.0,-2.7239831954258404,,,,
75,set12__p-Coumaric acid carbon source,-2.214314678093727,0.5806630157862624,2.0,91.0,-1.8037239220470296,106.0,-2.6249054341404245,,,,
76,set12__benzoic acid carbon source,-0.11306830766426666,0.26489909848047744,2.0,92.0,-0.3003802565300153,107.0,0.074243641201482,,,,
77,set12__Ferulic Acid carbon source,-0.24776563827342563,0.04560400063268733,2.0,93.0,-0.2155187401768168,108.0,-0.2800125363700344,,,,
78,set12__D-Glucose carbon source,-9.163018682605962,1.2368748283135997,2.0,94.0,-8.288416104026469,109.0,-10.037621261185455,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-2.4484542698938663,0.17966220331086716,2.0,95.0,-2.321413907609836,110.0,-2.5754946321778966,,,,
80,set12__Phenylacetic acid carbon source,-0.3085750328125202,0.12332225271316066,2.0,96.0,-0.3957770339771972,111.0,-0.2213730316478432,,,,
81,set15__Butyl stearate carbon source,-0.67206009196019,0.17685404285335063,2.0,112.0,-0.5470053989783296,124.0,-0.7971147849420506,,,,
82,set15__Hexanoic acid carbon source,-0.8254443559676548,0.34805374305657744,2.0,113.0,-1.0715555179003209,125.0,-0.5793331940349886,,,,
83,set15__Decanoic acid carbon source,-2.576314248945833,0.39539665613100045,2.0,114.0,-2.2967265921371167,126.0,-2.8559019057545485,,,,
84,set15__Lauric acid carbon source,-3.793704775873291,0.24559720915739144,2.0,115.0,-3.620041323837609,127.0,-3.9673682279089735,,,,
85,set15__Valeric acid carbon source,-0.194719528055116,0.36128383076909043,2.0,116.0,0.0607467186147609,128.0,-0.4501857747249929,,,,
86,set15__Octanoic acid carbon source,-1.8346209164858536,0.1527087033619538,2.0,117.0,-1.726639556792411,129.0,-1.942602276179296,,,,
87,set15__Nonanoic acid carbon source,-5.047126400691246,0.8534224943378204,2.0,118.0,-4.443665567727835,130.0,-5.650587233654656,,,,
88,set15__Tween 20 carbon source,-3.8478072888452823,1.4183406814896284,2.0,119.0,-2.844888974931217,131.0,-4.850725602759348,,,,
89,set15__Myristic acid carbon source,-3.57761991098066,0.65937483098799,2.0,120.0,-4.0438683253160015,132.0,-3.1113714966453188,,,,
90,set15__Sodium butyrate carbon source,-0.8076730320854734,0.17026076878791532,2.0,121.0,-0.9280655762654432,133.0,-0.6872804879055036,,,,
91,set15__Oleic acid carbon source,-3.257161077300035,0.2597152910495104,2.0,122.0,-3.0735146338210884,134.0,-3.4408075207789817,,,,
92,set15__Heptanoic acid carbon source,-5.284126416516947,0.48445168553852996,2.0,123.0,-5.626685488518494,135.0,-4.941567344515399,,,,
93,set16__Butanol carbon source,-3.6446487278080197,0.08572001578637134,2.0,136.0,-3.705261932253981,137.0,-3.5840355233620587,,,,
94,"set16__1,3-Butandiol carbon source",-2.6654550064304385,0.6244734617569202,2.0,138.0,-3.107024425909795,139.0,-2.223885586951082,,,,
95,set16__3-methyl-3-butenol carbon source,-1.716859498194097,0.2741803706428742,2.0,140.0,-1.5229846988442797,141.0,-1.9107342975439143,,,,
96,set16__3-methyl-1-butanol carbon source,-3.736788970401769,1.4735990930351508,2.0,142.0,-2.6947970589662678,143.0,-4.77878088183727,,,,
97,set16__1-Pentanol carbon source,-3.1657842081256633,0.21626386498251704,2.0,144.0,-3.0128625626709136,145.0,-3.318705853580413,,,,
98,set16__Ethanol carbon source,-1.7961307354428406,0.00967249057104611,2.0,146.0,-1.789291251769091,147.0,-1.8029702191165904,,,,
99,set27__Ammonium chloride nitrogen source,-6.664041471460157,0.11325263336864053,2.0,148.0,-6.583959766417958,149.0,-6.744123176502357,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.2281368558680299,0.07253492072340062,2.0,150.0,-0.1768469215516847,151.0,-0.2794267901843751,,,,
101,set27__Urea nitrogen source,-7.9807190846474025,0.13752010196057893,2.0,152.0,-7.883477688001611,153.0,-8.077960481293193,,,,
102,set27__Sodium nitrite nitrogen source,-6.2411609447420915,0.16806608843657933,2.0,154.0,-6.122320273921089,155.0,-6.360001615563095,,,,
103,set27__Valerolactam nitrogen source,-2.932377040714789,0.012435850671238449,2.0,156.0,-2.923583566375333,157.0,-2.941170515054245,,,,
104,set27__4-aminobutyric acid nitrogen source,0.12691317388902457,0.36910874780408043,2.0,158.0,-0.1340861246785159,159.0,0.387912472456565,,,,
105,set27__Sodium nitrate nitrogen source,-6.451631192433288,0.01396011811207302,2.0,160.0,-6.4615024866165,161.0,-6.441759898250076,,,,
106,set27__5-Aminovaleric acid nitrogen source,-1.446407531651416,0.09499887495540266,2.0,162.0,-1.379233182965358,163.0,-1.513581880337474,,,,
107,set27__Caprolactam nitrogen source,-1.0372661487803732,0.05241743505138788,2.0,164.0,-1.0002014250031313,165.0,-1.0743308725576148,,,,
108,set27__Hydantoin nitrogen source,-0.4786471455800513,0.3935681466180899,2.0,166.0,-0.2003524402473785,167.0,-0.756941850912724,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,-2.085810882738168,0.06938630291652728,2.0,168.0,-2.134874408051908,169.0,-2.0367473574244275,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.41605574739499607,0.06275092577678251,2.0,170.0,-0.3716841422524994,171.0,-0.4604273525374927,,,,
111,set27__D-Lysine nitrogen source,-5.44541362703682,0.03330130787192067,2.0,172.0,-5.421866046418204,173.0,-5.468961207655436,,,,
112,set27__D-Alanine nitrogen source,-6.52458516803262,0.07740566983628488,2.0,174.0,-6.469851093989096,175.0,-6.579319242076144,,,,
113,set27__L-Arginine nitrogen source,-3.2421927662608025,0.26471536762521525,2.0,176.0,-3.429374797792882,177.0,-3.055010734728723,,,,
114,set27__L-Aspartate nitrogen source,0.3298057360752493,0.09179788495024396,2.0,178.0,0.3947166430221493,179.0,0.2648948291283493,,,,
115,set27__Beta-alanine nitrogen source,-9.156115830697097,0.14611251444639906,2.0,180.0,-9.052798680915831,181.0,-9.259432980478364,,,,
116,set27__L-Ornithine nitrogen source,-2.0298515367213747,0.2734792002275864,2.0,182.0,-1.8364725397269748,183.0,-2.2232305337157747,,,,
117,set27__L-Glutamine nitrogen source,-1.37657390154299,0.19137287058734312,2.0,184.0,-1.2412528470155442,185.0,-1.511894956070436,,,,
118,set27__L-Alanine nitrogen source,-7.534652575713327,0.36906431557231056,2.0,186.0,-7.795620455948479,187.0,-7.273684695478174,,,,
119,set27__L-Cysteine nitrogen source,-0.12844370277400244,0.15656889715704453,2.0,188.0,-0.2391546316766478,189.0,-0.0177327738713571,,,,
120,set27__L-Lysine nitrogen source,-3.2823279581080564,0.29759675022051785,2.0,190.0,-3.071895277968049,191.0,-3.492760638248064,,,,
121,set27__L-Asparagine nitrogen source,-0.867752842867968,0.39494093959553256,2.0,192.0,-1.1470182594241558,193.0,-0.5884874263117803,,,,
122,set27__L-Proline nitrogen source,0.5211292221435673,0.4785390998723504,2.0,194.0,0.8595074647262128,195.0,0.1827509795609218,,,,
123,set27__Glycine nitrogen source,-6.172799298456384,0.014683989809605608,2.0,196.0,-6.162416149687138,197.0,-6.18318244722563,,,,
124,set27__L-Methionine nitrogen source,-1.1991066047580126,0.0972538157053791,2.0,198.0,-1.2678754373395529,199.0,-1.1303377721764722,,,,
125,set27__L-Valine nitrogen source,-5.7072711668752945,0.08555706915323272,2.0,200.0,-5.646773183098597,201.0,-5.767769150651992,,,,
126,set27__L-Histidine nitrogen source,-3.4952205143118285,0.391070599729796,2.0,202.0,-3.771749187303457,203.0,-3.2186918413201995,,,,
127,set27__L-Phenylalanine nitrogen source,-1.493394621750229,0.0931450794781702,2.0,204.0,-1.4275311044170549,205.0,-1.559258139083403,,,,
128,set27__L-Isoleucine nitrogen source,-5.329891669431081,0.07815408322731923,2.0,206.0,-5.2746283872036255,207.0,-5.385154951658536,,,,
129,set27__L-Leucine nitrogen source,-3.1052346016201513,1.8359654399980072,2.0,208.0,-4.403458214266886,209.0,-1.807010988973417,,,,
130,set27__L-Threonine nitrogen source,-0.5167318251228251,0.05661210786152241,2.0,210.0,-0.5567626304889719,211.0,-0.4767010197566784,,,,
131,set27__L-Serine nitrogen source,-7.145144391034764,0.3243012253732809,2.0,212.0,-6.9158287954262105,213.0,-7.374459986643318,,,,
132,set28__Ethanolamine nitrogen source,-2.319215414672942,0.12615891587951888,2.0,214.0,-2.230007589747391,215.0,-2.408423239598493,,,,
133,set28__Choline chloride nitrogen source,-1.7876457225461644,0.20146379109762352,2.0,216.0,-1.930102135394844,217.0,-1.6451893096974848,,,,
134,set28__Carnitine Hydrochloride nitrogen source,-1.1580304279736546,0.05168575561335578,2.0,218.0,-1.1214830796887,219.0,-1.1945777762586092,,,,
135,set28__Betaine nitrogen source,-2.6529518696958845,0.040671348417928195,2.0,220.0,-2.6241928834295667,221.0,-2.6817108559622023,,,,
136,set28__Nicotinic Acid nitrogen source,0.6528054593093053,0.09950060430233629,2.0,222.0,0.7231630113436467,223.0,0.582447907274964,,,,
137,set28__Butyrolactam nitrogen source,0.4007887375438758,0.10854919032861556,2.0,224.0,0.477544606117549,225.0,0.3240328689702025,,,,
138,set28__Cytosine nitrogen source,-2.324953539588895,0.34384531588832956,2.0,226.0,-2.5680888941327638,227.0,-2.081818185045027,,,,
139,set28__4-Guanidinobutyric acid nitrogen source,0.0815606154192788,0.05114050780967686,2.0,228.0,0.0453988155537327,229.0,0.1177224152848249,,,,
140,set28__spermidine nitrogen source,0.7485872726079504,0.10705339412142396,2.0,230.0,0.6728890916756555,231.0,0.8242854535402454,,,,
141,"set28__1,6-Hexanediamine nitrogen source",-1.531812977803182,0.04855562038409441,2.0,232.0,-1.5661469862414947,233.0,-1.497478969364869,,,,
142,set28__Cadaverine nitrogen source,-0.6296391302478033,0.13881657246658785,2.0,234.0,-0.7277972699800014,235.0,-0.5314809905156053,,,,
143,set28__Uracil nitrogen source,-1.9308264657986425,0.00313061684764237,2.0,236.0,-1.9330401462009072,237.0,-1.9286127853963777,,,,
144,set28__Adenine hydrochloride hydrate nitrogen source,-3.9825788618473936,0.21197654009803968,2.0,238.0,-4.13246891080318,239.0,-3.832688812891608,,,,
145,set28__L-Pipecolic Acid nitrogen source,1.6006967794411169,0.22791647652420738,2.0,240.0,1.4395354933467053,241.0,1.7618580655355285,,,,
146,set28__L-pyroglutamic acid nitrogen source,-7.485584602855611,0.2154924138482895,2.0,242.0,-7.333208455729228,243.0,-7.637960749981994,,,,
147,set28__L-Glutamic acid monopotassium salt monohydrate nitrogen source,0.8151174436273521,0.20303421671559185,2.0,244.0,0.9586843150798462,245.0,0.671550572174858,,,,
148,set29__Propandiamine nitrogen source,-8.825364898623,0.9245051816706593,2.0,246.0,-9.479088781824425,247.0,-8.171641015421576,,,,
149,set29__Putrescine Dihydrochloride nitrogen source,-0.6236290894142218,0.05944356245560025,2.0,248.0,-0.6656620355244628,249.0,-0.5815961433039808,,,,
150,set29__DL-3-Aminoisobutyric acid nitrogen source,-6.352140492272207,0.6665511899750864,2.0,250.0,-6.823463358711553,251.0,-5.880817625832861,,,,
151,set29__D-Galacturonic Acid monohydrate carbon source,0.37363140062011013,0.16527403899859933,2.0,252.0,0.4904977943501096,253.0,0.2567650068901106,,,,
152,set100__D-Glucose carbon source,-5.3877194253561855,0.23290814245113056,3.0,254.0,-5.363284051737374,255.0,-5.631881905612476,256.0,-5.1679923187187065,,
153,set100__D-Glucose carbon source with p-Coumaric acid stress,-3.845007960053104,0.18988688638331822,3.0,257.0,-3.8464219296748414,258.0,-4.0341839132271495,259.0,-3.654418037257321,,
154,set100__D-Glucose carbon source with Ferulic acid stress,-2.9375455620769535,0.6397491842411157,3.0,260.0,-2.6794467007273086,261.0,-3.6660261831854113,262.0,-2.4671638023181397,,
155,set100__D-Glucose carbon source with 4-Hydroxybenzaldehyde stress,-4.93799181617375,0.24557011931025885,3.0,263.0,-4.975818851584355,264.0,-5.162453564348298,265.0,-4.675703032588595,,
156,set100__D-Glucose carbon source with 4-Hydroxybenzoic acid stress,-2.951886976597161,0.5012466806837549,3.0,266.0,-2.57622638517334,267.0,-3.521040724164332,268.0,-2.758393820453812,,
157,set100__D-Glucose carbon source with Vanillin stress,-4.491847350823794,0.23884603377480887,3.0,269.0,-4.241140572415009,270.0,-4.517666769471028,271.0,-4.716734710585346,,
158,set100__D-Glucose carbon source with Vanillic acid stress,-3.6999479609191446,0.13455686021635507,3.0,272.0,-3.8312797341354257,273.0,-3.562382681829675,274.0,-3.706181466792332,,
159,"set100__D-Glucose carbon source with cis,cis-muconate stress",-2.894563474837509,0.25256289170575175,3.0,275.0,-2.604701905979589,276.0,-3.011687471584496,277.0,-3.0673010469484416,,
160,set100__D-Glucose carbon source with Sodium chloride stress,-8.793097971959844,0.5973986994962304,3.0,278.0,-8.659044249449833,279.0,-9.446134565020298,280.0,-8.2741151014094,,
161,set100__D-Glucose carbon source with Sodium sulfate stress,-10.04728982359841,1.5657480965842743,3.0,281.0,-10.91028071906575,282.0,-10.991658518035992,283.0,-8.239930233693487,,
162,set100__D-Glucose carbon source with Acetic acid stress,-5.524159174467715,2.0018020962970935,3.0,284.0,-6.877942517721734,285.0,-6.469816308696917,286.0,-3.2247186969844943,,
163,set100__D-Glucose carbon source with Lactic acid stress,-5.378366468613452,0.16646909530032514,2.0,287.0,-5.496077894758302,289.0,-5.260655042468603,,,,
164,set100__D-Glucose carbon source with Lactic acide stress,-6.737982874426923,,1.0,288.0,-6.737982874426923,,,,,,
165,set100__D-Glucose carbon source with Glycolic acid stress,-1.1442912166525159,0.3464163062579043,3.0,290.0,-0.7444777471342984,291.0,-1.3334206866740317,292.0,-1.3549752161492177,,
166,set101__D-Glucose carbon source,-5.011083487168222,1.1404086069152157,3.0,293.0,-5.888043057686721,294.0,-5.423331757449232,295.0,-3.7218756463687135,,
167,set101__D-Glucose carbon source with Protecatechuic acid stress,0.2716776275846106,0.6827133114152719,3.0,296.0,0.8812863216931882,297.0,0.3997478531654351,298.0,-0.4660012921047915,,
168,"set101__D-Glucose carbon source with cis,cis-muconate stress",-2.034022088127928,0.7759886216517885,3.0,299.0,-1.1386328467891556,300.0,-2.452273189915795,301.0,-2.511160227678832,,
169,set101__Ferulic acid carbon source,-2.3110048630784368,0.2660324656223174,3.0,302.0,-2.0954860556247774,303.0,-2.608334848622182,304.0,-2.229193684988351,,
170,set101__p-Coumaric acid carbon source,-4.212446028159832,0.13131484504469992,3.0,305.0,-4.340604529085495,306.0,-4.218546101642722,307.0,-4.078187453751278,,
171,set101__10 mM vanillate carbon source,-1.0936476842955842,0.3427175528332584,3.0,308.0,-1.4831213592620611,309.0,-0.9596398629504124,310.0,-0.838181830674279,,
172,set101__10 mM 4-acetoxyvanillate carbon source,-1.6553198415135693,0.4227522914002137,3.0,311.0,-2.072255461388272,312.0,-1.2269815775722654,313.0,-1.6667224855801697,,
173,set101__10 mM 4-hydroxybenzoate carbon source,-2.2334199536967176,0.18633464469930686,3.0,314.0,-2.447171373030454,315.0,-2.105252276886657,316.0,-2.147836211173042,,
174,set101__10 mM 4-acetoxybenzoate carbon source,-0.789066528005559,0.6076517967661628,3.0,317.0,-1.440840751572271,318.0,-0.2381605787137551,319.0,-0.6881982537306511,,
175,set101__15 mM beta-hydroxyisobutanoate carbon source,-7.123030299371501,0.33055030081429965,3.0,320.0,-7.475097476188649,321.0,-7.074668276412819,322.0,-6.819325145513035,,
176,set101__15 mM 3-methyl-2-oxobutanoate carbon source,-11.628344123999847,0.8173247672298131,3.0,323.0,-12.134026706517798,324.0,-12.065599651622652,325.0,-10.685406013859094,,
177,set101__D-Glucose carbon source with ??-ketoadipate stress,1.4733382360256495,0.39795010449327695,3.0,326.0,1.055324291007324,327.0,1.847610274395303,328.0,1.5170801426743208,,
178,set101__D-Glucose carbon source with levulinic acid stress,-5.757623137142886,1.9756653478522104,3.0,329.0,-7.932558702453252,330.0,-5.266389395586543,331.0,-4.073921313388863,,
