,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.2525011793367562,0.07182655813853585,2.0,0.0,-0.3032902256658047,1.0,-0.2017121330077077,,,,
1,set1__Glucose carbon source (20mM),-0.14849413996556377,0.12090955887269997,2.0,2.0,-0.233990108954724,3.0,-0.0629981709764035,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),4.841563823211107,0.5820215459968215,2.0,4.0,4.430012441240076,5.0,5.253115205182137,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0012656968747277453,0.31231813989919205,2.0,6.0,0.2221079714850153,7.0,-0.2195765777355598,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.3511467077798358,0.12228429347257873,2.0,8.0,0.4376147609269021,9.0,0.2646786546327695,,,,
5,set5__D-Glucose carbon source,-0.36345696692026436,0.19130875065975797,2.0,10.0,-0.4987326818121056,11.0,-0.2281812520284231,,,,
6,set5__Levulinic Acid carbon source,-1.1870911530219135,0.6525355559466706,4.0,12.0,-1.661492357810707,13.0,-1.809253280465145,14.0,-0.8177510536200698,15.0,-0.4598679201917318
7,set5__Vanillin carbon source,-1.1439955737477674,0.05091475914322499,2.0,16.0,-1.1799977452004216,17.0,-1.1079934022951132,,,,
8,set5__p-Coumaric acid carbon source,-0.34955907235045114,0.4223297668273015,2.0,18.0,-0.0509268303299328,19.0,-0.6481913143709694,,,,
9,set6__D-Glucose carbon source,-0.1044526099957432,,1.0,20.0,-0.1044526099957432,,,,,,
10,set6__Ferulic Acid carbon source,0.5516648029138794,,1.0,21.0,0.5516648029138794,,,,,,
11,set6__benzoic acid carbon source,0.2215765409227806,,1.0,22.0,0.2215765409227806,,,,,,
12,set6__Valerolactam carbon source,-0.2071254965319913,,1.0,23.0,-0.2071254965319913,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.6637520452753689,,1.0,24.0,0.6637520452753689,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,2.07981677798312,,1.0,25.0,2.07981677798312,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.7222148638525637,0.7778730309842313,2.0,26.0,1.2722541589636471,30.0,0.1721755687414803,,,,
16,set7__Valerolactam 10 mM carbon source,0.7759438347442602,,1.0,27.0,0.7759438347442602,,,,,,
17,set7__L-Lysine 10 mM carbon source,1.447618958558483,,1.0,28.0,1.447618958558483,,,,,,
18,set7__D-Lysine 10 mM carbon source,1.2653465653095302,0.8199660577870486,2.0,29.0,1.8451501251135527,31.0,0.6855430055055077,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.653264489844413,,1.0,32.0,-0.653264489844413,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.1159341901345494,,1.0,33.0,-0.1159341901345494,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.7666120691715698,,1.0,34.0,-0.7666120691715698,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.38127973764926304,0.02355706648761757,2.0,35.0,-0.3646223761910063,47.0,-0.3979370991075198,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.781000243494326,0.25759841857162785,2.0,36.0,-0.9631498320892546,49.0,-0.5988506548993972,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.0341308281891464,,1.0,37.0,-0.0341308281891464,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.2382300101546615,,1.0,38.0,-0.2382300101546615,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.0502727373988423,,1.0,39.0,-0.0502727373988423,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.7665894771295236,,1.0,40.0,-0.7665894771295236,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.3786277776617598,,1.0,41.0,-0.3786277776617598,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-1.70404059620717,,1.0,42.0,-1.70404059620717,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-1.0687034859084052,,1.0,43.0,-1.0687034859084052,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.8400848122611648,,1.0,44.0,-0.8400848122611648,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.2270509572025522,,1.0,45.0,-0.2270509572025522,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.0014876948566949,,1.0,46.0,0.0014876948566949,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.4132927220674273,,1.0,48.0,-0.4132927220674273,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.2683198030539571,,1.0,50.0,-0.2683198030539571,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.0365298014791004,,1.0,51.0,-0.0365298014791004,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.030345435874013,,1.0,52.0,1.030345435874013,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.6904745786896558,,1.0,53.0,0.6904745786896558,,,,,,
39,set10__L-Arginine carbon source,0.9088214170783356,,1.0,54.0,0.9088214170783356,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.7988478827082123,,1.0,55.0,0.7988478827082123,,,,,,
41,set10__L-Histidine carbon source,0.1514957363975685,,1.0,56.0,0.1514957363975685,,,,,,
