,PP_0434
set1IT078,-0.416
set1IT079,-0.485
set1IT080,-0.247
set1IT081,-0.434
set1IT082,-1.682
set1IT083,-1.254
set1IT084,-0.363
set1IT085,-0.314
set1IT086,-0.121
set1IT087,-0.073
set5IT075,-0.032
set5IT076,-0.139
set5IT081,-0.069
set5IT082,0.11
set5IT083,-0.719
set5IT084,-0.612
set5IT085,0.037
set5IT086,0.128
set5IT087,0.01
set5IT088,-0.56
set6IT057,-0.552
set6IT059,-0.538
set6IT061,-0.108
set6IT064,-0.431
set6IT065,-0.823
set7IT042,0.187
set7IT044,-0.063
set7IT045,0.716
set7IT055,-0.621
set7IT056,-1.099
set7IT057,-0.528
set7IT062,-0.709
set8IT058,-0.355
set8IT059,0.038
set8IT060,-0.64
set8IT062,-0.586
set8IT064,-0.501
set8IT070,0.253
set8IT073,-0.142
set8IT080,-0.186
set8IT081,0.091
set8IT082,-0.419
set8IT084,-0.282
set8IT085,-0.188
set8IT089,-0.405
set8IT090,-0.511
set8IT092,-0.748
set8IT093,-0.937
set8IT094,-0.954
set8IT095,-0.875
set8IT096,-0.73
set9IT020,-0.136
set9IT022,-0.412
set9IT025,-0.576
set10IT006,0.05
set10IT008,0.206
set10IT010,0.405
set10IT017,-0.343
set10IT018,-0.334
set10IT019,-0.32
set10IT020,-0.41
set10IT021,-0.175
set10IT022,-0.566
set10IT023,-0.278
set10IT024,-0.407
set10IT025,-0.358
set10IT026,-0.285
set10IT027,-0.493
set10IT028,-0.34
set10IT029,-0.038
set10IT031,-0.475
set10IT032,-0.425
set10IT033,-0.286
set10IT034,-0.362
set10IT035,-0.58
set10IT036,-0.456
set10IT037,-0.539
set10IT043,-0.141
set10IT044,0.117
set10IT053,-0.41
set12IT001,-2.03
set12IT002,-0.746
set12IT004,-1.164
set12IT007,-1.234
set12IT008,-1.417
set12IT009,-1.309
set12IT014,-2.041
set12IT015,-1.278
set12IT016,-1.336
set12IT017,-1.164
set12IT023,-1.496
set12IT024,-2.06
set12IT025,-0.785
set12IT026,-2.68
set12IT027,-0.823
set12IT028,-0.238
set12IT029,-2.717
set12IT031,-1.657
set12IT032,-0.71
set12IT034,-1.173
set12IT037,-1.076
set12IT038,-1.718
set12IT039,-1.277
set12IT044,-2.099
set12IT046,-1.161
set12IT053,-1.491
set12IT054,-2.113
set12IT055,-0.919
set12IT056,-2.435
set12IT057,-0.638
set12IT058,-0.018
set12IT059,-2.852
set15IT054,-0.77
set15IT057,-0.691
set15IT058,-0.682
set15IT059,-0.52
set15IT060,-0.73
set15IT061,-0.687
set15IT062,-0.727
set15IT063,-0.339
set15IT064,-0.76
set15IT065,-1.398
set15IT066,-0.598
set15IT067,-0.596
set15IT068,-1.724
set15IT071,-0.529
set15IT072,-0.892
set15IT073,-0.522
set15IT074,-0.365
set15IT075,-0.836
set15IT076,-0.675
set15IT077,-0.339
set15IT078,-0.749
set15IT079,-1.369
set15IT080,-0.482
set15IT081,-0.758
set16IT004,-0.593
set16IT005,-0.516
set16IT006,0.361
set16IT007,-0.204
set16IT008,-0.148
set16IT009,-0.121
set16IT010,-0.808
set16IT011,-0.285
set16IT012,-1.035
set16IT013,-1.034
set16IT014,-0.504
set16IT015,-0.34
set27IT004,-0.131
set27IT005,-0.17
set27IT006,0.417
set27IT007,0.283
set27IT008,-0.155
set27IT009,-0.237
set27IT010,-0.821
set27IT011,-0.903
set27IT012,-0.257
set27IT013,-0.307
set27IT014,-0.255
set27IT015,-0.333
set27IT016,-0.278
set27IT017,-0.368
set27IT018,-0.363
set27IT019,-0.494
set27IT020,-0.23
set27IT021,-0.132
set27IT024,0.18
set27IT025,0.103
set27IT028,-0.702
set27IT029,-0.629
set27IT030,-0.538
set27IT031,-0.568
set27IT032,-1.083
set27IT033,-0.824
set27IT034,-0.427
set27IT035,-0.363
set27IT036,-0.22
set27IT037,-0.366
set27IT038,0.086
set27IT039,-0.256
set27IT040,-0.714
set27IT041,-0.389
set27IT042,-1.226
set27IT043,-1.01
set27IT044,-0.25
set27IT045,-0.249
set27IT046,-0.35
set27IT047,-0.382
set27IT048,-0.259
set27IT049,-0.106
set27IT050,-2.067
set27IT051,-1.793
set27IT052,-0.148
set27IT053,-0.188
set27IT054,-0.26
