,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-4.707011869505891,0.12334084923109519,2.0,0.0,-4.794227020394506,1.0,-4.619796718617276,,,,
1,set1__Glucose carbon source (20mM),-4.872683083872313,0.3495907065024061,2.0,2.0,-4.6254851246646655,3.0,-5.11988104307996,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-4.777867585659936,2.0605549086455444,2.0,4.0,-6.234899934570428,5.0,-3.3208352367494447,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-4.446330846959058,0.9682350370010954,2.0,6.0,-3.761685286513176,7.0,-5.13097640740494,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-4.110149388987951,0.008347867844195271,2.0,8.0,-4.116052222949031,9.0,-4.104246555026871,,,,
5,set5__D-Glucose carbon source,-4.257191977263292,0.41613970572715636,2.0,10.0,-4.551447185103939,11.0,-3.9629367694226456,,,,
6,set5__Levulinic Acid carbon source,-4.672447242466294,0.43040148387183624,4.0,12.0,-5.174646253002104,13.0,-4.196654542452262,14.0,-4.855209805852521,15.0,-4.46327836855829
7,set5__Vanillin carbon source,-7.147780815675593,1.1637285930433166,2.0,16.0,-7.970661195277202,17.0,-6.324900436073984,,,,
8,set5__p-Coumaric acid carbon source,-6.2185006267313465,0.20765307407958328,2.0,18.0,-6.071667729915441,19.0,-6.365333523547252,,,,
9,set6__D-Glucose carbon source,-5.599896621926363,,1.0,20.0,-5.599896621926363,,,,,,
10,set6__Ferulic Acid carbon source,-5.734940818184346,,1.0,21.0,-5.734940818184346,,,,,,
11,set6__benzoic acid carbon source,-5.172932051626704,,1.0,22.0,-5.172932051626704,,,,,,
12,set6__Valerolactam carbon source,-5.929751302859913,,1.0,23.0,-5.929751302859913,,,,,,
13,set6__D-Glucuronic Acid carbon source,-3.9938597864160847,,1.0,24.0,-3.9938597864160847,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-1.9325709809622311,,1.0,25.0,-1.9325709809622311,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-3.335999444673596,1.2903048434435882,2.0,26.0,-4.248382749270403,30.0,-2.423616140076788,,,,
16,set7__Valerolactam 10 mM carbon source,-3.438468743860024,,1.0,27.0,-3.438468743860024,,,,,,
17,set7__L-Lysine 10 mM carbon source,-3.79418199269132,,1.0,28.0,-3.79418199269132,,,,,,
18,set7__D-Lysine 10 mM carbon source,-3.9261893052304204,0.6624317729698433,2.0,29.0,-3.4577793064900164,31.0,-4.394599303970824,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-5.42642084617459,,1.0,32.0,-5.42642084617459,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-5.791748397661543,,1.0,33.0,-5.791748397661543,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-4.774578832614956,,1.0,34.0,-4.774578832614956,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-3.903233544253088,0.46407022911348467,2.0,35.0,-4.231380750206028,47.0,-3.575086338300148,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-3.4132207088527844,1.5914520517204331,2.0,36.0,-4.538547246557547,49.0,-2.287894171148022,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-4.303778847236937,,1.0,37.0,-4.303778847236937,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-2.8991759503542958,,1.0,38.0,-2.8991759503542958,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-2.1096264974124,,1.0,39.0,-2.1096264974124,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-3.1293403418557078,,1.0,40.0,-3.1293403418557078,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-3.2802095014214823,,1.0,41.0,-3.2802095014214823,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.2245267416540663,,1.0,42.0,0.2245267416540663,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-2.9314918064731894,,1.0,43.0,-2.9314918064731894,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-6.437537984026116,,1.0,44.0,-6.437537984026116,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-6.583604932394162,,1.0,45.0,-6.583604932394162,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-2.725073203526608,,1.0,46.0,-2.725073203526608,,,,,,
