,PP_0654
set1IT078,0.257
set1IT079,0.202
set1IT080,0.18
set1IT081,0.126
set1IT082,0.176
set1IT083,0.307
set1IT084,0.232
set1IT085,0.449
set1IT086,0.143
set1IT087,0.281
set5IT075,0.121
set5IT076,0.063
set5IT081,-0.059
set5IT082,0.134
set5IT083,0.02
set5IT084,-0.129
set5IT085,0.094
set5IT086,-0.019
set5IT087,-0.098
set5IT088,0.084
set6IT057,0.013
set6IT059,-0.099
set6IT061,-0.061
set6IT064,-0.239
set6IT065,0.049
set7IT042,-0.037
set7IT044,-0.29
set7IT045,0.33
set7IT055,-0.113
set7IT056,-0.131
set7IT057,-0.016
set7IT062,-0.146
set8IT058,-0.093
set8IT059,0.143
set8IT060,-0.238
set8IT062,-0.074
set8IT064,-0.17
set8IT070,-0.038
set8IT073,-0.215
set8IT080,-0.186
set8IT081,-0.126
set8IT082,-0.075
set8IT084,0.08
set8IT085,0.114
set8IT089,-0.08
set8IT090,-0.247
set8IT092,-0.373
set8IT093,-0.056
set8IT094,0.203
set8IT095,0.185
set8IT096,-0.157
set9IT020,0.051
set9IT022,0.003
set9IT025,-0.097
set10IT006,-0.057
set10IT008,-0.051
set10IT010,0.122
set10IT017,-0.071
set10IT018,-0.141
set10IT019,0.056
set10IT020,0.145
set10IT021,0.174
set10IT022,0.04
set10IT023,0.159
set10IT024,-0.071
set10IT025,0.056
set10IT026,0.101
set10IT027,-0.152
set10IT028,-0.103
set10IT029,0.023
set10IT031,-0.036
set10IT032,-0.023
set10IT033,0.135
set10IT034,-0.092
set10IT035,0.022
set10IT036,0.01
set10IT037,-0.04
set10IT043,-0.044
set10IT044,0.121
set10IT053,0.152
set12IT001,-0.257
set12IT002,-0.109
set12IT004,0.027
set12IT007,-0.071
set12IT008,0.085
set12IT009,0.074
set12IT014,-0.187
set12IT015,0.008
set12IT016,-0.037
set12IT017,0.127
set12IT023,-0.278
set12IT024,-0.195
set12IT025,-0.115
set12IT026,-0.037
set12IT027,-0.078
set12IT028,0.085
set12IT029,0.009
set12IT031,-0.1
set12IT032,0.006
set12IT034,-0.054
set12IT037,0.004
set12IT038,-0.056
set12IT039,0.083
set12IT044,-0.183
set12IT046,0.048
set12IT053,-0.062
set12IT054,-0.119
set12IT055,-0.194
set12IT056,-0.082
set12IT057,0.072
set12IT058,-0.053
set12IT059,-0.163
set15IT054,0.319
set15IT057,0.043
set15IT058,0.099
set15IT059,0.185
set15IT060,0.224
set15IT061,-0.039
set15IT062,0.124
set15IT063,0.302
set15IT064,-0.052
set15IT065,0.286
set15IT066,0.042
set15IT067,-0.118
set15IT068,0.018
set15IT071,0.307
set15IT072,0.075
set15IT073,0.08
set15IT074,0.043
set15IT075,0.045
set15IT076,-0.101
set15IT077,-0.277
set15IT078,-0.118
set15IT079,0.174
set15IT080,0.132
set15IT081,-0.023
set16IT004,0.082
set16IT005,-0.027
set16IT006,0.12
set16IT007,0.038
set16IT008,0.026
set16IT009,0.185
set16IT010,0.076
set16IT011,-0.011
set16IT012,0.058
set16IT013,0.142
set16IT014,0.09
set16IT015,0.054
set27IT004,0.028
set27IT005,0.062
set27IT006,0.183
set27IT007,-0.005
set27IT008,0.041
set27IT009,-0.005
set27IT010,-0.028
set27IT011,-0.003
set27IT012,-0.063
set27IT013,0.008
set27IT014,0.125
set27IT015,-0.066
set27IT016,0.04
set27IT017,0.083
set27IT018,0.073
set27IT019,0.068
set27IT020,0.022
set27IT021,0.172
set27IT024,0.203
set27IT025,-0.187
set27IT028,0.09
set27IT029,0.272
set27IT030,-0.031
set27IT031,-0.022
set27IT032,0.009
set27IT033,-0.129
set27IT034,0.044
set27IT035,-0.023
set27IT036,-0.122
set27IT037,0.023
set27IT038,-0.014
set27IT039,-0.017
set27IT040,0.04
set27IT041,-0.171
set27IT042,0.075
set27IT043,0.05
set27IT044,0.096
set27IT045,-0.128
set27IT046,-0.208
set27IT047,0.004
set27IT048,0.023
set27IT049,0.046
set27IT050,-0.053
set27IT051,-0.017
set27IT052,0.085
set27IT053,-0.025
set27IT054,-0.08
set27IT055,0.014
set27IT056,0.005
set27IT057,-0.058
set27IT058,0.097
set27IT059,0.012
set27IT060,0.173
set27IT061,0.002
set27IT062,-0.085
set27IT063,0.045
set27IT064,-0.098
set27IT065,-0.036
set27IT066,-0.04
set27IT067,-0.003
set27IT068,0.063
set27IT069,0.0
set27IT070,0.059
set27IT071,0.092
set27IT072,0.062
set27IT073,0.112
set28IT003,0.029
set28IT004,0.032
set28IT005,0.081
set28IT006,0.168
set28IT007,0.162
set28IT008,0.065
set28IT009,0.03
set28IT010,-0.07
set28IT013,0.004
set28IT014,0.125
set28IT017,-0.038
set28IT018,0.106
set28IT021,0.053
set28IT022,-0.128
set28IT023,-0.136
set28IT024,0.063
set28IT027,0.077
set28IT028,0.114
set28IT029,-0.002
set28IT030,0.038
set28IT031,-0.214
set28IT032,0.07
set28IT035,-0.072
set28IT036,-0.121
set28IT037,-0.088
set28IT038,-0.043
set28IT039,0.022
set28IT040,-0.01
set28IT041,-0.089
set28IT042,-0.11
set28IT045,0.075
set28IT046,-0.126
set29IT004,-0.068
set29IT005,0.202
set29IT006,-0.046
set29IT007,0.018
set29IT014,0.072
set29IT015,-0.019
set29IT057,-0.101
set29IT058,-0.112
set100IT008,-0.115
set100IT009,-0.01
set100IT010,-0.03
set100IT011,-0.027
set100IT012,0.057
set100IT013,0.071
set100IT014,-0.036
set100IT015,0.066
set100IT016,0.061
set100IT017,0.067
set100IT018,-0.03
set100IT019,0.015
set100IT020,-0.039
set100IT021,0.011
set100IT022,0.01
set100IT023,0.017
set100IT024,-0.095
set100IT025,-0.035
set100IT026,-0.017
set100IT027,0.066
set100IT028,0.145
set100IT029,0.167
set100IT030,0.209
set100IT031,0.051
set100IT032,0.085
set100IT033,-0.018
set100IT034,0.031
set100IT035,-0.101
set100IT036,0.083
set100IT037,0.082
set100IT038,0.073
set100IT039,0.192
set100IT040,-0.003
set100IT041,0.01
set100IT042,-0.006
set100IT043,-0.067
set100IT044,-0.004
set100IT045,-0.031
set100IT046,-0.133
set101IT007,0.102
set101IT008,0.048
set101IT009,0.004
set101IT013,-0.04
set101IT014,-0.175
set101IT015,-0.189
set101IT016,-0.002
set101IT017,-0.078
set101IT018,-0.032
set101IT019,0.147
set101IT020,-0.019
set101IT021,-0.124
set101IT022,-0.02
set101IT023,-0.042
set101IT024,-0.103
set101IT025,0.082
set101IT026,-0.049
set101IT027,0.017
set101IT028,0.096
set101IT029,0.055
set101IT030,0.01
set101IT031,-0.01
set101IT032,-0.083
set101IT033,-0.073
set101IT034,0.096
set101IT035,-0.119
set101IT036,-0.222
set101IT037,-0.025
set101IT038,0.058
set101IT039,-0.049
set101IT040,0.213
set101IT041,-0.067
set101IT042,-0.148
set101IT043,0.059
set101IT044,0.116
set101IT045,-0.045
set101IT046,0.054
set101IT047,-0.067
set101IT048,-0.142
