,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.12712224596695196,0.08616182905221817,2.0,0.0,-0.0661966323646924,1.0,-0.1880478595692115,,,,
1,set1__Glucose carbon source (20mM),0.06372416800977465,0.15391007352191055,2.0,2.0,0.1725550246900377,3.0,-0.0451066886704884,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.20937463972619785,0.2510629064979282,2.0,4.0,-0.0318463560371087,5.0,-0.386902923415287,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-1.1201377150115939,0.1607460529998021,2.0,6.0,-1.0064730908864616,7.0,-1.233802339136726,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.21348350039346928,0.6446590225541912,2.0,8.0,0.2423592660076908,9.0,-0.6693262667946294,,,,
5,set5__D-Glucose carbon source,-0.4155383763528797,0.011060769970123788,2.0,10.0,-0.4077172309018607,11.0,-0.4233595218038988,,,,
6,set5__Levulinic Acid carbon source,0.025319988704640146,0.2914669394410389,4.0,12.0,0.2242933127927718,13.0,-0.2756646465996681,14.0,-0.1680855278597081,15.0,0.320736816485165
7,set5__Vanillin carbon source,-1.253891317751226,0.04791857049974986,2.0,16.0,-1.2200077716060873,17.0,-1.2877748638963649,,,,
8,set5__p-Coumaric acid carbon source,0.051600237635954144,0.385524577110215,2.0,18.0,0.3242072804246632,19.0,-0.2210068051527549,,,,
9,set6__D-Glucose carbon source,-1.0674034663666925,,1.0,20.0,-1.0674034663666925,,,,,,
10,set6__Ferulic Acid carbon source,-2.249238015595448,,1.0,21.0,-2.249238015595448,,,,,,
11,set6__benzoic acid carbon source,-0.6976345406999312,,1.0,22.0,-0.6976345406999312,,,,,,
12,set6__Valerolactam carbon source,-0.9045762699132768,,1.0,23.0,-0.9045762699132768,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.117263815463056,,1.0,24.0,0.117263815463056,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-1.6009991228784253,,1.0,25.0,-1.6009991228784253,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.6412098355213054,0.6703948644450063,2.0,26.0,-1.1152505902430057,30.0,-0.1671690807996052,,,,
16,set7__Valerolactam 10 mM carbon source,-0.1020489609204208,,1.0,27.0,-0.1020489609204208,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.6077152023676354,,1.0,28.0,-0.6077152023676354,,,,,,
18,set7__D-Lysine 10 mM carbon source,-1.2190502973560757,0.6266626213122386,2.0,29.0,-0.7759329083100543,31.0,-1.662167686402097,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-1.9526714642424976,,1.0,32.0,-1.9526714642424976,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.2660288988194869,,1.0,33.0,0.2660288988194869,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.956851979298452,,1.0,34.0,-0.956851979298452,,,,,,
