,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.04800000000000001,0.16970562748477142,2.0,0.0,0.072,1.0,-0.168,,,,
1,set1__Glucose carbon source (20mM),0.176,0.07636753236814714,2.0,2.0,0.122,3.0,0.23,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.3035,0.28920667350529794,2.0,4.0,-0.099,5.0,-0.508,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.5369999999999999,0.05939696961966997,2.0,6.0,0.579,7.0,0.495,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.12999999999999998,0.2149604614807104,2.0,8.0,-0.022,9.0,0.282,,,,
5,set5__D-Glucose carbon source,-0.04,0.05091168824543142,2.0,10.0,-0.004,11.0,-0.076,,,,
6,set5__Levulinic Acid carbon source,0.052000000000000005,0.16480088996523454,4.0,12.0,0.039,13.0,-0.148,14.0,0.062,15.0,0.255
7,set5__Vanillin carbon source,0.08399999999999999,0.13010764773832473,2.0,16.0,0.176,17.0,-0.008,,,,
8,set5__p-Coumaric acid carbon source,0.0915,0.024748737341529166,2.0,18.0,0.109,19.0,0.074,,,,
9,set6__D-Glucose carbon source,-0.083,,1.0,20.0,-0.083,,,,,,
10,set6__Ferulic Acid carbon source,0.103,,1.0,21.0,0.103,,,,,,
11,set6__benzoic acid carbon source,0.064,,1.0,22.0,0.064,,,,,,
12,set6__Valerolactam carbon source,0.028,,1.0,23.0,0.028,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.207,,1.0,24.0,-0.207,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.258,,1.0,25.0,-0.258,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.8805000000000001,0.21708178182427013,2.0,26.0,-1.034,30.0,-0.727,,,,
16,set7__Valerolactam 10 mM carbon source,-0.445,,1.0,27.0,-0.445,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.11,,1.0,28.0,-0.11,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.24900000000000003,0.42567828227430166,2.0,29.0,-0.55,31.0,0.052,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.212,,1.0,32.0,-0.212,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.232,,1.0,33.0,-0.232,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.591,,1.0,34.0,-0.591,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.155,0.12162236636408616,2.0,35.0,-0.069,47.0,-0.241,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.6195,0.09263098833543773,2.0,36.0,-0.554,49.0,-0.685,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.244,,1.0,37.0,-0.244,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.085,,1.0,38.0,0.085,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.252,,1.0,39.0,0.252,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.006,,1.0,40.0,-0.006,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.07,,1.0,41.0,-0.07,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.338,,1.0,42.0,0.338,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.122,,1.0,43.0,0.122,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.07,,1.0,44.0,-0.07,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.26,,1.0,45.0,-0.26,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.01,,1.0,46.0,0.01,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.461,,1.0,48.0,-0.461,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.537,,1.0,50.0,-0.537,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.307,,1.0,51.0,-0.307,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.214,,1.0,52.0,-0.214,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.258,,1.0,53.0,0.258,,,,,,
39,set10__L-Arginine carbon source,-0.199,,1.0,54.0,-0.199,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.42,,1.0,55.0,-0.42,,,,,,
41,set10__L-Histidine carbon source,-0.126,,1.0,56.0,-0.126,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.103,,1.0,57.0,0.103,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.057,,1.0,58.0,0.057,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.014,,1.0,59.0,0.014,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.082,,1.0,60.0,0.082,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.389,,1.0,61.0,-0.389,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.19,,1.0,62.0,-0.19,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.29,,1.0,63.0,-0.29,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.346,,1.0,64.0,-0.346,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.03,,1.0,65.0,0.03,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.083,,1.0,66.0,-0.083,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.005,,1.0,67.0,-0.005,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.111,,1.0,68.0,-0.111,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.159,,1.0,69.0,-0.159,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.068,,1.0,70.0,-0.068,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.375,,1.0,71.0,-0.375,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.055,,1.0,72.0,-0.055,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.039,,1.0,73.0,-0.039,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.079,,1.0,74.0,-0.079,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.303,,1.0,75.0,-0.303,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.294,,1.0,76.0,-0.294,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.019,,1.0,77.0,-0.019,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.235,,1.0,78.0,0.235,,,,,,
64,set10__Sodium butyrate carbon source,0.082,,1.0,79.0,0.082,,,,,,
65,set12__Vanillin carbon source,-0.2215,0.06434671708797585,2.0,80.0,-0.176,97.0,-0.267,,,,
66,"set12__1,2-Propanediol carbon source",-0.347,0.3295117600329311,2.0,81.0,-0.58,98.0,-0.114,,,,
67,set12__Sodium propionate carbon source,0.3355,0.11242997820866103,2.0,82.0,0.415,99.0,0.256,,,,
68,set12__2-methyl-1-butanol carbon source,-0.34650000000000003,0.23122391744800103,2.0,83.0,-0.51,100.0,-0.183,,,,
69,"set12__1,5-Pentanediol carbon source",0.012999999999999998,0.14849242404917498,2.0,84.0,0.118,101.0,-0.092,,,,
70,"set12__1,4-Butanediol carbon source",-1.3485,0.33728993462598306,2.0,85.0,-1.587,102.0,-1.11,,,,
71,set12__Vanillic Acid carbon source,-0.0010000000000000009,0.11030865786510141,2.0,86.0,-0.079,103.0,0.077,,,,
72,set12__Protocatechuic Acid carbon source,0.096,0.07353910524340095,2.0,87.0,0.148,89.0,0.044,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.1585,0.23546655813512035,2.0,88.0,-0.008,104.0,0.325,,,,
74,set12__L-Lysine carbon source,0.08449999999999999,0.08414570696119915,2.0,90.0,0.025,105.0,0.144,,,,
75,set12__p-Coumaric acid carbon source,0.1365,0.0700035713374682,2.0,91.0,0.186,106.0,0.087,,,,
76,set12__benzoic acid carbon source,-0.081,0.15980613254815976,2.0,92.0,-0.194,107.0,0.032,,,,
77,set12__Ferulic Acid carbon source,0.0595,0.3599173516239527,2.0,93.0,0.314,108.0,-0.195,,,,
78,set12__D-Glucose carbon source,-0.196,0.18526197667087546,2.0,94.0,-0.065,109.0,-0.327,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,0.131,0.15697770542341355,2.0,95.0,0.242,110.0,0.02,,,,
80,set12__Phenylacetic acid carbon source,-0.025,0.15414927829866737,2.0,96.0,0.084,111.0,-0.134,,,,
81,set15__Butyl stearate carbon source,-0.0975,0.28920667350529794,2.0,112.0,0.107,124.0,-0.302,,,,
82,set15__Hexanoic acid carbon source,0.031,0.10606601717798213,2.0,113.0,0.106,125.0,-0.044,,,,
83,set15__Decanoic acid carbon source,-0.314,0.13152186130069782,2.0,114.0,-0.221,126.0,-0.407,,,,
84,set15__Lauric acid carbon source,-0.44899999999999995,0.17960512242138305,2.0,115.0,-0.322,127.0,-0.576,,,,
85,set15__Valeric acid carbon source,-0.20800000000000002,0.27152900397563423,2.0,116.0,-0.016,128.0,-0.4,,,,
86,set15__Octanoic acid carbon source,-0.2975,0.08838834764831845,2.0,117.0,-0.235,129.0,-0.36,,,,
87,set15__Nonanoic acid carbon source,-0.1885,0.21283914113715083,2.0,118.0,-0.038,130.0,-0.339,,,,
88,set15__Tween 20 carbon source,0.04350000000000001,0.26092240225783603,2.0,119.0,0.228,131.0,-0.141,,,,
89,set15__Myristic acid carbon source,-0.08149999999999999,0.17324116139070414,2.0,120.0,-0.204,132.0,0.041,,,,
90,set15__Sodium butyrate carbon source,0.034,0.28284271247461906,2.0,121.0,0.234,133.0,-0.166,,,,
91,set15__Oleic acid carbon source,-0.522,0.3238549057834388,2.0,122.0,-0.293,134.0,-0.751,,,,
92,set15__Heptanoic acid carbon source,-0.4115,0.14212846301849608,2.0,123.0,-0.311,135.0,-0.512,,,,
93,set16__Butanol carbon source,0.1155,0.10394469683442249,2.0,136.0,0.189,137.0,0.042,,,,
94,"set16__1,3-Butandiol carbon source",0.158,0.0834386001800126,2.0,138.0,0.217,139.0,0.099,,,,
95,set16__3-methyl-3-butenol carbon source,0.1845,0.006363961030678933,2.0,140.0,0.18,141.0,0.189,,,,
96,set16__3-methyl-1-butanol carbon source,0.1585,0.05868986283848345,2.0,142.0,0.2,143.0,0.117,,,,
97,set16__1-Pentanol carbon source,-0.176,0.2503158005400378,2.0,144.0,-0.353,145.0,0.001,,,,
98,set16__Ethanol carbon source,-0.022,0.14283556979968262,2.0,146.0,-0.123,147.0,0.079,,,,
99,set27__Ammonium chloride nitrogen source,0.0745,0.2368807716974934,2.0,148.0,-0.093,149.0,0.242,,,,
100,set27__6-aminocaproic acid nitrogen source,0.0215,0.03606244584051392,2.0,150.0,0.047,151.0,-0.004,,,,
101,set27__Urea nitrogen source,0.159,0.2602152954766495,2.0,152.0,-0.025,153.0,0.343,,,,
102,set27__Sodium nitrite nitrogen source,0.33899999999999997,0.029698484809834984,2.0,154.0,0.36,155.0,0.318,,,,
103,set27__Valerolactam nitrogen source,0.0815,0.06434671708797582,2.0,156.0,0.036,157.0,0.127,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.07300000000000001,0.25880108191427637,2.0,158.0,-0.256,159.0,0.11,,,,
105,set27__Sodium nitrate nitrogen source,0.028499999999999998,0.1322289680818844,2.0,160.0,-0.065,161.0,0.122,,,,
106,set27__5-Aminovaleric acid nitrogen source,0.193,0.07778174593052022,2.0,162.0,0.248,163.0,0.138,,,,
107,set27__Caprolactam nitrogen source,0.175,0.10323759005323595,2.0,164.0,0.102,165.0,0.248,,,,
108,set27__Hydantoin nitrogen source,0.2315,0.23263813101037414,2.0,166.0,0.396,167.0,0.067,,,,
