,PP_0107
set1IT078,-0.119
set1IT079,-0.109
set1IT080,-0.114
set1IT081,0.095
set1IT082,-0.018
set1IT083,-0.027
set1IT084,-0.041
set1IT085,0.226
set1IT086,-0.17
set1IT087,0.304
set5IT075,0.017
set5IT076,0.043
set5IT081,0.087
set5IT082,0.03
set5IT083,0.063
set5IT084,0.066
set5IT085,-0.075
set5IT086,-0.024
set5IT087,-0.106
set5IT088,-0.173
set6IT057,-0.104
set6IT059,-0.251
set6IT061,0.029
set6IT064,-0.049
set6IT065,-0.258
set7IT042,-0.399
set7IT044,-0.015
set7IT045,-0.021
set7IT055,-0.398
set7IT056,-0.035
set7IT057,-0.107
set7IT062,-0.057
set8IT058,0.131
set8IT059,0.089
set8IT060,0.02
set8IT062,-0.261
set8IT064,-0.039
set8IT070,-0.256
set8IT073,0.057
set8IT080,0.076
set8IT081,-0.108
set8IT082,-0.286
set8IT084,-0.175
set8IT085,-0.097
set8IT089,-0.1
set8IT090,-0.068
set8IT092,-0.212
set8IT093,-0.313
set8IT094,-0.295
set8IT095,0.017
set8IT096,-0.324
set9IT020,0.118
set9IT022,0.068
set9IT025,0.01
set10IT006,-0.01
set10IT008,0.19
set10IT010,0.154
set10IT017,-0.101
set10IT018,0.336
set10IT019,0.354
set10IT020,-0.111
set10IT021,0.363
set10IT022,0.185
set10IT023,0.085
set10IT024,0.201
set10IT025,-0.131
set10IT026,0.164
set10IT027,0.019
set10IT028,0.099
set10IT029,0.388
set10IT031,0.104
set10IT032,0.211
set10IT033,0.097
set10IT034,0.33
set10IT035,0.101
set10IT036,0.12
set10IT037,0.082
set10IT043,-0.319
set10IT044,0.007
set10IT053,0.008
set12IT001,0.108
set12IT002,-0.036
set12IT004,0.112
set12IT007,0.056
set12IT008,0.208
set12IT009,-0.458
set12IT014,0.082
set12IT015,-0.043
set12IT016,-0.037
set12IT017,-0.084
set12IT023,-0.096
set12IT024,-0.19
set12IT025,0.119
set12IT026,-0.104
set12IT027,-0.082
set12IT028,0.045
set12IT029,-0.001
set12IT031,0.203
set12IT032,-0.254
set12IT034,-0.037
set12IT037,-0.079
set12IT038,-0.026
set12IT039,-0.42
set12IT044,-0.015
