,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.443,0.052325901807804484,2.0,0.0,-0.48,1.0,-0.406,,,,
1,set1__Glucose carbon source (20mM),-0.5155000000000001,0.04596194077712563,2.0,2.0,-0.548,3.0,-0.483,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.136,0.03394112549695428,2.0,4.0,0.16,5.0,0.112,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.21450000000000002,0.09404520189781085,2.0,6.0,0.281,7.0,0.148,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.2235,0.1619274528917194,2.0,8.0,0.338,9.0,0.109,,,,
5,set5__D-Glucose carbon source,-0.507,0.08343860018001256,2.0,10.0,-0.448,11.0,-0.566,,,,
6,set5__Levulinic Acid carbon source,0.08174999999999999,0.03876746918057286,4.0,12.0,0.087,13.0,0.124,14.0,0.086,15.0,0.03
7,set5__Vanillin carbon source,0.11449999999999999,0.04454772721475249,2.0,16.0,0.146,17.0,0.083,,,,
8,set5__p-Coumaric acid carbon source,0.0785,0.021920310216782972,2.0,18.0,0.063,19.0,0.094,,,,
9,set6__D-Glucose carbon source,-0.191,,1.0,20.0,-0.191,,,,,,
10,set6__Ferulic Acid carbon source,0.17,,1.0,21.0,0.17,,,,,,
11,set6__benzoic acid carbon source,-0.069,,1.0,22.0,-0.069,,,,,,
12,set6__Valerolactam carbon source,-0.022,,1.0,23.0,-0.022,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.063,,1.0,24.0,0.063,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.05,,1.0,25.0,0.05,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.1105,0.05868986283848344,2.0,26.0,0.069,30.0,0.152,,,,
16,set7__Valerolactam 10 mM carbon source,0.031,,1.0,27.0,0.031,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.013,,1.0,28.0,0.013,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.157,0.04101219330881975,2.0,29.0,0.186,31.0,0.128,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.299,,1.0,32.0,-0.299,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.271,,1.0,33.0,-0.271,,,,,,
