k,name,in_iM,gene_weight,regulator,function,category
37,fModule_38,False,0.079669918691911,,,
57,fModule_58,False,0.0507844802590457,PrpR,,
51,fModule_52,False,-0.0430628436311472,FleQ,,
28,fModule_29,False,0.0427892045920407,,,
46,fModule_47,False,-0.0407497358634759,,,
70,fModule_71,False,0.0394486886143391,,,
79,fModule_80,False,-0.0377319192516976,,,
40,fModule_41,False,-0.0366646974816858,,,
42,fModule_43,False,-0.0342318872756823,PhhR,,
80,fModule_81,False,0.0302399481001183,,,
34,fModule_35,False,-0.0277914356151898,,,
65,fModule_66,False,-0.0256392517695612,,,
33,fModule_34,False,0.0242064231955565,,,
68,fModule_69,False,-0.024152304481112,,,
25,fModule_26,False,0.0225449182763468,,,
2,fModule_3,False,0.022295980438194,,,
50,fModule_51,False,0.0216733457413771,,,
19,fModule_20,False,-0.0210567038048741,,,
76,fModule_77,False,-0.0208035521816615,PsrA,,
69,fModule_70,False,0.0207382565946192,,,
58,fModule_59,False,-0.020053377775181,,,
43,fModule_44,False,-0.0194243010862297,,,
12,fModule_13,False,-0.0176285552591568,ModR,,
27,fModule_28,False,-0.0171903876901663,VanR,,
64,fModule_65,False,-0.0157271322150016,DctD-II,,
47,fModule_48,False,-0.0153418251655172,,,
17,fModule_18,False,-0.0148151512751636,,,
11,fModule_12,False,0.0147563957945407,BirA,,
45,fModule_46,False,-0.0134876742047655,,,
44,fModule_45,False,0.0134383136191834,,,
53,fModule_54,False,-0.0132830297931229,,,
20,fModule_21,False,0.013217838776491,,,
36,fModule_37,False,0.0131206908826458,,,
77,fModule_78,False,0.0123174396897647,,,
73,fModule_74,False,0.011986474389669,,,
38,fModule_39,False,-0.0118059549435826,,,
49,fModule_50,False,0.0117026339051844,PP_2046,,
21,fModule_22,False,0.0115419639303797,,,
59,fModule_60,False,-0.0111780398358588,,,
41,fModule_42,False,0.0106097274034882,,,
10,fModule_11,False,-0.0091799527998543,PrpR,,
83,fModule_84,False,-0.0091739626376791,,,
5,fModule_6,False,0.0088795014182661,GcsR,,
3,fModule_4,False,0.0085764333932794,,,
82,fModule_83,False,-0.0085469087856936,,,
78,fModule_79,False,-0.0081771796840075,,,
16,fModule_17,False,-0.0077672065095078,PedR1,,
14,fModule_15,False,0.0077183638670828,,,
31,fModule_32,False,-0.0074748978636406,,,
30,fModule_31,False,-0.0074350353678452,,,
62,fModule_63,False,-0.0070620371140477,,,
72,fModule_73,False,0.0069367105648245,RpoD,,
67,fModule_68,False,-0.0068001509792908,,,
63,fModule_64,False,0.0067405063401743,,,
60,fModule_61,False,-0.0065794410015207,,,
6,fModule_7,False,0.0059341397059765,GbdR,,
74,fModule_75,False,-0.0056874042911479,,,
75,fModule_76,False,-0.0055838044686415,,,
35,fModule_36,False,-0.0055505272499057,,,
1,fModule_2,False,0.0055289839659948,,,
56,fModule_57,False,-0.0051079762331987,,,
52,fModule_53,False,0.0045632265325179,PP_5350,,
18,fModule_19,False,-0.0045445687765215,,,
54,fModule_55,False,0.004439228902522,,,
48,fModule_49,False,0.004396639794777,,,
26,fModule_27,False,0.004373939106681,,,
22,fModule_23,False,-0.0043299644086976,,,
7,fModule_8,False,0.0041270099209525,GltR-II,,
8,fModule_9,False,-0.0037899198706978,,,
13,fModule_14,False,0.0036439456747147,PP_3359,,
29,fModule_30,False,-0.0034922271194004,HutC,,
4,fModule_5,False,-0.0028737791319009,BenR,,
32,fModule_33,False,-0.0027913642615589,BirA,,
61,fModule_62,False,-0.0026877222101721,PP_3603,,
0,fModule_1,False,-0.0021425028715032,,,
15,fModule_16,False,0.001834469729934,PcaR,,
24,fModule_25,False,0.0017252319079451,PrpR,,
55,fModule_56,False,-0.0017175788146041,PydR,,
39,fModule_40,False,0.0014459388582976,,,
81,fModule_82,False,-0.0011811424064011,,,
23,fModule_24,False,0.0007826638919108,,,
9,fModule_10,False,0.0005573912182083,,,
71,fModule_72,False,0.0002766999539523,,,
66,fModule_67,False,-0.0001596376212097,,,
