,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.1185,0.0021213203435596346,2.0,0.0,0.117,1.0,0.12,,,,
1,set1__Glucose carbon source (20mM),-0.0645,0.08555992052357225,2.0,2.0,-0.125,3.0,-0.004,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.247,0.018384776310850233,2.0,4.0,0.234,5.0,0.26,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.028499999999999998,0.29910616844190957,2.0,6.0,0.24,7.0,-0.183,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.11450000000000002,0.22273863607376249,2.0,8.0,0.272,9.0,-0.043,,,,
5,set5__D-Glucose carbon source,-0.094,0.14142135623730953,2.0,10.0,-0.194,11.0,0.006,,,,
6,set5__Levulinic Acid carbon source,-0.0775,0.1108587690111462,4.0,12.0,0.011,13.0,-0.086,14.0,-0.004,15.0,-0.231
7,set5__Vanillin carbon source,-0.107,0.14424978336205568,2.0,16.0,-0.005,17.0,-0.209,,,,
8,set5__p-Coumaric acid carbon source,-0.008500000000000008,0.22415284963613558,2.0,18.0,-0.167,19.0,0.15,,,,
9,set6__D-Glucose carbon source,0.431,,1.0,20.0,0.431,,,,,,
10,set6__Ferulic Acid carbon source,0.019,,1.0,21.0,0.019,,,,,,
11,set6__benzoic acid carbon source,-0.011,,1.0,22.0,-0.011,,,,,,
12,set6__Valerolactam carbon source,0.176,,1.0,23.0,0.176,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.141,,1.0,24.0,0.141,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.264,,1.0,25.0,0.264,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.031,0.13010764773832473,2.0,26.0,0.123,30.0,-0.061,,,,
16,set7__Valerolactam 10 mM carbon source,0.194,,1.0,27.0,0.194,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.157,,1.0,28.0,0.157,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.11900000000000001,0.4921463197058371,2.0,29.0,-0.229,31.0,0.467,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.194,,1.0,32.0,0.194,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.118,,1.0,33.0,-0.118,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.417,,1.0,34.0,-0.417,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.322,0.15414927829866734,2.0,35.0,0.213,47.0,0.431,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.1095,0.0756604255869606,2.0,36.0,0.056,49.0,0.163,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.178,,1.0,37.0,-0.178,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.245,,1.0,38.0,-0.245,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.017,,1.0,39.0,0.017,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.081,,1.0,40.0,-0.081,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.502,,1.0,41.0,-0.502,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.018,,1.0,42.0,-0.018,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.093,,1.0,43.0,0.093,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.042,,1.0,44.0,-0.042,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.017,,1.0,45.0,0.017,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.309,,1.0,46.0,-0.309,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.095,,1.0,48.0,0.095,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.258,,1.0,50.0,0.258,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.165,,1.0,51.0,0.165,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.359,,1.0,52.0,0.359,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.544,,1.0,53.0,0.544,,,,,,
39,set10__L-Arginine carbon source,0.294,,1.0,54.0,0.294,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.303,,1.0,55.0,0.303,,,,,,
41,set10__L-Histidine carbon source,0.153,,1.0,56.0,0.153,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.089,,1.0,57.0,-0.089,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.23,,1.0,58.0,0.23,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.253,,1.0,59.0,0.253,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.276,,1.0,60.0,0.276,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.44,,1.0,61.0,0.44,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.436,,1.0,62.0,0.436,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.164,,1.0,63.0,0.164,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.108,,1.0,64.0,0.108,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.186,,1.0,65.0,0.186,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.034,,1.0,66.0,0.034,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.324,,1.0,67.0,0.324,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.139,,1.0,68.0,0.139,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.214,,1.0,69.0,0.214,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.228,,1.0,70.0,0.228,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.194,,1.0,71.0,0.194,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.038,,1.0,72.0,-0.038,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.416,,1.0,73.0,0.416,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.135,,1.0,74.0,0.135,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.223,,1.0,75.0,0.223,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.044,,1.0,76.0,0.044,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.04,,1.0,77.0,0.04,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.02,,1.0,78.0,0.02,,,,,,
64,set10__Sodium butyrate carbon source,0.395,,1.0,79.0,0.395,,,,,,
65,set12__Vanillin carbon source,0.123,0.1767766952966369,2.0,80.0,0.248,97.0,-0.002,,,,
66,"set12__1,2-Propanediol carbon source",0.064,0.04666904755831214,2.0,81.0,0.097,98.0,0.031,,,,
67,set12__Sodium propionate carbon source,0.04799999999999999,0.3450681092190352,2.0,82.0,-0.196,99.0,0.292,,,,
68,set12__2-methyl-1-butanol carbon source,0.040999999999999995,0.09050966799187808,2.0,83.0,0.105,100.0,-0.023,,,,
69,"set12__1,5-Pentanediol carbon source",0.13999999999999999,0.1470782104868019,2.0,84.0,0.036,101.0,0.244,,,,
70,"set12__1,4-Butanediol carbon source",0.142,0.0014142135623730963,2.0,85.0,0.143,102.0,0.141,,,,
71,set12__Vanillic Acid carbon source,0.07100000000000001,0.24607315985291853,2.0,86.0,0.245,103.0,-0.103,,,,
72,set12__Protocatechuic Acid carbon source,0.197,0.23193102422918757,2.0,87.0,0.033,89.0,0.361,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.3335,0.13505739520663057,2.0,88.0,0.238,104.0,0.429,,,,
74,set12__L-Lysine carbon source,0.264,0.06222539674441618,2.0,90.0,0.308,105.0,0.22,,,,
75,set12__p-Coumaric acid carbon source,-0.18,0.09758073580374356,2.0,91.0,-0.111,106.0,-0.249,,,,
76,set12__benzoic acid carbon source,-0.006499999999999999,0.053033008588991064,2.0,92.0,0.031,107.0,-0.044,,,,
77,set12__Ferulic Acid carbon source,0.0855,0.06576093065034892,2.0,93.0,0.132,108.0,0.039,,,,
78,set12__D-Glucose carbon source,-0.092,0.2333452377915607,2.0,94.0,-0.257,109.0,0.073,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,0.04749999999999999,0.42355696193074194,2.0,95.0,0.347,110.0,-0.252,,,,
80,set12__Phenylacetic acid carbon source,0.116,0.2050609665440988,2.0,96.0,0.261,111.0,-0.029,,,,
81,set15__Butyl stearate carbon source,-0.125,0.33092597359530423,2.0,112.0,0.109,124.0,-0.359,,,,
82,set15__Hexanoic acid carbon source,-0.08549999999999999,0.29062088706767103,2.0,113.0,-0.291,125.0,0.12,,,,
83,set15__Decanoic acid carbon source,0.0495,0.08697413408594534,2.0,114.0,-0.012,126.0,0.111,,,,
84,set15__Lauric acid carbon source,-0.0795,0.06010407640085654,2.0,115.0,-0.037,127.0,-0.122,,,,
85,set15__Valeric acid carbon source,0.1345,0.012020815280171298,2.0,116.0,0.126,128.0,0.143,,,,
86,set15__Octanoic acid carbon source,-0.123,0.14283556979968262,2.0,117.0,-0.022,129.0,-0.224,,,,
87,set15__Nonanoic acid carbon source,0.016999999999999998,0.0268700576850888,2.0,118.0,0.036,130.0,-0.002,,,,
88,set15__Tween 20 carbon source,-0.092,0.07071067811865474,2.0,119.0,-0.042,131.0,-0.142,,,,
89,set15__Myristic acid carbon source,0.035,0.031112698372208095,2.0,120.0,0.057,132.0,0.013,,,,
90,set15__Sodium butyrate carbon source,0.1985,0.6498311319104372,2.0,121.0,0.658,133.0,-0.261,,,,
91,set15__Oleic acid carbon source,0.0495,0.0007071067811865482,2.0,122.0,0.05,134.0,0.049,,,,
92,set15__Heptanoic acid carbon source,0.0235,0.11808683245815342,2.0,123.0,-0.06,135.0,0.107,,,,
93,set16__Butanol carbon source,0.229,0.0636396103067893,2.0,136.0,0.274,137.0,0.184,,,,
94,"set16__1,3-Butandiol carbon source",0.16349999999999998,0.1831406563273158,2.0,138.0,0.034,139.0,0.293,,,,
95,set16__3-methyl-3-butenol carbon source,0.0835,0.07141778489984131,2.0,140.0,0.134,141.0,0.033,,,,
96,set16__3-methyl-1-butanol carbon source,-0.041999999999999996,0.0282842712474619,2.0,142.0,-0.022,143.0,-0.062,,,,
97,set16__1-Pentanol carbon source,0.0765,0.06151828996322963,2.0,144.0,0.12,145.0,0.033,,,,
98,set16__Ethanol carbon source,0.27349999999999997,0.017677669529663664,2.0,146.0,0.286,147.0,0.261,,,,
99,set27__Ammonium chloride nitrogen source,0.08299999999999999,0.01555634918610405,2.0,148.0,0.072,149.0,0.094,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.16749999999999998,0.11242997820866105,2.0,150.0,-0.247,151.0,-0.088,,,,
101,set27__Urea nitrogen source,-0.030500000000000006,0.14778531726798844,2.0,152.0,-0.135,153.0,0.074,,,,
102,set27__Sodium nitrite nitrogen source,-0.034,0.014142135623730947,2.0,154.0,-0.044,155.0,-0.024,,,,
103,set27__Valerolactam nitrogen source,0.14300000000000002,0.03535533905932738,2.0,156.0,0.168,157.0,0.118,,,,
104,set27__4-aminobutyric acid nitrogen source,0.159,0.14283556979968262,2.0,158.0,0.058,159.0,0.26,,,,
105,set27__Sodium nitrate nitrogen source,0.0905,0.03889087296526011,2.0,160.0,0.063,161.0,0.118,,,,
106,set27__5-Aminovaleric acid nitrogen source,0.0975,0.055861435713737265,2.0,162.0,0.058,163.0,0.137,,,,
107,set27__Caprolactam nitrogen source,0.058499999999999996,0.2085965004500315,2.0,164.0,0.206,165.0,-0.089,,,,
108,set27__Hydantoin nitrogen source,0.01,0.04101219330881975,2.0,166.0,0.039,167.0,-0.019,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,0.4415,0.19021172413918125,2.0,168.0,0.576,169.0,0.307,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.0295,0.0431335136523794,2.0,170.0,-0.06,171.0,0.001,,,,
111,set27__D-Lysine nitrogen source,0.157,0.05374011537017762,2.0,172.0,0.119,173.0,0.195,,,,
112,set27__D-Alanine nitrogen source,0.173,0.021213203435596427,2.0,174.0,0.188,175.0,0.158,,,,
113,set27__L-Arginine nitrogen source,0.137,0.007071067811865462,2.0,176.0,0.142,177.0,0.132,,,,
114,set27__L-Aspartate nitrogen source,-0.155,0.12162236636408616,2.0,178.0,-0.241,179.0,-0.069,,,,
115,set27__Beta-alanine nitrogen source,0.34750000000000003,0.04737615433949868,2.0,180.0,0.314,181.0,0.381,,,,
116,set27__L-Ornithine nitrogen source,0.1015,0.08273149339882606,2.0,182.0,0.043,183.0,0.16,,,,
117,set27__L-Glutamine nitrogen source,0.14850000000000002,0.016263455967290587,2.0,184.0,0.137,185.0,0.16,,,,
