,PP_4467
set1IT078,0.047
set1IT079,-0.007
set1IT080,0.073
set1IT081,0.189
set1IT082,0.19
set1IT083,0.065
set1IT084,0.334
set1IT085,0.217
set1IT086,-0.011
set1IT087,0.016
set5IT075,0.158
set5IT076,0.027
set5IT081,0.144
set5IT082,-0.048
set5IT083,-0.06
set5IT084,-0.086
set5IT085,0.111
set5IT086,-0.338
set5IT087,-0.246
set5IT088,0.101
set6IT057,0.014
set6IT059,-0.207
set6IT061,-0.162
set6IT064,-0.2
set6IT065,-0.242
set7IT042,0.112
set7IT044,0.511
set7IT045,0.089
set7IT055,0.235
set7IT056,0.185
set7IT057,0.057
set7IT062,0.183
set8IT058,0.045
set8IT059,-0.066
set8IT060,-0.332
set8IT062,0.267
set8IT064,0.174
set8IT070,-0.094
set8IT073,0.155
set8IT080,0.25
set8IT081,0.2
set8IT082,-0.193
set8IT084,0.057
set8IT085,-0.034
set8IT089,0.001
set8IT090,-0.031
set8IT092,0.155
set8IT093,0.125
set8IT094,0.006
set8IT095,0.258
set8IT096,-0.189
set9IT020,0.104
set9IT022,0.215
set9IT025,-0.004
set10IT006,-0.046
set10IT008,0.091
set10IT010,-0.097
set10IT017,-0.181
set10IT018,0.062
set10IT019,-0.231
set10IT020,0.021
set10IT021,-0.284
set10IT022,-0.187
set10IT023,-0.267
set10IT024,-0.119
set10IT025,0.049
set10IT026,-0.118
set10IT027,-0.29
set10IT028,-0.183
set10IT029,-0.204
set10IT031,-0.129
set10IT032,-0.236
set10IT033,-0.097
set10IT034,-0.196
set10IT035,-0.16
set10IT036,-0.095
set10IT037,-0.105
set10IT043,-0.079
set10IT044,0.093
set10IT053,0.22
set12IT001,-0.036
set12IT002,0.053
set12IT004,0.111
set12IT007,-0.111
set12IT008,-0.183
set12IT009,-0.061
set12IT014,-0.005
set12IT015,0.259
set12IT016,0.051
set12IT017,0.133
set12IT023,0.088
set12IT024,0.148
set12IT025,-0.136
set12IT026,-0.025
set12IT027,0.069
set12IT028,0.337
set12IT029,0.017
set12IT031,0.148
set12IT032,-0.144
set12IT034,-0.149
set12IT037,-0.053
set12IT038,0.081
set12IT039,0.088
set12IT044,0.254
set12IT046,-0.011
set12IT053,-0.094
set12IT054,-0.043
set12IT055,-0.007
set12IT056,-0.18
set12IT057,-0.007
set12IT058,0.035
set12IT059,-0.032
set15IT054,-0.249
set15IT057,-0.458
set15IT058,-0.104
set15IT059,-0.135
set15IT060,-0.159
set15IT061,-0.332
set15IT062,-0.187
set15IT063,-0.307
set15IT064,-0.035
set15IT065,-0.029
set15IT066,0.038
set15IT067,-0.146
set15IT068,-0.15
set15IT071,-0.391
set15IT072,-0.045
set15IT073,-0.01
set15IT074,-0.172
set15IT075,-0.249
set15IT076,-0.154
set15IT077,-0.28
set15IT078,0.022
set15IT079,0.077
set15IT080,-0.393
set15IT081,-0.097
set16IT004,0.022
set16IT005,-0.03
set16IT006,0.023
set16IT007,-0.098
set16IT008,-0.023
set16IT009,-0.029
set16IT010,0.022
set16IT011,0.163
set16IT012,0.022
set16IT013,0.108
set16IT014,-0.066
set16IT015,0.052
set27IT004,0.214
set27IT005,0.136
set27IT006,-0.089
set27IT007,0.146
set27IT008,0.289
set27IT009,0.146
set27IT010,0.244
set27IT011,0.285
set27IT012,0.124
set27IT013,0.127
set27IT014,0.047
set27IT015,0.07
set27IT016,0.062
set27IT017,0.169
set27IT018,0.074
set27IT019,0.159
set27IT020,0.325
set27IT021,0.225
set27IT024,0.152
set27IT025,0.104
