,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.1325,0.0021213203435596446,2.0,0.0,0.131,1.0,0.134,,,,
1,set1__Glucose carbon source (20mM),0.1605,0.0685893577750951,2.0,2.0,0.209,3.0,0.112,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.1165,0.10677312395916869,2.0,4.0,0.192,5.0,0.041,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.11249999999999999,0.047376154339498676,2.0,6.0,0.079,7.0,0.146,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.1335,0.04596194077712559,2.0,8.0,0.166,9.0,0.101,,,,
5,set5__D-Glucose carbon source,0.2305,0.15485638507985391,2.0,10.0,0.34,11.0,0.121,,,,
6,set5__Levulinic Acid carbon source,0.158,0.04947052994797341,4.0,12.0,0.118,13.0,0.157,14.0,0.228,15.0,0.129
7,set5__Vanillin carbon source,0.097,0.10323759005323595,2.0,16.0,0.17,17.0,0.024,,,,
8,set5__p-Coumaric acid carbon source,0.018500000000000003,0.0700035713374682,2.0,18.0,-0.031,19.0,0.068,,,,
9,set6__D-Glucose carbon source,-0.091,,1.0,20.0,-0.091,,,,,,
10,set6__Ferulic Acid carbon source,0.0,,1.0,21.0,0.0,,,,,,
11,set6__benzoic acid carbon source,-0.035,,1.0,22.0,-0.035,,,,,,
12,set6__Valerolactam carbon source,-0.002,,1.0,23.0,-0.002,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.141,,1.0,24.0,0.141,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.219,,1.0,25.0,-0.219,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.0095,0.006363961030678928,2.0,26.0,0.005,30.0,0.014,,,,
16,set7__Valerolactam 10 mM carbon source,0.0,,1.0,27.0,0.0,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.345,,1.0,28.0,-0.345,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.006,0.03394112549695428,2.0,29.0,0.018,31.0,-0.03,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.014,,1.0,32.0,0.014,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.119,,1.0,33.0,0.119,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.145,,1.0,34.0,-0.145,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.0,0.07778174593052023,2.0,35.0,0.055,47.0,-0.055,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.031000000000000003,0.05515432893255071,2.0,36.0,0.07,49.0,-0.008,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.237,,1.0,37.0,-0.237,,,,,,
