k,name,in_iM,gene_weight,regulator,function,category
42,fModule_43,False,-0.036599582419681,PhhR,,
53,fModule_54,False,-0.0318445243153308,,,
81,fModule_82,False,-0.0278325621004596,,,
79,fModule_80,False,-0.0277652825212986,,,
37,fModule_38,False,-0.0217678313025924,,,
9,fModule_10,False,-0.0200939365642482,,,
60,fModule_61,False,-0.0197900046487123,,,
64,fModule_65,False,0.0195618783376437,DctD-II,,
19,fModule_20,False,0.0192416317996171,,,
83,fModule_84,False,0.0192009193113147,,,
22,fModule_23,False,-0.0187746788696584,,,
51,fModule_52,False,-0.0182332458667334,FleQ,,
27,fModule_28,False,-0.0181164807376276,VanR,,
52,fModule_53,False,-0.0173906956000281,PP_5350,,
28,fModule_29,False,-0.0171541720075511,,,
39,fModule_40,False,0.0159414651283827,,,
45,fModule_46,False,-0.0159347551974026,,,
29,fModule_30,False,-0.0151631391912371,HutC,,
58,fModule_59,False,-0.0151104711110254,,,
46,fModule_47,False,0.0148596056430277,,,
40,fModule_41,False,0.0148145714380094,,,
14,fModule_15,False,-0.0142375430385802,,,
23,fModule_24,False,0.0140059280704452,,,
49,fModule_50,False,-0.0124754909545537,PP_2046,,
82,fModule_83,False,-0.0123723178483386,,,
12,fModule_13,False,0.0122959084061422,ModR,,
50,fModule_51,False,0.0122757494737005,,,
55,fModule_56,False,-0.0122660691357932,PydR,,
3,fModule_4,False,-0.0116995105572389,,,
74,fModule_75,False,-0.0115088406290924,,,
57,fModule_58,False,0.0114404854086765,PrpR,,
68,fModule_69,False,0.011410545387574,,,
78,fModule_79,False,0.0113122118691937,,,
63,fModule_64,False,0.0105698751046776,,,
76,fModule_77,False,0.0103773613967992,PsrA,,
73,fModule_74,False,-0.010172920972887,,,
18,fModule_19,False,0.0099416288048127,,,
31,fModule_32,False,0.0098434221051098,,,
5,fModule_6,False,0.0097977884857753,GcsR,,
43,fModule_44,False,0.0097100280796198,,,
7,fModule_8,False,0.0095821214111848,GltR-II,,
20,fModule_21,False,0.0095633203664884,,,
70,fModule_71,False,-0.0092569033709941,,,
36,fModule_37,False,0.0089040006463936,,,
15,fModule_16,False,0.0088940629861578,PcaR,,
16,fModule_17,False,-0.0084549383286571,PedR1,,
1,fModule_2,False,0.0084283747508374,,,
80,fModule_81,False,-0.0080563935419006,,,
6,fModule_7,False,-0.007967023653063,GbdR,,
71,fModule_72,False,-0.0076895947486778,,,
4,fModule_5,False,0.0075040417926879,BenR,,
10,fModule_11,False,0.007443307631538,PrpR,,
21,fModule_22,False,-0.0074345746499488,,,
33,fModule_34,False,0.0073445969346096,,,
38,fModule_39,False,0.0071788313055288,,,
30,fModule_31,False,0.0067966318683009,,,
66,fModule_67,False,0.0063771289574453,,,
26,fModule_27,False,0.0063399733199099,,,
32,fModule_33,False,0.0062598941478676,BirA,,
56,fModule_57,False,0.0061631467331436,,,
62,fModule_63,False,-0.0060523444453071,,,
59,fModule_60,False,-0.0060337682578118,,,
77,fModule_78,False,0.0058616436862485,,,
69,fModule_70,False,0.0058355080808183,,,
11,fModule_12,False,0.0058319020908211,BirA,,
24,fModule_25,False,-0.0051136284506856,PrpR,,
2,fModule_3,False,0.0049762989203544,,,
8,fModule_9,False,-0.0048287387798755,,,
61,fModule_62,False,0.0048133280828002,PP_3603,,
0,fModule_1,False,0.0041685296294708,,,
54,fModule_55,False,-0.0039690307977249,,,
47,fModule_48,False,0.00342268744153,,,
17,fModule_18,False,-0.003135819040313,,,
34,fModule_35,False,-0.0031266726543086,,,
48,fModule_49,False,-0.0030537384211755,,,
67,fModule_68,False,-0.0030519115771153,,,
72,fModule_73,False,0.0028152174749303,RpoD,,
41,fModule_42,False,0.0020677772781716,,,
75,fModule_76,False,0.0016333214660439,,,
44,fModule_45,False,-0.0015552433285771,,,
35,fModule_36,False,0.0013953433556697,,,
25,fModule_26,False,-0.0012960237246285,,,
65,fModule_66,False,0.0009068996083104,,,
13,fModule_14,False,-0.0008034551904365,PP_3359,,
