,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.04449999999999999,0.1831406563273158,2.0,0.0,0.174,1.0,-0.085,,,,
1,set1__Glucose carbon source (20mM),-0.0015000000000000013,0.09263098833543773,2.0,2.0,0.064,3.0,-0.067,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.177,0.09616652224137046,2.0,4.0,0.109,5.0,0.245,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.3125,0.1308147545195113,2.0,6.0,0.22,7.0,0.405,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.015499999999999998,0.06151828996322963,2.0,8.0,0.028,9.0,-0.059,,,,
5,set5__D-Glucose carbon source,-0.025,0.13717871555019023,2.0,10.0,0.072,11.0,-0.122,,,,
6,set5__Levulinic Acid carbon source,-0.06975,0.13863471186298668,4.0,12.0,-0.17,13.0,0.103,14.0,-0.019,15.0,-0.193
7,set5__Vanillin carbon source,0.0685,0.013435028842544406,2.0,16.0,0.059,17.0,0.078,,,,
8,set5__p-Coumaric acid carbon source,0.0245,0.13505739520663057,2.0,18.0,0.12,19.0,-0.071,,,,
9,set6__D-Glucose carbon source,-0.095,,1.0,20.0,-0.095,,,,,,
10,set6__Ferulic Acid carbon source,-0.102,,1.0,21.0,-0.102,,,,,,
11,set6__benzoic acid carbon source,0.018,,1.0,22.0,0.018,,,,,,
12,set6__Valerolactam carbon source,-0.062,,1.0,23.0,-0.062,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.099,,1.0,24.0,0.099,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.538,,1.0,25.0,0.538,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.0615,0.06293250352560273,2.0,26.0,0.106,30.0,0.017,,,,
16,set7__Valerolactam 10 mM carbon source,0.435,,1.0,27.0,0.435,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.181,,1.0,28.0,-0.181,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.14100000000000001,0.02828427124746191,2.0,29.0,-0.161,31.0,-0.121,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.18,,1.0,32.0,0.18,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.197,,1.0,33.0,0.197,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.096,,1.0,34.0,0.096,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.17,0.2036467529817257,2.0,35.0,-0.026,47.0,-0.314,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.11150000000000002,0.22839549032325487,2.0,36.0,0.273,49.0,-0.05,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.238,,1.0,37.0,-0.238,,,,,,
