,34
set1IT078,-1.6160760071598244
set1IT079,-2.385413362149107
set1IT080,-0.9625041285807592
set1IT081,-1.856092621018135
set1IT082,-1.033854594441195
set1IT083,-0.8382472761103124
set1IT084,-2.91999350947132
set1IT085,-2.93761912711565
set1IT086,-2.827761453989879
set1IT087,-6.757891663498459
set5IT075,-0.345278831693018
set5IT076,0.0490474015509784
set5IT081,-0.232972094340168
set5IT082,1.1997397404678454
set5IT083,0.7748201264640531
set5IT084,0.7611185555880141
set5IT085,-0.2642665100105213
set5IT086,-0.1536290235858765
set5IT087,0.6783534460116339
set5IT088,-0.0814350948906793
set6IT057,-8.121508969955773
set6IT059,-5.746918435413563
set6IT061,-3.9350924334725015
set6IT064,-3.159429982020523
set6IT065,-0.5110759549048322
set7IT042,-3.118682130706103
set7IT044,-4.3730649982669885
set7IT045,0.6807863168479674
set7IT055,-2.4247127888467954
set7IT056,-2.5312981038821016
set7IT057,-3.549392021039309
set7IT062,-1.775716222989102
set8IT058,-0.7800702296829162
set8IT059,0.0777152958229513
set8IT060,-1.318481903799331
set8IT062,-0.5032447050732901
set8IT064,-0.5001943892278298
set8IT070,0.9882436366369606
set8IT073,0.3927673923449638
set8IT080,-0.334345445169199
set8IT081,-0.7101250798134652
set8IT082,-1.621457218826331
set8IT084,-0.8307125889164384
set8IT085,-0.2110684930824889
set8IT089,1.758833363288271
set8IT090,2.754691425588768
set8IT092,0.7284861600087453
set8IT093,0.6270987350602399
set8IT094,0.1799549180111031
set8IT095,0.3638628010685691
set8IT096,1.3487403049301738
set9IT020,-1.7016720231617084
set9IT022,-1.5641628332004849
set9IT025,-1.3205610098169074
set10IT006,-3.697417394068131
set10IT008,-1.55397309971905
set10IT010,0.8091837730370149
set10IT017,-0.6339855823292999
set10IT018,-1.686699790121672
set10IT019,-1.95017735380818
set10IT020,-1.8801012928300465
set10IT021,-1.2333528320140317
set10IT022,-0.6418327740249526
set10IT023,-1.13107340549173
set10IT024,-3.185408609036802
set10IT025,-1.408035021628978
set10IT026,-2.8605894932946416
set10IT027,-2.282481247955768
set10IT028,-2.581382797909689
set10IT029,-1.9793935091255608
set10IT031,-0.977127649315562
set10IT032,-2.123672902722081
set10IT033,-0.015037025108645
set10IT034,-2.66424368583306
set10IT035,-1.6296243927837049
set10IT036,-2.7960427367190994
set10IT037,-2.1770503398536105
set10IT043,-2.460980479246039
set10IT044,-2.7259704610308124
set10IT053,-6.123760657705133
set12IT001,-5.954660246304599
set12IT002,-7.955006871384913
set12IT004,-4.1705839853747015
set12IT007,-3.8559083082813017
set12IT008,-5.235517078358945
set12IT009,-6.346464842217069
set12IT014,-4.810436695918481
set12IT015,-10.4447458215228
set12IT016,-5.6000905063391055
set12IT017,-8.627957313828627
set12IT023,-5.783375164905826
set12IT024,-6.182156351475446
set12IT025,-7.197792431399932
set12IT026,-10.924942942898731
set12IT027,-11.969023264606935
set12IT028,-8.524227152985231
set12IT029,-10.303034064535831
set12IT031,-10.644895131209418
set12IT032,-11.27417540493476
set12IT034,-8.013839167993318
set12IT037,-7.555634122134223
set12IT038,-7.578491927245915
set12IT039,-10.512176432639984
set12IT044,-5.416329087174196
set12IT046,-6.730394137015457
set12IT053,-11.46685221895158
set12IT054,-6.027670772132923
set12IT055,-5.06774536177856
set12IT056,-5.302742557756246
set12IT057,-6.703802773766731
set12IT058,-7.836963715522237
set12IT059,-6.322387864526447
set15IT054,-1.7960321287669303
set15IT057,-1.5341495411172883
set15IT058,-2.8547374527861904
set15IT059,-0.6053624779872602
set15IT060,-10.043305405423297
set15IT061,-1.489759196509314
set15IT062,-2.812948455190745
set15IT063,-6.961517039706407
set15IT064,-2.1244070764154466
set15IT065,-5.164190249273502
set15IT066,0.4681889360722829
set15IT067,-6.633995893993684
set15IT068,-2.3933544347637348
set15IT071,-4.041713957943268
set15IT072,-2.3514448791860567
set15IT073,-1.352817328652376
set15IT074,-0.8489670768414157
set15IT075,-1.696847742947796
set15IT076,-5.005972037544767
set15IT077,-3.381101549763861
set15IT078,-0.6612864322713041
set15IT079,-3.286669657922811
set15IT080,0.7564998059937469
set15IT081,-5.299793112367656
set16IT004,-8.212630543108101
set16IT005,-4.488852846352376
set16IT006,-2.65835684730136
set16IT007,-0.5544048770154909
set16IT008,-3.557201392990521
set16IT009,-4.751803936622607
set16IT010,-5.062513730524396
set16IT011,-4.517004969175804
set16IT012,-9.580689286865844
set16IT013,-4.800890165793503
set16IT014,-4.348467550866264
set16IT015,-7.612120349840629
set27IT004,-3.2442801327397093
set27IT005,-3.2074549280507294
set27IT006,-2.528646749852773
set27IT007,-4.199383757292031
set27IT008,-3.7259836451659862
set27IT009,-3.566911982147992
set27IT010,-6.43031535929837
set27IT011,-5.611449646229151
set27IT012,-0.4156237969013643
set27IT013,-1.4550270808381744
set27IT014,-8.731689367512061
set27IT015,-7.272302957794716
set27IT016,-8.614451409978871
set27IT017,-5.167305023705774
set27IT018,-9.45544745373624
set27IT019,-6.483010952443465
set27IT020,-2.1242806285260567
set27IT021,-3.138324275847669
set27IT024,-0.1257371334900643
set27IT025,-0.0648553572010078
set27IT028,-2.567911790231973
set27IT029,-2.175294249251767
set27IT030,-1.4833699425993343
set27IT031,-1.30153394045932
set27IT032,-0.8619481419942647
set27IT033,-0.9099905771621322
set27IT034,-0.963387223011002
set27IT035,-0.8035326121141029
set27IT036,-0.1079058517812945
set27IT037,-0.6191564340356388
set27IT038,-4.584674970827503
set27IT039,-7.556259398636053
set27IT040,-6.537966855186808
set27IT041,-4.435361653879935
set27IT042,-2.7815099226146565
set27IT043,-1.7530200764849522
set27IT044,-4.253468180668361
set27IT045,-4.9076020755590095
set27IT046,-10.924510762617658
set27IT047,-8.917281897053169
set27IT048,-1.1864117733948374
set27IT049,-1.4254562048429384
set27IT050,-0.5282512905085142
set27IT051,-0.4201811861548177
set27IT052,-4.4489464553855536
set27IT053,-2.9654112486217
set27IT054,-3.1760920686996177
set27IT055,-7.713993952846204
set27IT056,-3.0932681140912712
set27IT057,-2.713869975723232
set27IT058,-3.3968656260770675
set27IT059,-3.466286280940909
set27IT060,-4.516787403099661
set27IT061,-3.8960590486858
set27IT062,-3.012613416911909
set27IT063,-3.0835117963091143
set27IT064,-3.669879966932663
set27IT065,-3.099116675591733
set27IT066,-5.455229044986364
set27IT067,-6.256288482672452
set27IT068,-4.058536878302004
set27IT069,-3.506954317446412
set27IT070,-4.5564485485466175
set27IT071,-4.286969220276277
set27IT072,-4.510244996085995
set27IT073,-3.1442686789496186
set28IT003,-0.5798533254817727
set28IT004,-1.776462861161968
set28IT005,-0.9392885758391262
set28IT006,-1.6543964891126013
set28IT007,-2.9495279213882584
set28IT008,-3.2117313361930995
set28IT009,-2.316541993995381
set28IT010,-3.293956267606958
set28IT013,-3.559929302464007
set28IT014,-3.237709136592124
set28IT017,-0.4979455009833522
set28IT018,-0.1256007982995838
set28IT021,-4.452010620515075
set28IT022,-4.335957540559315
set28IT023,-1.5498883855284264
set28IT024,-2.16971542863355
set28IT027,0.2693227070587889
set28IT028,-1.4902680959771424
set28IT029,-1.4278038527847798
set28IT030,-1.1763116498897592
set28IT031,0.1119938316555013
set28IT032,-0.4011980726879874
set28IT035,-1.1808049699021674
set28IT036,-1.6793742111551608
set28IT037,-7.240484162049429
set28IT038,-8.455816622855593
set28IT039,-0.3973016787450577
set28IT040,-0.6809053878555865
set28IT041,-5.601548442929985
set28IT042,-6.997507795242537
set28IT045,-1.8125571067580768
set28IT046,-3.567291811089542
set29IT004,0.4844081871938284
set29IT005,0.0768687041154504
set29IT006,-2.1341179080932564
set29IT007,-1.0565281872604633
set29IT014,-2.488697373124332
set29IT015,-3.283289902766414
set29IT057,-6.164404527773339
set29IT058,-5.3190478553123
set100IT008,-0.3753821430837107
set100IT009,-0.0466156126945458
set100IT010,0.0948712477521975
set100IT011,-0.0819082798877683
set100IT012,0.7818550963258271
set100IT013,0.2511167759039007
set100IT014,-0.2964461290920007
set100IT015,0.1854527197149572
set100IT016,0.3675652311499147
set100IT017,-1.070718894687127
set100IT018,1.0672341145205375
set100IT019,0.636329944816477
set100IT020,0.0494038086710021
set100IT021,0.1869637311111757
set100IT022,0.1853997946558716
set100IT023,-0.1754883028048547
set100IT024,-0.0175055203486475
set100IT025,0.3415494766183915
set100IT026,-0.1458340175932289
set100IT027,0.6235710456258394
set100IT028,0.5670977080032473
set100IT029,0.542729033454202
set100IT030,0.4540690096767729
set100IT031,0.3797959791879957
set100IT032,0.3535843595827532
set100IT033,0.2549253090071448
set100IT034,0.8742390166066394
set100IT035,-0.4322862970531425
set100IT036,-0.1819411282322104
set100IT037,0.0903416583373012
set100IT038,-0.1560824544539835
set100IT039,0.7117923980899399
set100IT040,0.1604604242893693
set100IT041,0.228050362828983
set100IT042,0.616045939425622
set100IT043,0.6209129859335786
set100IT044,0.4315464751074518
set100IT045,0.8066161225549118
set100IT046,0.6485329478643576
set101IT007,-0.5303199740758927
set101IT008,0.0007265721416855
set101IT009,0.2823876618125703
set101IT013,0.5992967321521294
set101IT014,1.5761196529773531
set101IT015,0.6202237223779105
set101IT016,-0.3107427634542355
set101IT017,0.0404326972736721
set101IT018,0.3942158538964426
set101IT019,-0.0998525688306799
set101IT020,-0.3030716036824404
set101IT021,-0.1734642551080847
set101IT022,-0.7666193404666067
set101IT023,0.3577991302898828
set101IT024,0.2804404786763123
set101IT025,0.7623461055894282
set101IT026,0.6670988367589363
set101IT027,0.9853973071123484
set101IT028,-0.547952895908106
set101IT029,-1.2005147829946077
set101IT030,-1.277678750538057
set101IT031,-0.0659552587132665
set101IT032,0.6673992486322993
set101IT033,0.244568297431846
set101IT034,0.5784744783336955
set101IT035,0.4657806074242659
set101IT036,0.6821083664736715
set101IT037,-0.0296796761608342
set101IT038,0.0946955472732555
set101IT039,0.562966577165358
set101IT040,0.1296169668543495
