,PP_1930
set1IT078,-0.343
set1IT079,-0.131
set1IT080,-0.239
set1IT081,-0.225
set1IT082,-0.017
set1IT083,-0.014
set1IT084,-0.301
set1IT085,-0.342
set1IT086,-0.142
set1IT087,-0.279
set5IT075,0.083
set5IT076,-0.056
set5IT081,-0.055
set5IT082,-0.164
set5IT083,-0.044
set5IT084,-0.397
set5IT085,-0.152
set5IT086,0.1
set5IT087,-0.285
set5IT088,-0.075
set6IT057,-0.206
set6IT059,-0.051
set6IT061,0.25
set6IT064,-0.081
set6IT065,-0.038
set7IT042,0.126
set7IT044,0.282
set7IT045,0.648
set7IT055,-0.645
set7IT056,0.009
set7IT057,-0.11
set7IT062,-0.602
set8IT058,0.144
set8IT059,0.353
set8IT060,-0.153
set8IT062,0.24
set8IT064,0.531
set8IT070,0.178
set8IT073,0.477
set8IT080,-0.06
set8IT081,-0.249
set8IT082,-0.125
set8IT084,0.164
set8IT085,-0.112
set8IT089,-0.089
set8IT090,-0.237
set8IT092,-0.229
set8IT093,-0.288
set8IT094,0.051
set8IT095,-0.123
set8IT096,-0.421
set9IT020,-0.571
set9IT022,-0.403
set9IT025,-0.18
set10IT006,-0.395
set10IT008,-0.398
set10IT010,-0.455
set10IT017,-0.268
set10IT018,-0.409
set10IT019,-0.005
set10IT020,0.126
set10IT021,-0.122
set10IT022,0.035
set10IT023,-0.028
set10IT024,-0.306
set10IT025,-0.144
set10IT026,0.086
set10IT027,0.154
set10IT028,-0.045
set10IT029,0.079
set10IT031,-0.173
set10IT032,-0.404
set10IT033,-0.382
set10IT034,0.071
set10IT035,-0.139
set10IT036,0.211
set10IT037,-0.07
set10IT043,-0.146
set10IT044,0.125
set10IT053,-0.174
set12IT001,-0.097
set12IT002,-0.308
set12IT004,-0.165
set12IT007,-0.292
set12IT008,0.094
set12IT009,-0.314
set12IT014,-0.499
set12IT015,0.221
set12IT016,-0.506
set12IT017,0.193
set12IT023,-0.103
set12IT024,0.026
set12IT025,-0.123
set12IT026,-0.313
set12IT027,-0.206
set12IT028,0.128
set12IT029,-0.11
set12IT031,-0.287
set12IT032,-0.339
set12IT034,0.179
set12IT037,0.152
set12IT038,-0.058
set12IT039,-0.153
set12IT044,0.098
set12IT046,-0.012
set12IT053,0.156
set12IT054,-0.335
set12IT055,0.096
set12IT056,-0.166
set12IT057,0.023
set12IT058,0.111
set12IT059,-0.04
set15IT054,-0.266
set15IT057,-0.076
set15IT058,-0.295
set15IT059,-0.439
set15IT060,-0.098
set15IT061,-0.266
set15IT062,-0.151
set15IT063,-0.113
set15IT064,-0.109
