,PP_0937
set1IT078,0.246
set1IT079,0.087
set1IT080,0.263
set1IT081,-0.167
set1IT082,0.063
set1IT083,-0.043
set1IT084,0.168
set1IT085,0.353
set1IT086,0.122
set1IT087,0.019
set5IT075,0.027
set5IT076,-0.073
set5IT081,-0.628
set5IT082,-0.268
set5IT083,-0.296
set5IT084,-0.193
set5IT085,-1.605
set5IT086,-1.359
set5IT087,-0.766
set5IT088,-0.472
set6IT057,0.085
set6IT059,-0.031
set6IT061,-0.052
set6IT064,0.255
set6IT065,-0.383
set7IT042,-0.203
set7IT044,0.498
set7IT045,1.012
set7IT055,0.104
set7IT056,-1.568
set7IT057,0.376
set7IT062,-1.432
set8IT058,-0.365
set8IT059,0.097
set8IT060,0.647
set8IT062,0.402
set8IT064,0.638
set8IT070,0.008
set8IT073,0.335
set8IT080,-0.295
set8IT081,0.016
set8IT082,0.216
set8IT084,0.194
set8IT085,0.14
set8IT089,-0.109
set8IT090,-0.147
set8IT092,0.516
set8IT093,0.331
set8IT094,0.24
set8IT095,0.617
set8IT096,0.324
set9IT020,0.601
set9IT022,0.511
set9IT025,0.885
set10IT006,-0.133
set10IT008,-1.315
set10IT010,0.346
set10IT017,-0.104
set10IT018,-0.152
set10IT019,0.226
set10IT020,-0.424
set10IT021,-0.665
set10IT022,0.002
set10IT023,-0.39
set10IT024,0.213
set10IT025,0.06
set10IT026,0.096
set10IT027,-0.004
set10IT028,0.143
set10IT029,-0.251
set10IT031,-0.012
set10IT032,-0.213
set10IT033,0.343
set10IT034,-0.321
set10IT035,-0.049
set10IT036,0.193
set10IT037,-0.014
set10IT043,0.104
set10IT044,0.211
set10IT053,-1.11
set12IT001,-0.845
set12IT002,-0.193
set12IT004,-0.196
set12IT007,0.776
set12IT008,-0.228
set12IT009,-0.266
set12IT014,-1.317
set12IT015,0.029
set12IT016,-0.169
set12IT017,-0.25
set12IT023,-0.705
set12IT024,-0.44
set12IT025,-0.41
set12IT026,-0.428
set12IT027,-0.025
set12IT028,-0.842
set12IT029,-0.25
set12IT031,-0.979
set12IT032,-0.307
set12IT034,-0.379
set12IT037,0.706
set12IT038,-0.154
set12IT039,-0.496
set12IT044,-1.322
set12IT046,-0.115
set12IT053,-0.768
set12IT054,-0.023
set12IT055,-0.567
set12IT056,-0.039
set12IT057,0.234
set12IT058,-1.247
set12IT059,-0.25
set15IT054,-0.107
set15IT057,0.117
set15IT058,-0.173
set15IT059,-0.023
set15IT060,-0.408
set15IT061,-0.059
set15IT062,0.215
set15IT063,-0.997
set15IT064,0.258
set15IT065,0.425
set15IT066,-0.228
set15IT067,0.244
set15IT068,0.076
set15IT071,0.417
set15IT072,-0.158
set15IT073,-0.144
set15IT074,-0.273
set15IT075,0.072
set15IT076,-0.016
set15IT077,-0.12
set15IT078,-0.045
set15IT079,-0.896
set15IT080,0.026
set15IT081,0.017
set16IT004,-0.478
set16IT005,-0.176
set16IT006,-0.629
set16IT007,-1.353
set16IT008,-0.322
set16IT009,-0.103
set16IT010,0.313
set16IT011,0.708
set16IT012,-0.561
set16IT013,-0.325
set16IT014,0.174
set16IT015,0.15
set27IT004,-0.116
set27IT005,-0.068
set27IT006,0.074
set27IT007,0.428
set27IT008,-0.038
set27IT009,-0.206
set27IT010,-0.084
set27IT011,-0.046
set27IT012,-0.333
set27IT013,-0.404
set27IT014,0.067
set27IT015,0.228
set27IT016,-0.46
set27IT017,-0.538
set27IT018,-0.219
set27IT019,-0.133
set27IT020,-0.003
set27IT021,0.142
set27IT024,0.426
set27IT025,0.313
set27IT028,-0.131
set27IT029,-0.254
set27IT030,0.001
set27IT031,0.212
set27IT032,0.021
set27IT033,0.107
set27IT034,0.108
set27IT035,0.115
set27IT036,0.316
set27IT037,0.11
set27IT038,0.176
set27IT039,-0.064
set27IT040,1.269
set27IT041,1.381
set27IT042,0.131
set27IT043,0.252
set27IT044,-0.134
set27IT045,-0.281
set27IT046,0.229
set27IT047,0.149
set27IT048,0.172
set27IT049,0.346
set27IT050,0.045
set27IT051,-0.02
set27IT052,0.146
set27IT053,0.063
set27IT054,-0.196
set27IT055,-0.121
set27IT056,0.554
set27IT057,0.498
set27IT058,-0.13
set27IT059,0.187
set27IT060,0.146
set27IT061,0.3
set27IT062,0.153
set27IT063,0.151
set27IT064,-0.5
set27IT065,-0.476
set27IT066,-0.104
set27IT067,-0.189
set27IT068,0.235
set27IT069,0.94
set27IT070,-0.103
set27IT071,-0.396
set27IT072,0.234
set27IT073,0.261
set28IT003,0.09
set28IT004,0.056
set28IT005,0.136
set28IT006,0.264
set28IT007,0.283
set28IT008,-0.011
set28IT009,-0.027
set28IT010,0.186
set28IT013,-0.019
set28IT014,-0.128
set28IT017,0.715
set28IT018,0.718
set28IT021,0.02
set28IT022,0.249
set28IT023,-0.31
set28IT024,-0.108
set28IT027,0.475
set28IT028,0.525
set28IT029,0.257
set28IT030,0.136
set28IT031,-0.051
set28IT032,0.16
set28IT035,0.336
set28IT036,0.279
set28IT037,0.165
set28IT038,-0.015
set28IT039,0.095
set28IT040,-0.013
set28IT041,-0.534
set28IT042,-0.49
set28IT045,-0.262
set28IT046,-0.306
set29IT004,1.157
set29IT005,1.338
set29IT006,0.369
set29IT007,0.199
set29IT014,0.156
set29IT015,0.023
set29IT057,-0.358
set29IT058,-0.593
set100IT008,-0.001
set100IT009,0.044
set100IT010,-0.217
set100IT011,-0.076
set100IT012,0.089
set100IT013,-0.056
set100IT014,0.019
set100IT015,0.103
set100IT016,0.024
set100IT017,-0.376
set100IT018,-0.321
set100IT019,-0.264
set100IT020,-0.025
set100IT021,-0.017
set100IT022,-0.119
set100IT023,-0.185
set100IT024,-0.107
set100IT025,0.0
set100IT026,0.729
set100IT027,0.818
set100IT028,0.655
set100IT029,0.348
set100IT030,0.388
set100IT031,0.259
set100IT032,-0.015
set100IT033,0.216
set100IT034,0.038
set100IT035,0.132
set100IT036,0.018
set100IT037,0.209
set100IT038,0.295
set100IT039,0.374
set100IT040,0.445
set100IT041,-0.45
set100IT042,-0.234
set100IT043,-0.25
set100IT044,0.081
set100IT045,0.269
set100IT046,0.103
set101IT007,-0.001
set101IT008,0.348
set101IT009,0.022
set101IT013,0.675
set101IT014,0.829
set101IT015,0.755
set101IT016,-0.001
set101IT017,0.59
set101IT018,0.879
set101IT019,-0.585
set101IT020,0.105
set101IT021,-0.363
set101IT022,-0.015
set101IT023,0.157
set101IT024,0.019
set101IT025,-0.56
set101IT026,-0.221
set101IT027,-0.532
set101IT028,-0.409
set101IT029,0.086
set101IT030,-0.603
set101IT031,0.119
set101IT032,0.285
set101IT033,-0.021
set101IT034,0.011
set101IT035,0.315
set101IT036,0.027
set101IT037,0.176
set101IT038,0.332
set101IT039,-0.023
set101IT040,0.064
set101IT041,0.13
set101IT042,-0.083
set101IT043,0.354
set101IT044,0.329
set101IT045,0.162
set101IT046,0.465
set101IT047,0.971
set101IT048,0.891
