,PP_0398
set1IT078,0.362
set1IT079,-0.048
set1IT080,0.796
set1IT081,0.28
set1IT082,1.493
set1IT083,1.207
set1IT084,0.655
set1IT085,0.52
set1IT086,0.688
set1IT087,0.313
set5IT075,-0.222
set5IT076,-0.144
set5IT081,-0.248
set5IT082,-0.545
set5IT083,-0.356
set5IT084,0.022
set5IT085,-0.22
set5IT086,-0.931
set5IT087,-0.175
set5IT088,-0.54
set6IT057,-0.051
set6IT059,0.027
set6IT061,0.386
set6IT064,0.173
set6IT065,0.119
set7IT042,0.035
set7IT044,-0.958
set7IT045,-0.114
set7IT055,-0.175
set7IT056,-0.612
set7IT057,-0.067
set7IT062,0.066
set8IT058,0.12
set8IT059,0.107
set8IT060,0.19
set8IT062,0.175
set8IT064,-0.058
set8IT070,0.5
set8IT073,0.258
set8IT080,0.144
set8IT081,-0.092
set8IT082,-0.026
set8IT084,0.005
set8IT085,-0.329
set8IT089,0.289
set8IT090,0.344
set8IT092,0.072
set8IT093,-0.394
set8IT094,0.529
set8IT095,-0.191
set8IT096,-0.015
set9IT020,0.015
set9IT022,0.111
set9IT025,-0.197
set10IT006,-0.227
set10IT008,0.55
set10IT010,-0.252
set10IT017,-0.479
set10IT018,-0.242
set10IT019,-0.239
set10IT020,-0.338
set10IT021,-1.062
set10IT022,-0.042
set10IT023,-0.131
set10IT024,-0.237
set10IT025,0.219
set10IT026,-0.044
set10IT027,-0.817
set10IT028,-0.183
set10IT029,-0.484
set10IT031,0.097
set10IT032,-0.221
set10IT033,-0.51
set10IT034,0.226
set10IT035,-0.376
set10IT036,-0.47
set10IT037,-0.443
set10IT043,-0.153
set10IT044,0.828
set10IT053,0.355
set12IT001,-0.13
set12IT002,0.04
set12IT004,-0.296
set12IT007,-0.007
set12IT008,0.297
set12IT009,0.617
set12IT014,0.133
set12IT015,0.437
set12IT016,-0.508
set12IT017,0.211
set12IT023,0.344
set12IT024,-0.247
set12IT025,0.324
set12IT026,-0.03
set12IT027,0.061
set12IT028,-0.293
set12IT029,0.112
set12IT031,-0.435
set12IT032,-0.166
set12IT034,0.191
set12IT037,-0.457
set12IT038,0.115
set12IT039,0.265
set12IT044,-0.552
set12IT046,0.265
set12IT053,0.182
set12IT054,0.096
set12IT055,0.123
set12IT056,-0.59
set12IT057,-0.086
set12IT058,-0.224
set12IT059,-0.239
set15IT054,0.531
set15IT057,0.818
set15IT058,0.322
set15IT059,0.089
set15IT060,0.204
