,PP_5152
set1IT078,0.09
set1IT079,0.409
set1IT080,-0.043
set1IT081,-0.073
set1IT082,-0.018
set1IT083,-0.121
set1IT084,0.092
set1IT085,0.046
set1IT086,-0.126
set1IT087,0.204
set5IT075,0.142
set5IT076,-0.012
set5IT081,0.061
set5IT082,0.203
set5IT083,0.057
set5IT084,-0.056
set5IT085,0.078
set5IT086,0.166
set5IT087,0.089
set5IT088,0.041
set6IT057,0.248
set6IT059,-0.004
set6IT061,0.145
set6IT064,-0.185
set6IT065,-0.014
set7IT042,0.46
set7IT044,0.328
set7IT045,0.128
set7IT055,-0.42
set7IT056,0.101
set7IT057,0.025
set7IT062,0.255
set8IT058,0.148
set8IT059,-0.118
set8IT060,0.229
set8IT062,-0.101
set8IT064,0.193
set8IT070,-0.311
set8IT073,-0.013
set8IT080,-0.099
set8IT081,-0.209
set8IT082,-0.021
set8IT084,-0.301
set8IT085,-0.187
set8IT089,0.045
set8IT090,0.445
set8IT092,0.031
set8IT093,0.032
set8IT094,-0.005
set8IT095,-0.202
set8IT096,0.171
set9IT020,-0.086
set9IT022,-0.355
set9IT025,-0.427
set10IT006,0.023
set10IT008,0.041
set10IT010,-0.139
set10IT017,0.083
set10IT018,0.038
set10IT019,-0.099
set10IT020,0.166
set10IT021,0.096
set10IT022,0.029
set10IT023,0.309
set10IT024,0.173
set10IT025,0.045
set10IT026,0.052
set10IT027,0.124
set10IT028,0.127
set10IT029,0.022
set10IT031,0.32
set10IT032,0.05
set10IT033,-0.206
set10IT034,0.239
set10IT035,0.149
set10IT036,0.054
set10IT037,0.05
set10IT043,0.178
set10IT044,0.168
set10IT053,0.137
set12IT001,-0.124
set12IT002,0.022
set12IT004,0.049
set12IT007,-0.1
set12IT008,0.063
set12IT009,0.096
set12IT014,0.154
set12IT015,-0.299
set12IT016,-0.161
set12IT017,0.237
set12IT023,0.016
set12IT024,0.036
set12IT025,0.095
set12IT026,-0.063
set12IT027,0.092
set12IT028,0.128
set12IT029,0.104
set12IT031,0.127
set12IT032,-0.138
set12IT034,0.174
set12IT037,0.001
set12IT038,0.154
set12IT039,0.049
set12IT044,0.221
set12IT046,-0.267
set12IT053,0.104
set12IT054,0.289
set12IT055,0.047
set12IT056,0.025
set12IT057,-0.336
set12IT058,-0.005
set12IT059,-0.227
set15IT054,0.03
set15IT057,-0.171
set15IT058,0.173
set15IT059,-0.026
set15IT060,0.124
set15IT061,0.123
set15IT062,0.195
set15IT063,-0.063
set15IT064,0.099
set15IT065,-0.346
set15IT066,-0.313
set15IT067,-0.186
set15IT068,0.028
set15IT071,0.081
set15IT072,0.116
set15IT073,0.231
set15IT074,0.131
set15IT075,-0.092
set15IT076,-0.074
set15IT077,0.224
set15IT078,0.166
set15IT079,0.115
set15IT080,-0.007
set15IT081,0.059
set16IT004,0.15
set16IT005,0.008
set16IT006,0.201
set16IT007,-0.12
set16IT008,-0.082
set16IT009,-0.169
set16IT010,-0.209
set16IT011,0.022
set16IT012,-0.262
set16IT013,-0.009
set16IT014,0.149
set16IT015,0.059
set27IT004,-0.105
set27IT005,-0.053
set27IT006,-0.162
set27IT007,-0.163
set27IT008,-0.165
set27IT009,-0.075
set27IT010,-0.063
set27IT011,-0.201
set27IT012,-0.125
set27IT013,0.118
set27IT014,-0.074
set27IT015,-0.199
set27IT016,-0.121
set27IT017,-0.262
set27IT018,-0.248
set27IT019,-0.226
set27IT020,-0.071
set27IT021,-0.277
set27IT024,-0.139
set27IT025,-0.512
set27IT028,-0.132
set27IT029,0.139
set27IT030,-0.125
set27IT031,-0.237
set27IT032,-0.003
set27IT033,-0.124
set27IT034,-0.126
set27IT035,-0.255
set27IT036,-0.058
set27IT037,0.071
set27IT038,-0.009
set27IT039,0.117
set27IT040,-0.105
set27IT041,0.037
set27IT042,-0.232
set27IT043,-0.153
set27IT044,-0.092
set27IT045,0.097
set27IT046,-0.006
set27IT047,-0.259
set27IT048,0.135
set27IT049,0.09
set27IT050,-0.26
set27IT051,-0.066
set27IT052,0.18
set27IT053,-0.279
set27IT054,-0.146
set27IT055,0.058
set27IT056,-0.068
set27IT057,-0.192
set27IT058,-0.249
set27IT059,-0.327
set27IT060,-0.199
set27IT061,-0.061
set27IT062,-0.323
set27IT063,-0.218
set27IT064,0.096
set27IT065,0.019
set27IT066,-0.183
set27IT067,-0.206
set27IT068,-0.103
set27IT069,-0.053
set27IT070,-0.092
set27IT071,0.0
set27IT072,-0.13
set27IT073,0.021
set28IT003,0.055
set28IT004,0.085
set28IT005,-0.135
set28IT006,-0.069
set28IT007,-0.372
set28IT008,-0.23
set28IT009,-0.191
set28IT010,-0.076
set28IT013,0.041
set28IT014,-0.034
set28IT017,0.054
set28IT018,0.155
set28IT021,0.049
set28IT022,-0.208
set28IT023,0.079
set28IT024,-0.227
set28IT027,-0.151
set28IT028,-0.001
set28IT029,-0.065
set28IT030,-0.221
set28IT031,-0.205
set28IT032,-0.214
set28IT035,-0.045
set28IT036,-0.19
set28IT037,-0.001
set28IT038,0.073
set28IT039,0.298
set28IT040,-0.038
set28IT041,0.043
set28IT042,-0.136
set28IT045,-0.09
set28IT046,-0.184
set29IT004,-0.202
set29IT005,0.026
set29IT006,0.358
set29IT007,-0.178
set29IT014,-0.035
set29IT015,0.16
set29IT057,0.364
set29IT058,-0.058
set100IT008,-0.013
set100IT009,0.166
set100IT010,0.2
set100IT011,-0.068
set100IT012,0.171
set100IT013,0.219
set100IT014,-0.065
set100IT015,0.153
set100IT016,0.028
set100IT017,-0.034
set100IT018,0.236
set100IT019,0.118
set100IT020,-0.002
set100IT021,0.076
set100IT022,0.159
set100IT023,-0.149
set100IT024,0.278
set100IT025,0.109
set100IT026,-0.115
set100IT027,0.067
set100IT028,0.225
set100IT029,0.065
set100IT030,0.326
set100IT031,0.138
set100IT032,0.018
set100IT033,0.169
set100IT034,0.119
set100IT035,-0.094
set100IT036,0.299
set100IT037,0.151
set100IT038,-0.537
set100IT039,0.054
set100IT040,0.278
set100IT041,-0.005
set100IT042,0.204
set100IT043,0.122
set100IT044,0.042
set100IT045,0.287
set100IT046,0.196
set101IT007,-0.121
set101IT008,0.242
set101IT009,0.011
set101IT013,-0.15
set101IT014,0.114
set101IT015,-0.315
set101IT016,-0.052
set101IT017,0.252
set101IT018,0.134
set101IT019,-0.014
set101IT020,0.272
set101IT021,0.115
set101IT022,0.002
set101IT023,0.113
set101IT024,-0.087
set101IT025,-0.28
set101IT026,0.262
set101IT027,-0.048
set101IT028,-0.053
set101IT029,0.287
set101IT030,-0.244
set101IT031,0.0
set101IT032,0.133
set101IT033,-0.059
set101IT034,-0.02
set101IT035,0.275
set101IT036,-0.165
set101IT037,0.154
set101IT038,0.236
set101IT039,0.077
set101IT040,-0.261
set101IT041,0.231
set101IT042,-0.282
set101IT043,0.011
set101IT044,0.315
set101IT045,0.067
set101IT046,-0.101
set101IT047,0.278
set101IT048,-0.032
