,PP_1403
set1IT078,-0.006
set1IT079,0.078
set1IT080,0.065
set1IT081,0.061
set1IT082,0.102
set1IT083,-0.05
set1IT084,-0.056
set1IT085,-0.056
set1IT086,0.154
set1IT087,-0.058
set5IT075,0.02
set5IT076,-0.056
set5IT081,0.208
set5IT082,0.271
set5IT083,0.129
set5IT084,0.086
set5IT085,0.164
set5IT086,0.01
set5IT087,0.043
set5IT088,0.006
set6IT057,-0.092
set6IT059,0.109
set6IT061,0.121
set6IT064,-0.153
set6IT065,0.096
set7IT042,0.195
set7IT044,0.12
set7IT045,0.086
set7IT055,-0.028
set7IT056,0.0
set7IT057,-0.218
set7IT062,-0.022
set8IT058,0.114
set8IT059,-0.118
set8IT060,-0.091
set8IT062,0.044
set8IT064,0.005
set8IT070,0.115
set8IT073,0.076
set8IT080,0.036
set8IT081,0.107
set8IT082,0.031
set8IT084,0.067
set8IT085,-0.04
set8IT089,0.029
set8IT090,0.032
set8IT092,0.182
set8IT093,0.041
set8IT094,0.028
set8IT095,0.11
set8IT096,0.038
set9IT020,-0.056
set9IT022,-0.193
set9IT025,0.013
set10IT006,-0.125
set10IT008,-0.137
set10IT010,0.103
set10IT017,0.036
set10IT018,-0.004
set10IT019,0.029
set10IT020,0.053
set10IT021,-0.02
set10IT022,0.0
set10IT023,0.047
set10IT024,0.069
set10IT025,0.041
set10IT026,0.068
set10IT027,0.025
set10IT028,0.05
set10IT029,-0.1
set10IT031,0.025
set10IT032,0.232
set10IT033,0.038
set10IT034,0.166
set10IT035,0.094
set10IT036,0.063
set10IT037,0.057
set10IT043,-0.227
set10IT044,-0.978
set10IT053,-0.015
set12IT001,-0.167
set12IT002,-0.087
set12IT004,-0.122
set12IT007,0.066
set12IT008,-0.632
set12IT009,-0.154
set12IT014,-0.036
set12IT015,-0.041
set12IT016,-0.056
set12IT017,-0.08
set12IT023,0.043
set12IT024,-0.086
set12IT025,-0.154
set12IT026,-0.166
set12IT027,-0.098
set12IT028,-0.057
set12IT029,-0.059
set12IT031,-0.042
set12IT032,-0.083
set12IT034,-0.336
set12IT037,0.088
set12IT038,-0.389
set12IT039,0.05
set12IT044,0.036
set12IT046,0.043
set12IT053,0.02
set12IT054,0.001
set12IT055,-0.172
set12IT056,-0.128
set12IT057,-0.181
set12IT058,-0.072
set12IT059,0.031
set15IT054,-0.047
set15IT057,0.008
set15IT058,0.073
set15IT059,0.007
set15IT060,0.108
set15IT061,0.077
set15IT062,-0.013
set15IT063,-0.222
set15IT064,-0.015
set15IT065,-0.036
set15IT066,-0.04
set15IT067,-0.04
set15IT068,-0.045
set15IT071,-0.03
set15IT072,0.053
set15IT073,0.002
set15IT074,-0.084
set15IT075,-0.108
set15IT076,-0.018
set15IT077,0.22
set15IT078,0.082
set15IT079,0.18
set15IT080,0.035
set15IT081,-0.034
set16IT004,0.107
set16IT005,0.07
set16IT006,0.091
set16IT007,-0.062
set16IT008,0.042
set16IT009,0.011
set16IT010,-0.282
set16IT011,-0.362
set16IT012,-0.045
set16IT013,0.068
set16IT014,-0.032
set16IT015,-0.098
set27IT004,0.027
set27IT005,0.027
set27IT006,-0.028
set27IT007,-0.018
set27IT008,0.0
set27IT009,-0.034
set27IT010,0.049
set27IT011,0.037
set27IT012,-0.022
set27IT013,-0.025
set27IT014,0.061
set27IT015,-0.02
set27IT016,0.048
set27IT017,-0.112
set27IT018,-0.105
set27IT019,0.004
set27IT020,-0.068
set27IT021,-0.07
set27IT024,-0.021
set27IT025,0.061
set27IT028,-0.022
set27IT029,-0.005
set27IT030,0.017
set27IT031,-0.044
set27IT032,-0.026
set27IT033,-0.006
set27IT034,0.035
set27IT035,-0.076
set27IT036,-0.021
set27IT037,-0.042
set27IT038,0.091
set27IT039,-0.006
set27IT040,0.02
set27IT041,0.118
set27IT042,0.013
set27IT043,-0.063
set27IT044,0.027
set27IT045,0.046
set27IT046,-0.123
set27IT047,-0.017
set27IT048,-0.051
set27IT049,0.001
set27IT050,0.037
set27IT051,-0.064
set27IT052,0.074
set27IT053,0.013
set27IT054,-0.039
set27IT055,-0.068
set27IT056,0.075
set27IT057,0.003
set27IT058,0.026
set27IT059,-0.021
set27IT060,0.023
set27IT061,0.061
set27IT062,0.036
set27IT063,0.01
set27IT064,0.073
set27IT065,0.129
set27IT066,0.016
set27IT067,0.096
set27IT068,-0.024
set27IT069,0.029
set27IT070,0.104
set27IT071,-0.064
set27IT072,-0.019
set27IT073,0.027
set28IT003,-0.005
set28IT004,-0.052
set28IT005,0.016
set28IT006,0.028
set28IT007,-0.046
set28IT008,0.039
set28IT009,-0.085
set28IT010,0.014
set28IT013,-0.013
set28IT014,0.012
set28IT017,-0.04
set28IT018,-0.073
set28IT021,-0.014
set28IT022,-0.097
set28IT023,-0.096
set28IT024,0.05
set28IT027,-0.17
set28IT028,-0.017
set28IT029,-0.03
set28IT030,0.012
set28IT031,-0.028
set28IT032,-0.077
set28IT035,-0.066
set28IT036,-0.022
set28IT037,0.01
set28IT038,0.024
set28IT039,-0.037
set28IT040,0.019
set28IT041,0.029
set28IT042,-0.129
set28IT045,-0.07
set28IT046,-0.084
set29IT004,-0.064
set29IT005,0.045
set29IT006,-0.056
set29IT007,-0.095
set29IT014,0.199
set29IT015,-0.125
set29IT057,-0.094
set29IT058,0.018
set100IT008,-0.111
set100IT009,-0.014
set100IT010,0.029
set100IT011,-0.086
set100IT012,0.0
set100IT013,-0.182
set100IT014,-0.014
set100IT015,0.083
set100IT016,0.021
set100IT017,0.059
set100IT018,0.199
set100IT019,0.146
set100IT020,-0.035
set100IT021,0.087
set100IT022,0.014
set100IT023,0.017
set100IT024,0.247
set100IT025,0.102
set100IT026,0.099
set100IT027,0.14
set100IT028,0.171
set100IT029,-0.072
set100IT030,0.078
set100IT031,-0.019
set100IT032,-0.047
set100IT033,0.152
set100IT034,0.04
set100IT035,0.097
set100IT036,0.221
set100IT037,0.072
set100IT038,0.069
set100IT039,0.28
set100IT040,-0.3
set100IT041,0.071
set100IT042,0.191
set100IT043,0.073
set100IT044,0.05
set100IT045,0.117
set100IT046,0.061
set101IT007,0.008
set101IT008,0.098
set101IT009,0.077
set101IT013,0.188
set101IT014,0.122
set101IT015,0.112
set101IT016,-0.035
set101IT017,-0.003
set101IT018,-0.004
set101IT019,0.13
set101IT020,0.037
set101IT021,0.011
set101IT022,0.054
set101IT023,0.111
set101IT024,0.116
set101IT025,-0.033
set101IT026,0.084
set101IT027,0.148
set101IT028,-0.039
set101IT029,0.027
set101IT030,-0.033
set101IT031,-0.031
set101IT032,0.044
set101IT033,0.039
set101IT034,0.075
set101IT035,0.043
set101IT036,0.068
set101IT037,-0.036
set101IT038,0.057
set101IT039,0.128
set101IT040,0.026
set101IT041,0.082
set101IT042,0.031
set101IT043,0.072
set101IT044,0.031
set101IT045,0.031
set101IT046,0.162
set101IT047,0.183
set101IT048,0.233
