k,name,in_iM,gene_weight,regulator,function,category
28,fModule_29,False,-0.0329781449933729,,,
35,fModule_36,False,0.0270173941589895,,,
53,fModule_54,False,0.0192140974439756,,,
37,fModule_38,False,-0.0182403532488447,,,
83,fModule_84,False,0.0173846687770595,,,
80,fModule_81,False,-0.0171287303089984,,,
43,fModule_44,False,-0.0164483021840687,,,
17,fModule_18,False,-0.0163654262664051,,,
58,fModule_59,False,-0.0145936891067436,,,
64,fModule_65,False,-0.0138202635854712,DctD-II,,
44,fModule_45,False,0.0131314849729648,,,
63,fModule_64,False,-0.0131023372996158,,,
76,fModule_77,False,-0.0127738303157644,PsrA,,
65,fModule_66,False,-0.0127559650626957,,,
68,fModule_69,False,0.0126806899633439,,,
61,fModule_62,False,-0.012598757060847,PP_3603,,
39,fModule_40,False,0.0120217970041591,,,
82,fModule_83,False,0.0119384313847238,,,
40,fModule_41,False,-0.0116732105674107,,,
69,fModule_70,False,0.0116106524944743,,,
73,fModule_74,False,0.0115879675455615,,,
74,fModule_75,False,0.0105350498212132,,,
57,fModule_58,False,-0.0102526140169808,PrpR,,
11,fModule_12,False,-0.0099665451755436,BirA,,
54,fModule_55,False,0.0098907490758195,,,
16,fModule_17,False,-0.0098437353351905,PedR1,,
23,fModule_24,False,-0.0098005810649663,,,
26,fModule_27,False,-0.0096957333363118,,,
59,fModule_60,False,0.0096699274246823,,,
4,fModule_5,False,0.0095839069854541,BenR,,
18,fModule_19,False,0.0087684595666456,,,
21,fModule_22,False,0.0085186983417782,,,
29,fModule_30,False,-0.0085130742551743,HutC,,
31,fModule_32,False,0.0085115502336525,,,
14,fModule_15,False,0.0079960177884157,,,
78,fModule_79,False,-0.0079729216402886,,,
8,fModule_9,False,-0.0077410323280598,,,
12,fModule_13,False,0.0072850594601602,ModR,,
56,fModule_57,False,-0.0070396001874156,,,
66,fModule_67,False,0.0069356201136215,,,
25,fModule_26,False,0.0069182082681467,,,
2,fModule_3,False,-0.0069065412901616,,,
22,fModule_23,False,0.0060262869731245,,,
45,fModule_46,False,0.0059203128378825,,,
60,fModule_61,False,0.0055875415590611,,,
10,fModule_11,False,-0.0054882982204947,PrpR,,
32,fModule_33,False,0.0054729028660268,BirA,,
15,fModule_16,False,-0.0054019850907547,PcaR,,
72,fModule_73,False,-0.005282762661417,RpoD,,
13,fModule_14,False,0.0051554227233926,PP_3359,,
38,fModule_39,False,0.0050634679003035,,,
71,fModule_72,False,-0.0047993045784622,,,
19,fModule_20,False,0.0047250707137243,,,
62,fModule_63,False,-0.0045367832404012,,,
36,fModule_37,False,0.004520792243407,,,
33,fModule_34,False,0.0044969367086631,,,
55,fModule_56,False,0.0044098805827247,PydR,,
51,fModule_52,False,-0.0043703071802619,FleQ,,
27,fModule_28,False,-0.0039678947454072,VanR,,
20,fModule_21,False,-0.0039513928635155,,,
0,fModule_1,False,-0.0038141889424307,,,
48,fModule_49,False,0.0037964122851724,,,
50,fModule_51,False,0.0037952479358341,,,
67,fModule_68,False,-0.0037465394481288,,,
49,fModule_50,False,-0.003692373192619,PP_2046,,
1,fModule_2,False,0.0036440151929004,,,
79,fModule_80,False,0.0036342998400372,,,
6,fModule_7,False,-0.0033245227409231,GbdR,,
52,fModule_53,False,-0.0030556506399984,PP_5350,,
5,fModule_6,False,-0.0027686185466037,GcsR,,
81,fModule_82,False,0.002711025313907,,,
24,fModule_25,False,0.0023523261747123,PrpR,,
77,fModule_78,False,-0.0022948013241418,,,
47,fModule_48,False,-0.0017931692412425,,,
42,fModule_43,False,-0.00146821752545,PhhR,,
30,fModule_31,False,0.0014615211041701,,,
41,fModule_42,False,-0.0009920852060899,,,
3,fModule_4,False,-0.0009049769373222,,,
46,fModule_47,False,0.0007008512551385,,,
7,fModule_8,False,0.0005149365121137,GltR-II,,
70,fModule_71,False,0.0005127975044551,,,
75,fModule_76,False,-0.0005057046500944,,,
34,fModule_35,False,-0.0002877555655122,,,
9,fModule_10,False,-0.0001612112779123,,,
