,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.1555,0.05868986283848345,2.0,0.0,0.114,1.0,0.197,,,,
1,set1__Glucose carbon source (20mM),0.14250000000000002,0.024748737341529166,2.0,2.0,0.125,3.0,0.16,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.009499999999999998,0.08838834764831845,2.0,4.0,0.072,5.0,-0.053,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0485,0.06858935777509512,2.0,6.0,0.0,7.0,0.097,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.086,0.13010764773832473,2.0,8.0,-0.006,9.0,0.178,,,,
5,set5__D-Glucose carbon source,0.191,0.10889444430272834,2.0,10.0,0.268,11.0,0.114,,,,
6,set5__Levulinic Acid carbon source,0.238,0.07277820186475253,4.0,12.0,0.239,13.0,0.34,14.0,0.177,15.0,0.196
7,set5__Vanillin carbon source,0.071,0.10182337649086284,2.0,16.0,0.143,17.0,-0.001,,,,
8,set5__p-Coumaric acid carbon source,0.1415,0.0007071067811865482,2.0,18.0,0.142,19.0,0.141,,,,
9,set6__D-Glucose carbon source,0.099,,1.0,20.0,0.099,,,,,,
10,set6__Ferulic Acid carbon source,-0.282,,1.0,21.0,-0.282,,,,,,
11,set6__benzoic acid carbon source,-0.202,,1.0,22.0,-0.202,,,,,,
12,set6__Valerolactam carbon source,-0.166,,1.0,23.0,-0.166,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.155,,1.0,24.0,0.155,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.129,,1.0,25.0,0.129,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.0075,0.14354267658086914,2.0,26.0,-0.094,30.0,0.109,,,,
16,set7__Valerolactam 10 mM carbon source,0.058,,1.0,27.0,0.058,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.271,,1.0,28.0,-0.271,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.14550000000000002,0.06717514421272201,2.0,29.0,-0.098,31.0,-0.193,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.056,,1.0,32.0,-0.056,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.147,,1.0,33.0,-0.147,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.125,,1.0,34.0,0.125,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.028,0.026870057685088808,2.0,35.0,-0.009,47.0,-0.047,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.0315,0.03040559159102154,2.0,36.0,-0.053,49.0,-0.01,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.131,,1.0,37.0,-0.131,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.094,,1.0,38.0,-0.094,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.061,,1.0,39.0,0.061,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.164,,1.0,40.0,-0.164,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.122,,1.0,41.0,-0.122,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.134,,1.0,42.0,-0.134,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.022,,1.0,43.0,0.022,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.066,,1.0,44.0,0.066,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.101,,1.0,45.0,-0.101,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.2,,1.0,46.0,-0.2,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.206,,1.0,48.0,-0.206,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.122,,1.0,50.0,-0.122,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.208,,1.0,51.0,-0.208,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.108,,1.0,52.0,0.108,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.033,,1.0,53.0,0.033,,,,,,
39,set10__L-Arginine carbon source,0.164,,1.0,54.0,0.164,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.199,,1.0,55.0,0.199,,,,,,
41,set10__L-Histidine carbon source,0.073,,1.0,56.0,0.073,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.095,,1.0,57.0,-0.095,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.03,,1.0,58.0,-0.03,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.104,,1.0,59.0,-0.104,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.005,,1.0,60.0,0.005,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.342,,1.0,61.0,-0.342,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.143,,1.0,62.0,0.143,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.094,,1.0,63.0,-0.094,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.176,,1.0,64.0,-0.176,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.052,,1.0,65.0,-0.052,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.078,,1.0,66.0,0.078,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.118,,1.0,67.0,0.118,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.12,,1.0,68.0,0.12,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.09,,1.0,69.0,0.09,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.03,,1.0,70.0,-0.03,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.144,,1.0,71.0,0.144,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.223,,1.0,72.0,0.223,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.044,,1.0,73.0,-0.044,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.074,,1.0,74.0,0.074,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.172,,1.0,75.0,-0.172,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.144,,1.0,76.0,-0.144,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.061,,1.0,77.0,-0.061,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.202,,1.0,78.0,-0.202,,,,,,
64,set10__Sodium butyrate carbon source,-0.215,,1.0,79.0,-0.215,,,,,,
65,set12__Vanillin carbon source,-0.183,0.0014142135623730963,2.0,80.0,-0.182,97.0,-0.184,,,,
66,"set12__1,2-Propanediol carbon source",-0.13049999999999998,0.22273863607376246,2.0,81.0,-0.288,98.0,0.027,,,,
67,set12__Sodium propionate carbon source,0.03250000000000001,0.14637110370561535,2.0,82.0,-0.071,99.0,0.136,,,,
68,set12__2-methyl-1-butanol carbon source,0.017,0.015556349186104046,2.0,83.0,0.006,100.0,0.028,,,,
69,"set12__1,5-Pentanediol carbon source",-0.16249999999999998,0.021920310216782975,2.0,84.0,-0.178,101.0,-0.147,,,,
70,"set12__1,4-Butanediol carbon source",-0.11549999999999999,0.2736503243191939,2.0,85.0,-0.309,102.0,0.078,,,,
71,set12__Vanillic Acid carbon source,-0.0565,0.05020458146424488,2.0,86.0,-0.092,103.0,-0.021,,,,
72,set12__Protocatechuic Acid carbon source,-0.010000000000000002,0.1470782104868019,2.0,87.0,0.094,89.0,-0.114,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.0535,0.06151828996322964,2.0,88.0,0.097,104.0,0.01,,,,
74,set12__L-Lysine carbon source,0.004,0.04101219330881976,2.0,90.0,0.033,105.0,-0.025,,,,
75,set12__p-Coumaric acid carbon source,0.07550000000000001,0.08838834764831845,2.0,91.0,0.138,106.0,0.013,,,,
76,set12__benzoic acid carbon source,-0.03149999999999999,0.20152543263816602,2.0,92.0,-0.174,107.0,0.111,,,,
77,set12__Ferulic Acid carbon source,-0.0745,0.31041987694089435,2.0,93.0,-0.294,108.0,0.145,,,,
78,set12__D-Glucose carbon source,0.093,0.03394112549695428,2.0,94.0,0.069,109.0,0.117,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,0.009499999999999995,0.1308147545195113,2.0,95.0,0.102,110.0,-0.083,,,,
80,set12__Phenylacetic acid carbon source,-0.0375,0.03606244584051392,2.0,96.0,-0.012,111.0,-0.063,,,,
81,set15__Butyl stearate carbon source,-0.189,0.12869343417595167,2.0,112.0,-0.098,124.0,-0.28,,,,
82,set15__Hexanoic acid carbon source,-0.102,0.06929646455628166,2.0,113.0,-0.053,125.0,-0.151,,,,
83,set15__Decanoic acid carbon source,-0.040499999999999994,0.06434671708797582,2.0,114.0,0.005,126.0,-0.086,,,,
84,set15__Lauric acid carbon source,-0.11199999999999999,0.04666904755831213,2.0,115.0,-0.145,127.0,-0.079,,,,
85,set15__Valeric acid carbon source,-0.349,0.07636753236814717,2.0,116.0,-0.295,128.0,-0.403,,,,
86,set15__Octanoic acid carbon source,-0.06849999999999999,0.10394469683442248,2.0,117.0,-0.142,129.0,0.005,,,,
87,set15__Nonanoic acid carbon source,-0.228,0.0014142135623730963,2.0,118.0,-0.227,130.0,-0.229,,,,
88,set15__Tween 20 carbon source,-0.16,0.1923330444827409,2.0,119.0,-0.296,131.0,-0.024,,,,
89,set15__Myristic acid carbon source,-0.108,0.10465180361560902,2.0,120.0,-0.182,132.0,-0.034,,,,
90,set15__Sodium butyrate carbon source,-0.32,0.10606601717798214,2.0,121.0,-0.395,133.0,-0.245,,,,
91,set15__Oleic acid carbon source,-0.14900000000000002,0.06929646455628166,2.0,122.0,-0.198,134.0,-0.1,,,,
92,set15__Heptanoic acid carbon source,-0.07050000000000001,0.012020815280171309,2.0,123.0,-0.079,135.0,-0.062,,,,
93,set16__Butanol carbon source,0.07899999999999999,0.13152186130069782,2.0,136.0,-0.014,137.0,0.172,,,,
94,"set16__1,3-Butandiol carbon source",-0.053,0.05798275605729689,2.0,138.0,-0.012,139.0,-0.094,,,,
95,set16__3-methyl-3-butenol carbon source,-0.015499999999999993,0.185969083452062,2.0,140.0,-0.147,141.0,0.116,,,,
96,set16__3-methyl-1-butanol carbon source,0.001,0.0,2.0,142.0,0.001,143.0,0.001,,,,
97,set16__1-Pentanol carbon source,-0.019000000000000003,0.04384062043356595,2.0,144.0,-0.05,145.0,0.012,,,,
98,set16__Ethanol carbon source,-0.052,0.04808326112068523,2.0,146.0,-0.018,147.0,-0.086,,,,
99,set27__Ammonium chloride nitrogen source,-0.0205,0.01767766952966369,2.0,148.0,-0.008,149.0,-0.033,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.0925,0.06717514421272203,2.0,150.0,-0.14,151.0,-0.045,,,,
101,set27__Urea nitrogen source,0.013,0.024041630560342617,2.0,152.0,0.03,153.0,-0.004,,,,
102,set27__Sodium nitrite nitrogen source,0.026999999999999996,0.012727922061357855,2.0,154.0,0.036,155.0,0.018,,,,
103,set27__Valerolactam nitrogen source,0.015,0.0834386001800126,2.0,156.0,0.074,157.0,-0.044,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.08299999999999999,0.05374011537017761,2.0,158.0,-0.121,159.0,-0.045,,,,
105,set27__Sodium nitrate nitrogen source,-0.047,0.10748023074035522,2.0,160.0,-0.123,161.0,0.029,,,,
106,set27__5-Aminovaleric acid nitrogen source,-0.044500000000000005,0.1308147545195113,2.0,162.0,-0.137,163.0,0.048,,,,
107,set27__Caprolactam nitrogen source,0.05600000000000001,0.1513208511739212,2.0,164.0,-0.051,165.0,0.163,,,,
108,set27__Hydantoin nitrogen source,-0.009500000000000008,0.25667976157071676,2.0,166.0,-0.191,167.0,0.172,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,-0.0805,0.014849242404917492,2.0,168.0,-0.091,169.0,-0.07,,,,
110,set27__3-aminobutyric acid nitrogen source,0.036500000000000005,0.06293250352560273,2.0,170.0,-0.008,171.0,0.081,,,,
111,set27__D-Lysine nitrogen source,0.162,0.03959797974644666,2.0,172.0,0.134,173.0,0.19,,,,
112,set27__D-Alanine nitrogen source,0.0505,0.027577164466275356,2.0,174.0,0.031,175.0,0.07,,,,
113,set27__L-Arginine nitrogen source,-0.042499999999999996,0.06151828996322963,2.0,176.0,-0.086,177.0,0.001,,,,
114,set27__L-Aspartate nitrogen source,-0.166,0.052325901807804526,2.0,178.0,-0.129,179.0,-0.203,,,,
115,set27__Beta-alanine nitrogen source,0.061,0.053740115370177616,2.0,180.0,0.023,181.0,0.099,,,,
116,set27__L-Ornithine nitrogen source,0.071,0.24183051916579923,2.0,182.0,-0.1,183.0,0.242,,,,
117,set27__L-Glutamine nitrogen source,-0.0035000000000000014,0.044547727214752496,2.0,184.0,0.028,185.0,-0.035,,,,
118,set27__L-Alanine nitrogen source,0.024,0.0,2.0,186.0,0.024,187.0,0.024,,,,
119,set27__L-Cysteine nitrogen source,-0.029999999999999995,0.10182337649086284,2.0,188.0,-0.102,189.0,0.042,,,,
120,set27__L-Lysine nitrogen source,0.031,0.008485281374238568,2.0,190.0,0.025,191.0,0.037,,,,
121,set27__L-Asparagine nitrogen source,-0.057999999999999996,0.06222539674441618,2.0,192.0,-0.014,193.0,-0.102,,,,
122,set27__L-Proline nitrogen source,-0.003000000000000001,0.042426406871192854,2.0,194.0,-0.033,195.0,0.027,,,,
123,set27__Glycine nitrogen source,0.08299999999999999,0.0268700576850888,2.0,196.0,0.064,197.0,0.102,,,,
124,set27__L-Methionine nitrogen source,-0.133,0.025455844122715704,2.0,198.0,-0.115,199.0,-0.151,,,,
125,set27__L-Valine nitrogen source,-0.0785,0.05727564927611035,2.0,200.0,-0.119,201.0,-0.038,,,,
126,set27__L-Histidine nitrogen source,-0.013000000000000001,0.05091168824543143,2.0,202.0,0.023,203.0,-0.049,,,,
127,set27__L-Phenylalanine nitrogen source,-0.1,0.01555634918610405,2.0,204.0,-0.111,205.0,-0.089,,,,
128,set27__L-Isoleucine nitrogen source,-0.006,0.04949747468305833,2.0,206.0,0.029,207.0,-0.041,,,,
129,set27__L-Leucine nitrogen source,0.0315,0.09404520189781083,2.0,208.0,0.098,209.0,-0.035,,,,
130,set27__L-Threonine nitrogen source,-0.0195,0.060104076400856535,2.0,210.0,-0.062,211.0,0.023,,,,
131,set27__L-Serine nitrogen source,-0.099,0.16970562748477142,2.0,212.0,-0.219,213.0,0.021,,,,
132,set28__Ethanolamine nitrogen source,-0.049,0.07071067811865477,2.0,214.0,0.001,215.0,-0.099,,,,
133,set28__Choline chloride nitrogen source,-0.15550000000000003,0.021920310216782975,2.0,216.0,-0.14,217.0,-0.171,,,,
134,set28__Carnitine Hydrochloride nitrogen source,-0.1405,0.05727564927611034,2.0,218.0,-0.181,219.0,-0.1,,,,
135,set28__Betaine nitrogen source,-0.064,0.05798275605729689,2.0,220.0,-0.023,221.0,-0.105,,,,
136,set28__Nicotinic Acid nitrogen source,-0.086,0.03252691193458118,2.0,222.0,-0.109,223.0,-0.063,,,,
137,set28__Butyrolactam nitrogen source,-0.129,0.06929646455628165,2.0,224.0,-0.08,225.0,-0.178,,,,
138,set28__Cytosine nitrogen source,-0.051000000000000004,0.009899494936611668,2.0,226.0,-0.044,227.0,-0.058,,,,
139,set28__4-Guanidinobutyric acid nitrogen source,-0.0025000000000000022,0.1916259377015544,2.0,228.0,0.133,229.0,-0.138,,,,
140,set28__spermidine nitrogen source,0.0035,0.006363961030678929,2.0,230.0,-0.001,231.0,0.008,,,,
141,"set28__1,6-Hexanediamine nitrogen source",-0.055999999999999994,0.04384062043356594,2.0,232.0,-0.087,233.0,-0.025,,,,
142,set28__Cadaverine nitrogen source,-0.128,0.13717871555019023,2.0,234.0,-0.225,235.0,-0.031,,,,
143,set28__Uracil nitrogen source,0.007,0.02262741699796952,2.0,236.0,0.023,237.0,-0.009,,,,
144,set28__Adenine hydrochloride hydrate nitrogen source,-0.10650000000000001,0.1294005409571382,2.0,238.0,-0.198,239.0,-0.015,,,,
145,set28__L-Pipecolic Acid nitrogen source,0.05349999999999999,0.024748737341529162,2.0,240.0,0.071,241.0,0.036,,,,
146,set28__L-pyroglutamic acid nitrogen source,-0.1065,0.020506096654409875,2.0,242.0,-0.092,243.0,-0.121,,,,
147,set28__L-Glutamic acid monopotassium salt monohydrate nitrogen source,-0.11100000000000002,0.03818376618407357,2.0,244.0,-0.138,245.0,-0.084,,,,
148,set29__Propandiamine nitrogen source,-0.0895,0.0021213203435596446,2.0,246.0,-0.091,247.0,-0.088,,,,
149,set29__Putrescine Dihydrochloride nitrogen source,0.06,0.009899494936611668,2.0,248.0,0.053,249.0,0.067,,,,
150,set29__DL-3-Aminoisobutyric acid nitrogen source,-0.109,0.18526197667087546,2.0,250.0,0.022,251.0,-0.24,,,,
