,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.262,0.2729432175380074,2.0,0.0,0.069,1.0,0.455,,,,
1,set1__Glucose carbon source (20mM),0.274,0.08343860018001263,2.0,2.0,0.333,3.0,0.215,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.006000000000000005,0.4256782822743016,2.0,4.0,-0.295,5.0,0.307,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.3385,0.09970205614730317,2.0,6.0,0.268,7.0,0.409,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.41,0.24465894629054544,2.0,8.0,0.237,9.0,0.583,,,,
5,set5__D-Glucose carbon source,-0.05150000000000002,0.49851028073651604,2.0,10.0,0.301,11.0,-0.404,,,,
6,set5__Levulinic Acid carbon source,0.10025,0.12567782885881928,4.0,12.0,0.053,13.0,0.266,14.0,0.114,15.0,-0.032
7,set5__Vanillin carbon source,-0.9059999999999999,0.062225396744416156,2.0,16.0,-0.862,17.0,-0.95,,,,
8,set5__p-Coumaric acid carbon source,-0.10550000000000001,0.22839549032325485,2.0,18.0,-0.267,19.0,0.056,,,,
9,set6__D-Glucose carbon source,-0.441,,1.0,20.0,-0.441,,,,,,
10,set6__Ferulic Acid carbon source,-0.184,,1.0,21.0,-0.184,,,,,,
11,set6__benzoic acid carbon source,-0.47,,1.0,22.0,-0.47,,,,,,
12,set6__Valerolactam carbon source,0.328,,1.0,23.0,0.328,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.092,,1.0,24.0,0.092,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.881,,1.0,25.0,-0.881,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.5925,0.22698127676088176,2.0,26.0,-0.432,30.0,-0.753,,,,
16,set7__Valerolactam 10 mM carbon source,-0.268,,1.0,27.0,-0.268,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.13,,1.0,28.0,0.13,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.3825,0.08697413408594534,2.0,29.0,-0.444,31.0,-0.321,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.341,,1.0,32.0,-0.341,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-2.917,,1.0,33.0,-2.917,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.331,,1.0,34.0,-1.331,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.26250000000000007,0.9482301935711603,2.0,35.0,-0.933,47.0,0.408,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.013500000000000012,1.28622723497833,2.0,36.0,-0.896,49.0,0.923,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.807,,1.0,37.0,-0.807,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.574,,1.0,38.0,0.574,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,1.285,,1.0,39.0,1.285,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.398,,1.0,40.0,0.398,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.994,,1.0,41.0,1.994,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.224,,1.0,42.0,1.224,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",1.471,,1.0,43.0,1.471,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.082,,1.0,44.0,-0.082,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.937,,1.0,45.0,-0.937,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.283,,1.0,46.0,-0.283,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.47,,1.0,48.0,0.47,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.299,,1.0,50.0,0.299,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.852,,1.0,51.0,-0.852,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.718,,1.0,52.0,-0.718,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.658,,1.0,53.0,0.658,,,,,,
39,set10__L-Arginine carbon source,-0.453,,1.0,54.0,-0.453,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.357,,1.0,55.0,0.357,,,,,,
41,set10__L-Histidine carbon source,-0.224,,1.0,56.0,-0.224,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.496,,1.0,57.0,-0.496,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.622,,1.0,58.0,-0.622,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.419,,1.0,59.0,-0.419,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.423,,1.0,60.0,-0.423,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.823,,1.0,61.0,-0.823,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.527,,1.0,62.0,-0.527,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-1.03,,1.0,63.0,-1.03,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.131,,1.0,64.0,0.131,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.193,,1.0,65.0,0.193,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.272,,1.0,66.0,-0.272,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.759,,1.0,67.0,-0.759,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.015,,1.0,68.0,-0.015,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.393,,1.0,69.0,0.393,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.281,,1.0,70.0,0.281,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.857,,1.0,71.0,-0.857,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.561,,1.0,72.0,-0.561,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.128,,1.0,73.0,-0.128,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-1.383,,1.0,74.0,-1.383,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.877,,1.0,75.0,-0.877,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.447,,1.0,76.0,0.447,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.52,,1.0,77.0,0.52,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.617,,1.0,78.0,-0.617,,,,,,
64,set10__Sodium butyrate carbon source,-1.206,,1.0,79.0,-1.206,,,,,,
65,set12__Vanillin carbon source,-0.1255,0.3443610024378486,2.0,80.0,-0.369,97.0,0.118,,,,
66,"set12__1,2-Propanediol carbon source",0.14200000000000002,0.7085209947489206,2.0,81.0,-0.359,98.0,0.643,,,,
67,set12__Sodium propionate carbon source,-0.6285000000000001,0.6837722574073916,2.0,82.0,-1.112,99.0,-0.145,,,,
68,set12__2-methyl-1-butanol carbon source,-0.5245,0.11667261889578033,2.0,83.0,-0.607,100.0,-0.442,,,,
69,"set12__1,5-Pentanediol carbon source",-0.065,0.03818376618407357,2.0,84.0,-0.092,101.0,-0.038,,,,
70,"set12__1,4-Butanediol carbon source",-0.7065000000000001,1.9466649686065656,2.0,85.0,-2.083,102.0,0.67,,,,
71,set12__Vanillic Acid carbon source,-0.475,0.7000357133746821,2.0,86.0,0.02,103.0,-0.97,,,,
72,set12__Protocatechuic Acid carbon source,-0.1575,0.3302188668141177,2.0,87.0,-0.391,89.0,0.076,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-0.22799999999999998,0.8358002153624992,2.0,88.0,0.363,104.0,-0.819,,,,
74,set12__L-Lysine carbon source,-0.1355,0.07990306627407988,2.0,90.0,-0.079,105.0,-0.192,,,,
75,set12__p-Coumaric acid carbon source,-0.0325,0.5975052301026326,2.0,91.0,-0.455,106.0,0.39,,,,
76,set12__benzoic acid carbon source,-0.421,0.20506096654409872,2.0,92.0,-0.566,107.0,-0.276,,,,
77,set12__Ferulic Acid carbon source,-0.6115,0.2057680733252853,2.0,93.0,-0.757,108.0,-0.466,,,,
78,set12__D-Glucose carbon source,0.1805,0.15627059864222698,2.0,94.0,0.291,109.0,0.07,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.4785,1.4856313472729363,2.0,95.0,-1.529,110.0,0.572,,,,
80,set12__Phenylacetic acid carbon source,0.34550000000000003,0.5819488809165286,2.0,96.0,0.757,111.0,-0.066,,,,
81,set15__Butyl stearate carbon source,-0.253,0.1725340546095176,2.0,112.0,-0.375,124.0,-0.131,,,,
82,set15__Hexanoic acid carbon source,-0.394,1.2049099551418772,2.0,113.0,-1.246,125.0,0.458,,,,
83,set15__Decanoic acid carbon source,-0.45199999999999996,0.20506096654409875,2.0,114.0,-0.307,126.0,-0.597,,,,
84,set15__Lauric acid carbon source,-0.3965,0.3217335854398791,2.0,115.0,-0.624,127.0,-0.169,,,,
85,set15__Valeric acid carbon source,-0.7965,0.13364318164425754,2.0,116.0,-0.702,128.0,-0.891,,,,
86,set15__Octanoic acid carbon source,0.078,0.4285067093990478,2.0,117.0,-0.225,129.0,0.381,,,,
87,set15__Nonanoic acid carbon source,0.7435,0.17041273426595793,2.0,118.0,0.864,130.0,0.623,,,,
88,set15__Tween 20 carbon source,0.8714999999999999,0.809637264458597,2.0,119.0,1.444,131.0,0.299,,,,
89,set15__Myristic acid carbon source,0.0735,0.156270598642227,2.0,120.0,-0.037,132.0,0.184,,,,
90,set15__Sodium butyrate carbon source,-0.06150000000000003,0.5748778131046631,2.0,121.0,0.345,133.0,-0.468,,,,
91,set15__Oleic acid carbon source,-0.24000000000000002,0.4186072144624362,2.0,122.0,-0.536,134.0,0.056,,,,
92,set15__Heptanoic acid carbon source,0.5615,0.3684026329981912,2.0,123.0,0.822,135.0,0.301,,,,
93,set16__Butanol carbon source,0.00399999999999999,0.20223253941935262,2.0,136.0,-0.139,137.0,0.147,,,,
94,"set16__1,3-Butandiol carbon source",-0.1915,0.1916259377015544,2.0,138.0,-0.056,139.0,-0.327,,,,
95,set16__3-methyl-3-butenol carbon source,0.04649999999999999,0.22980970388562796,2.0,140.0,-0.116,141.0,0.209,,,,
96,set16__3-methyl-1-butanol carbon source,-0.065,0.015556349186104044,2.0,142.0,-0.054,143.0,-0.076,,,,
97,set16__1-Pentanol carbon source,-0.616,0.16970562748477142,2.0,144.0,-0.736,145.0,-0.496,,,,
98,set16__Ethanol carbon source,0.0915,0.06010407640085654,2.0,146.0,0.049,147.0,0.134,,,,
99,set27__Ammonium chloride nitrogen source,-0.502,0.14142135623730948,2.0,148.0,-0.602,149.0,-0.402,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.849,0.7212489168102785,2.0,150.0,-0.339,151.0,-1.359,,,,
101,set27__Urea nitrogen source,-0.7885,0.17041273426595793,2.0,152.0,-0.668,153.0,-0.909,,,,
102,set27__Sodium nitrite nitrogen source,-0.34299999999999997,0.09050966799187804,2.0,154.0,-0.279,155.0,-0.407,,,,
103,set27__Valerolactam nitrogen source,-0.375,0.16546298679765212,2.0,156.0,-0.258,157.0,-0.492,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.33699999999999997,0.1923330444827409,2.0,158.0,-0.201,159.0,-0.473,,,,
105,set27__Sodium nitrate nitrogen source,-0.5485,0.4065863991822648,2.0,160.0,-0.836,161.0,-0.261,,,,
106,set27__5-Aminovaleric acid nitrogen source,-0.404,0.1456639969244288,2.0,162.0,-0.301,163.0,-0.507,,,,
107,set27__Caprolactam nitrogen source,-1.5795,0.4179001076812496,2.0,164.0,-1.875,165.0,-1.284,,,,
108,set27__Hydantoin nitrogen source,-0.8065,0.40658639918226486,2.0,166.0,-0.519,167.0,-1.094,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,-2.2655,0.857720525579282,2.0,168.0,-1.659,169.0,-2.872,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.020500000000000004,0.20435385976291226,2.0,170.0,0.124,171.0,-0.165,,,,
111,set27__D-Lysine nitrogen source,-0.4055,0.3542604973744603,2.0,172.0,-0.656,173.0,-0.155,,,,
112,set27__D-Alanine nitrogen source,-0.43,0.10606601717798214,2.0,174.0,-0.355,175.0,-0.505,,,,
113,set27__L-Arginine nitrogen source,-0.6245,0.09263098833543766,2.0,176.0,-0.69,177.0,-0.559,,,,
114,set27__L-Aspartate nitrogen source,-0.162,0.04525483399593904,2.0,178.0,-0.13,179.0,-0.194,,,,
115,set27__Beta-alanine nitrogen source,-1.0565,0.1477853172679885,2.0,180.0,-0.952,181.0,-1.161,,,,
116,set27__L-Ornithine nitrogen source,-0.32599999999999996,0.04101219330881976,2.0,182.0,-0.297,183.0,-0.355,,,,
117,set27__L-Glutamine nitrogen source,-0.39149999999999996,0.2863782463805517,2.0,184.0,-0.189,185.0,-0.594,,,,
118,set27__L-Alanine nitrogen source,-0.563,0.3691097397793778,2.0,186.0,-0.824,187.0,-0.302,,,,
119,set27__L-Cysteine nitrogen source,-0.22299999999999998,0.4893178925810909,2.0,188.0,0.123,189.0,-0.569,,,,
120,set27__L-Lysine nitrogen source,-0.7010000000000001,0.20506096654409872,2.0,190.0,-0.846,191.0,-0.556,,,,
121,set27__L-Asparagine nitrogen source,-0.396,0.23193102422918763,2.0,192.0,-0.232,193.0,-0.56,,,,
122,set27__L-Proline nitrogen source,-0.046499999999999986,0.5465935418572012,2.0,194.0,0.34,195.0,-0.433,,,,
123,set27__Glycine nitrogen source,-0.669,0.6137686860699233,2.0,196.0,-0.235,197.0,-1.103,,,,
124,set27__L-Methionine nitrogen source,-0.6015,0.5352798333582164,2.0,198.0,-0.223,199.0,-0.98,,,,
125,set27__L-Valine nitrogen source,-0.109,0.3662813126546316,2.0,200.0,-0.368,201.0,0.15,,,,
126,set27__L-Histidine nitrogen source,-0.479,0.014142135623730963,2.0,202.0,-0.469,203.0,-0.489,,,,
127,set27__L-Phenylalanine nitrogen source,-0.323,0.8117585848021567,2.0,204.0,0.251,205.0,-0.897,,,,
128,set27__L-Isoleucine nitrogen source,-0.2155,0.3669884194358181,2.0,206.0,0.044,207.0,-0.475,,,,
129,set27__L-Leucine nitrogen source,-0.881,0.2941564209736037,2.0,208.0,-1.089,209.0,-0.673,,,,
130,set27__L-Threonine nitrogen source,-0.591,0.12869343417595167,2.0,210.0,-0.5,211.0,-0.682,,,,
131,set27__L-Serine nitrogen source,-0.316,0.02545584412271573,2.0,212.0,-0.298,213.0,-0.334,,,,
132,set28__Ethanolamine nitrogen source,-0.461,0.6378103166302659,2.0,214.0,-0.912,215.0,-0.01,,,,
133,set28__Choline chloride nitrogen source,-0.5495,0.3698168465605644,2.0,216.0,-0.288,217.0,-0.811,,,,
134,set28__Carnitine Hydrochloride nitrogen source,-0.8245,0.3259762261269984,2.0,218.0,-0.594,219.0,-1.055,,,,
135,set28__Betaine nitrogen source,-0.1635,0.14354267658086914,2.0,220.0,-0.062,221.0,-0.265,,,,
136,set28__Nicotinic Acid nitrogen source,0.0665,0.010606601717798213,2.0,222.0,0.074,223.0,0.059,,,,
137,set28__Butyrolactam nitrogen source,-1.5565,1.2183449839844216,2.0,224.0,-0.695,225.0,-2.418,,,,
138,set28__Cytosine nitrogen source,0.0175,0.2807213921310594,2.0,226.0,0.216,227.0,-0.181,,,,
139,set28__4-Guanidinobutyric acid nitrogen source,0.16949999999999998,0.4376990975544729,2.0,228.0,-0.14,229.0,0.479,,,,
140,set28__spermidine nitrogen source,0.0375,0.05727564927611035,2.0,230.0,0.078,231.0,-0.003,,,,
141,"set28__1,6-Hexanediamine nitrogen source",-0.3085,0.11667261889578034,2.0,232.0,-0.226,233.0,-0.391,,,,
142,set28__Cadaverine nitrogen source,-0.33399999999999996,0.3606244584051392,2.0,234.0,-0.589,235.0,-0.079,,,,
143,set28__Uracil nitrogen source,-1.25,0.6986214998123089,2.0,236.0,-1.744,237.0,-0.756,,,,
144,set28__Adenine hydrochloride hydrate nitrogen source,-0.6865,0.721956023591465,2.0,238.0,-0.176,239.0,-1.197,,,,
145,set28__L-Pipecolic Acid nitrogen source,-0.8554999999999999,0.6102331521639904,2.0,240.0,-1.287,241.0,-0.424,,,,
146,set28__L-pyroglutamic acid nitrogen source,0.4445,0.5465935418572012,2.0,242.0,0.058,243.0,0.831,,,,
