,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.049999999999999996,0.13859292911256332,2.0,0.0,0.148,1.0,-0.048,,,,
1,set1__Glucose carbon source (20mM),0.0325,0.038890872965260115,2.0,2.0,0.005,3.0,0.06,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.0165,0.14071424945612296,2.0,4.0,-0.116,5.0,0.083,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.005999999999999998,0.13717871555019023,2.0,6.0,0.103,7.0,-0.091,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.1305,0.05868986283848344,2.0,8.0,-0.172,9.0,-0.089,,,,
5,set5__D-Glucose carbon source,-0.0465,0.010606601717798213,2.0,10.0,-0.054,11.0,-0.039,,,,
6,set5__Levulinic Acid carbon source,0.0655,0.051784811157970505,4.0,12.0,0.007,13.0,0.124,14.0,0.041,15.0,0.09
7,set5__Vanillin carbon source,0.1375,0.08555992052357225,2.0,16.0,0.077,17.0,0.198,,,,
8,set5__p-Coumaric acid carbon source,-0.05,0.10182337649086284,2.0,18.0,0.022,19.0,-0.122,,,,
9,set6__D-Glucose carbon source,0.011,,1.0,20.0,0.011,,,,,,
10,set6__Ferulic Acid carbon source,-0.172,,1.0,21.0,-0.172,,,,,,
11,set6__benzoic acid carbon source,-0.021,,1.0,22.0,-0.021,,,,,,
12,set6__Valerolactam carbon source,-0.227,,1.0,23.0,-0.227,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.197,,1.0,24.0,-0.197,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.18,,1.0,25.0,-0.18,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.021000000000000005,0.16546298679765212,2.0,26.0,-0.138,30.0,0.096,,,,
16,set7__Valerolactam 10 mM carbon source,-0.227,,1.0,27.0,-0.227,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.001,,1.0,28.0,0.001,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.108,0.12303657992645928,2.0,29.0,-0.021,31.0,-0.195,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.207,,1.0,32.0,-0.207,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.006,,1.0,33.0,-0.006,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.091,,1.0,34.0,0.091,,,,,,
