,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.081,0.04949747468305833,2.0,0.0,0.046,1.0,0.116,,,,
1,set1__Glucose carbon source (20mM),0.014499999999999999,0.11667261889578034,2.0,2.0,0.097,3.0,-0.068,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.2355,0.0021213203435596246,2.0,4.0,0.237,5.0,0.234,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.1355,0.043133513652379406,2.0,6.0,0.166,7.0,0.105,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.10850000000000001,0.2241528496361356,2.0,8.0,0.267,9.0,-0.05,,,,
5,set5__D-Glucose carbon source,0.019500000000000003,0.13364318164425748,2.0,10.0,-0.075,11.0,0.114,,,,
6,set5__Levulinic Acid carbon source,0.036250000000000004,0.13797674924904316,4.0,12.0,-0.163,13.0,0.126,14.0,0.132,15.0,0.05
7,set5__Vanillin carbon source,-0.0475,0.08980256121069154,2.0,16.0,0.016,17.0,-0.111,,,,
8,set5__p-Coumaric acid carbon source,0.007499999999999998,0.040305086527633205,2.0,18.0,-0.021,19.0,0.036,,,,
9,set6__D-Glucose carbon source,0.05,,1.0,20.0,0.05,,,,,,
10,set6__Ferulic Acid carbon source,-0.074,,1.0,21.0,-0.074,,,,,,
11,set6__benzoic acid carbon source,-0.005,,1.0,22.0,-0.005,,,,,,
12,set6__Valerolactam carbon source,-0.193,,1.0,23.0,-0.193,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.042,,1.0,24.0,0.042,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.3,,1.0,25.0,0.3,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.0024999999999999988,0.08555992052357225,2.0,26.0,-0.063,30.0,0.058,,,,
16,set7__Valerolactam 10 mM carbon source,-0.319,,1.0,27.0,-0.319,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.094,,1.0,28.0,-0.094,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.079,0.02828427124746191,2.0,29.0,0.099,31.0,0.059,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.042,,1.0,32.0,-0.042,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.091,,1.0,33.0,0.091,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.105,,1.0,34.0,0.105,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.081,0.08061017305526642,2.0,35.0,-0.138,47.0,-0.024,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.2015,0.08273149339882607,2.0,36.0,-0.26,49.0,-0.143,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.089,,1.0,37.0,-0.089,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.026,,1.0,38.0,-0.026,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.303,,1.0,39.0,0.303,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.325,,1.0,40.0,0.325,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.149,,1.0,41.0,0.149,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.027,,1.0,42.0,0.027,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.041,,1.0,43.0,-0.041,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.171,,1.0,44.0,0.171,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.044,,1.0,45.0,0.044,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.082,,1.0,46.0,-0.082,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.159,,1.0,48.0,-0.159,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.0,,1.0,50.0,0.0,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.257,,1.0,51.0,-0.257,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.435,,1.0,52.0,-0.435,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.137,,1.0,53.0,-0.137,,,,,,
39,set10__L-Arginine carbon source,-0.047,,1.0,54.0,-0.047,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.101,,1.0,55.0,0.101,,,,,,
41,set10__L-Histidine carbon source,0.016,,1.0,56.0,0.016,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.007,,1.0,57.0,0.007,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.012,,1.0,58.0,-0.012,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.156,,1.0,59.0,0.156,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.094,,1.0,60.0,0.094,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.144,,1.0,61.0,-0.144,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.07,,1.0,62.0,0.07,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.069,,1.0,63.0,0.069,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.111,,1.0,64.0,-0.111,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.062,,1.0,65.0,-0.062,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.008,,1.0,66.0,-0.008,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.087,,1.0,67.0,0.087,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.005,,1.0,68.0,0.005,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.053,,1.0,69.0,-0.053,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.011,,1.0,70.0,-0.011,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.023,,1.0,71.0,-0.023,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.079,,1.0,72.0,0.079,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.157,,1.0,73.0,-0.157,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.12,,1.0,74.0,0.12,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.163,,1.0,75.0,0.163,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.098,,1.0,76.0,-0.098,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.009,,1.0,77.0,-0.009,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.163,,1.0,78.0,0.163,,,,,,
64,set10__Sodium butyrate carbon source,0.186,,1.0,79.0,0.186,,,,,,
65,set12__Vanillin carbon source,-0.0040000000000000036,0.1145512985522207,2.0,80.0,-0.085,97.0,0.077,,,,
66,"set12__1,2-Propanediol carbon source",-0.0745,0.11101576464628796,2.0,81.0,0.004,98.0,-0.153,,,,
67,set12__Sodium propionate carbon source,-0.0295,0.020506096654409875,2.0,82.0,-0.015,99.0,-0.044,,,,
68,set12__2-methyl-1-butanol carbon source,-0.0385,0.15909902576697318,2.0,83.0,-0.151,100.0,0.074,,,,
69,"set12__1,5-Pentanediol carbon source",0.124,0.09050966799187808,2.0,84.0,0.06,101.0,0.188,,,,
70,"set12__1,4-Butanediol carbon source",0.075,0.02545584412271571,2.0,85.0,0.093,102.0,0.057,,,,
71,set12__Vanillic Acid carbon source,-0.067,0.04525483399593904,2.0,86.0,-0.099,103.0,-0.035,,,,
72,set12__Protocatechuic Acid carbon source,0.0595,0.004949747468305832,2.0,87.0,0.063,89.0,0.056,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-0.061,0.031112698372208095,2.0,88.0,-0.039,104.0,-0.083,,,,
74,set12__L-Lysine carbon source,0.096,0.02262741699796952,2.0,90.0,0.112,105.0,0.08,,,,
75,set12__p-Coumaric acid carbon source,-0.0665,0.11667261889578034,2.0,91.0,-0.149,106.0,0.016,,,,
76,set12__benzoic acid carbon source,0.0455,0.11667261889578034,2.0,92.0,0.128,107.0,-0.037,,,,
77,set12__Ferulic Acid carbon source,0.0475,0.012020815280171309,2.0,93.0,0.039,108.0,0.056,,,,
78,set12__D-Glucose carbon source,0.14049999999999999,0.09545941546018391,2.0,94.0,0.208,109.0,0.073,,,,
