,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.179,0.09050966799187807,2.0,0.0,0.115,1.0,0.243,,,,
1,set1__Glucose carbon source (20mM),0.08600000000000001,0.16404877323527903,2.0,2.0,-0.03,3.0,0.202,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.322,0.13576450198781712,2.0,4.0,0.226,5.0,0.418,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.162,0.04101219330881975,2.0,6.0,0.191,7.0,0.133,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.1845,0.1548563850798539,2.0,8.0,0.075,9.0,0.294,,,,
5,set5__D-Glucose carbon source,0.124,0.09899494936611666,2.0,10.0,0.194,11.0,0.054,,,,
6,set5__Levulinic Acid carbon source,0.1085,0.025980762113533163,4.0,12.0,0.072,13.0,0.129,14.0,0.108,15.0,0.125
7,set5__Vanillin carbon source,-0.036,0.024041630560342614,2.0,16.0,-0.053,17.0,-0.019,,,,
8,set5__p-Coumaric acid carbon source,0.11599999999999999,0.0579827560572969,2.0,18.0,0.075,19.0,0.157,,,,
9,set6__D-Glucose carbon source,-0.125,,1.0,20.0,-0.125,,,,,,
10,set6__Ferulic Acid carbon source,-0.118,,1.0,21.0,-0.118,,,,,,
11,set6__benzoic acid carbon source,-0.033,,1.0,22.0,-0.033,,,,,,
12,set6__Valerolactam carbon source,0.12,,1.0,23.0,0.12,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.029,,1.0,24.0,-0.029,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-1.531,,1.0,25.0,-1.531,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.1555,0.16334166645409248,2.0,26.0,-0.271,30.0,-0.04,,,,
16,set7__Valerolactam 10 mM carbon source,-0.05,,1.0,27.0,-0.05,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.035,,1.0,28.0,-0.035,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.247,0.0537401153701776,2.0,29.0,0.209,31.0,0.285,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.244,,1.0,32.0,-0.244,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.829,,1.0,33.0,-0.829,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.805,,1.0,34.0,-0.805,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.4275,0.8152941187080893,2.0,35.0,-1.004,47.0,0.149,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.46649999999999997,0.7106423150924802,2.0,36.0,-0.969,49.0,0.036,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.641,,1.0,37.0,-0.641,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.979,,1.0,38.0,-0.979,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.237,,1.0,39.0,-0.237,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.547,,1.0,40.0,-0.547,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.625,,1.0,41.0,-0.625,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.647,,1.0,42.0,-0.647,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.74,,1.0,43.0,-0.74,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.006,,1.0,44.0,-0.006,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.025,,1.0,45.0,0.025,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.203,,1.0,46.0,0.203,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.04,,1.0,48.0,-0.04,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.083,,1.0,50.0,0.083,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.21,,1.0,51.0,-0.21,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.113,,1.0,52.0,0.113,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.422,,1.0,53.0,0.422,,,,,,
39,set10__L-Arginine carbon source,0.184,,1.0,54.0,0.184,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.017,,1.0,55.0,-0.017,,,,,,
41,set10__L-Histidine carbon source,0.021,,1.0,56.0,0.021,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.062,,1.0,57.0,0.062,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.026,,1.0,58.0,0.026,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.083,,1.0,59.0,-0.083,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.0,,1.0,60.0,0.0,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.175,,1.0,61.0,-0.175,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.047,,1.0,62.0,-0.047,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.052,,1.0,63.0,-0.052,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.048,,1.0,64.0,0.048,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.015,,1.0,65.0,0.015,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.107,,1.0,66.0,0.107,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.157,,1.0,67.0,0.157,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.145,,1.0,68.0,0.145,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.067,,1.0,69.0,-0.067,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.069,,1.0,70.0,-0.069,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.004,,1.0,71.0,-0.004,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.09,,1.0,72.0,-0.09,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.162,,1.0,73.0,-0.162,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.113,,1.0,74.0,-0.113,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.011,,1.0,75.0,0.011,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.06,,1.0,76.0,0.06,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.014,,1.0,77.0,0.014,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.239,,1.0,78.0,0.239,,,,,,
64,set10__Sodium butyrate carbon source,-0.108,,1.0,79.0,-0.108,,,,,,
65,set12__Vanillin carbon source,-0.027999999999999997,0.012727922061357855,2.0,80.0,-0.037,97.0,-0.019,,,,
66,"set12__1,2-Propanediol carbon source",0.3895,0.08414570696119915,2.0,81.0,0.449,98.0,0.33,,,,
67,set12__Sodium propionate carbon source,-0.10550000000000001,0.23405234457274723,2.0,82.0,-0.271,99.0,0.06,,,,
68,set12__2-methyl-1-butanol carbon source,-0.499,0.052325901807804526,2.0,83.0,-0.462,100.0,-0.536,,,,
69,"set12__1,5-Pentanediol carbon source",-0.41200000000000003,0.014142135623730925,2.0,84.0,-0.422,101.0,-0.402,,,,
70,"set12__1,4-Butanediol carbon source",-1.0125,0.2382949852598666,2.0,85.0,-1.181,102.0,-0.844,,,,
71,set12__Vanillic Acid carbon source,-0.0455,0.0756604255869606,2.0,86.0,0.008,103.0,-0.099,,,,
72,set12__Protocatechuic Acid carbon source,0.055,0.07636753236814713,2.0,87.0,0.001,89.0,0.109,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.0895,0.1902117241391813,2.0,88.0,-0.045,104.0,0.224,,,,
74,set12__L-Lysine carbon source,0.3055,0.11667261889578034,2.0,90.0,0.223,105.0,0.388,,,,
75,set12__p-Coumaric acid carbon source,0.069,0.03252691193458118,2.0,91.0,0.092,106.0,0.046,,,,
