,PP_5102
set1IT078,-0.167
set1IT079,-0.086
set1IT080,0.014
set1IT081,-0.062
set1IT082,-0.181
set1IT083,-0.149
set1IT084,-0.28
set1IT085,-0.227
set1IT086,-0.254
set1IT087,-0.002
set5IT075,0.182
set5IT076,-0.073
set5IT081,0.017
set5IT082,0.296
set5IT083,0.011
set5IT084,0.093
set5IT085,0.281
set5IT086,0.095
set5IT087,0.316
set5IT088,-0.015
set6IT057,0.199
set6IT059,0.282
set6IT061,-0.194
set6IT064,-0.096
set6IT065,0.087
set7IT042,0.192
set7IT044,-0.031
set7IT045,0.119
set7IT055,-0.102
set7IT056,0.017
set7IT057,0.412
set7IT062,0.329
set8IT058,-0.211
set8IT059,0.004
set8IT060,-0.121
set8IT062,0.071
set8IT064,0.069
set8IT070,0.002
set8IT073,-0.67
set8IT080,0.094
set8IT081,0.027
set8IT082,-0.609
set8IT084,0.344
set8IT085,0.167
set8IT089,0.054
set8IT090,0.133
set8IT092,0.1
set8IT093,-0.051
set8IT094,0.106
set8IT095,0.387
set8IT096,-0.275
set9IT020,0.317
set9IT022,0.297
set9IT025,0.288
set10IT006,-0.209
set10IT008,0.037
set10IT010,-0.102
set10IT017,-0.148
set10IT018,-0.17
set10IT019,-0.03
set10IT020,-0.153
set10IT021,-0.204
set10IT022,-0.052
set10IT023,0.113
set10IT024,-0.304
set10IT025,-0.411
set10IT026,-0.072
set10IT027,-0.418
set10IT028,0.177
set10IT029,-0.061
set10IT031,-0.015
set10IT032,-0.389
set10IT033,0.125
set10IT034,0.069
set10IT035,-0.06
set10IT036,-0.133
set10IT037,0.164
set10IT043,0.156
set10IT044,-0.13
set10IT053,0.12
set12IT001,0.012
set12IT002,-0.042
set12IT004,-0.077
set12IT007,-0.292
set12IT008,0.096
set12IT009,-0.029
set12IT014,0.018
set12IT015,0.299
set12IT016,-0.147
set12IT017,0.129
set12IT023,0.157
set12IT024,0.11
set12IT025,0.002
set12IT026,0.098
set12IT027,0.138
set12IT028,0.21
set12IT029,0.129
set12IT031,0.07
set12IT032,0.038
set12IT034,-0.217
set12IT037,0.014
set12IT038,-0.217
set12IT039,0.136
set12IT044,0.157
set12IT046,-0.118
set12IT053,0.164
set12IT054,0.083
set12IT055,-0.121
set12IT056,0.265
set12IT057,-0.205
set12IT058,0.036
set12IT059,0.067
set15IT054,-0.208
set15IT057,-0.21
set15IT058,-0.185
set15IT059,0.05
set15IT060,0.021
set15IT061,0.036
set15IT062,0.033
set15IT063,0.15
set15IT064,-0.158
set15IT065,0.223
set15IT066,-0.008
set15IT067,-0.036
set15IT068,0.119
set15IT071,-0.064
set15IT072,0.0
set15IT073,-0.061
set15IT074,0.221
set15IT075,-0.097
set15IT076,-0.013
set15IT077,0.061
set15IT078,-0.101
set15IT079,-0.284
set15IT080,-0.225
set15IT081,-0.178
set16IT004,-0.19
set16IT005,0.07
set16IT006,0.153
set16IT007,0.127
set16IT008,-0.11
set16IT009,0.183
set16IT010,0.233
set16IT011,0.09
set16IT012,0.29
set16IT013,-0.106
set16IT014,0.069
set16IT015,0.203
set27IT004,-0.081
set27IT005,-0.131
set27IT006,-0.005
set27IT007,0.013
set27IT008,-0.238
set27IT009,-0.146
set27IT010,0.082
set27IT011,-0.114
set27IT012,-0.134
set27IT013,-0.216
set27IT014,-0.202
set27IT015,-0.141
set27IT016,-0.155
set27IT017,-0.178
set27IT018,0.053
set27IT019,-0.064
set27IT020,0.101
set27IT021,-0.022
set27IT024,-0.403
set27IT025,0.208
set27IT028,-0.417
set27IT029,-0.02
set27IT030,-0.046
set27IT031,-0.085
set27IT032,-0.081
set27IT033,0.043
set27IT034,-0.055
set27IT035,-0.325
set27IT036,0.146
set27IT037,0.068
set27IT038,-0.016
set27IT039,-0.121
set27IT040,0.02
set27IT041,-0.066
set27IT042,-0.311
set27IT043,0.059
set27IT044,-0.08
set27IT045,0.005
set27IT046,-0.031
set27IT047,-0.001
set27IT048,-0.122
set27IT049,0.077
set27IT050,-0.363
set27IT051,-0.141
set27IT052,-0.007
set27IT053,-0.079
set27IT054,-0.097
set27IT055,-0.239
set27IT056,-0.005
set27IT057,0.007
set27IT058,0.249
set27IT059,0.033
set27IT060,-0.118
set27IT061,-0.121
set27IT062,-0.021
set27IT063,0.007
set27IT064,-0.017
set27IT065,-0.333
set27IT066,-0.016
set27IT067,-0.15
set27IT068,0.017
set27IT069,0.036
set27IT070,0.003
set27IT071,-0.129
set27IT072,-0.217
set27IT073,0.041
set28IT003,-0.011
set28IT004,0.207
set28IT005,0.075
set28IT006,0.236
set28IT007,0.175
set28IT008,0.142
set28IT009,-0.049
set28IT010,0.191
set28IT013,0.19
set28IT014,-0.03
set28IT017,0.156
set28IT018,0.054
set28IT021,0.084
