,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.040499999999999994,0.014849242404917496,2.0,0.0,-0.051,1.0,-0.03,,,,
1,set1__Glucose carbon source (20mM),-0.0015000000000000013,0.11242997820866106,2.0,2.0,0.078,3.0,-0.081,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.0155,0.013435028842544404,2.0,4.0,-0.006,5.0,-0.025,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0545,0.04879036790187178,2.0,6.0,0.02,7.0,0.089,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.09000000000000001,0.20081832585697953,2.0,8.0,-0.052,9.0,0.232,,,,
5,set5__D-Glucose carbon source,0.014499999999999999,0.11384419177103416,2.0,10.0,0.095,11.0,-0.066,,,,
6,set5__Levulinic Acid carbon source,-0.093,0.08755569655939012,4.0,12.0,-0.08,13.0,-0.105,14.0,-0.2,15.0,0.013
7,set5__Vanillin carbon source,0.1325,0.06434671708797582,2.0,16.0,0.087,17.0,0.178,,,,
8,set5__p-Coumaric acid carbon source,0.164,0.15980613254815976,2.0,18.0,0.051,19.0,0.277,,,,
9,set6__D-Glucose carbon source,0.012,,1.0,20.0,0.012,,,,,,
10,set6__Ferulic Acid carbon source,-0.098,,1.0,21.0,-0.098,,,,,,
11,set6__benzoic acid carbon source,-0.189,,1.0,22.0,-0.189,,,,,,
12,set6__Valerolactam carbon source,-0.328,,1.0,23.0,-0.328,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.201,,1.0,24.0,-0.201,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.118,,1.0,25.0,-0.118,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.0955,0.024748737341529166,2.0,26.0,-0.113,30.0,-0.078,,,,
16,set7__Valerolactam 10 mM carbon source,0.014,,1.0,27.0,0.014,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.136,,1.0,28.0,0.136,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.42200000000000004,0.036769552621700466,2.0,29.0,-0.396,31.0,-0.448,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.236,,1.0,32.0,0.236,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.157,,1.0,33.0,0.157,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.171,,1.0,34.0,0.171,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.27249999999999996,0.03464823227814082,2.0,35.0,-0.297,47.0,-0.248,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.0020000000000000018,0.07919595949289333,2.0,36.0,-0.058,49.0,0.054,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.017,,1.0,37.0,-0.017,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.176,,1.0,38.0,-0.176,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.069,,1.0,39.0,0.069,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.305,,1.0,40.0,-0.305,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.236,,1.0,41.0,-0.236,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.11,,1.0,42.0,-0.11,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.11,,1.0,43.0,-0.11,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.001,,1.0,44.0,0.001,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.01,,1.0,45.0,0.01,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.242,,1.0,46.0,0.242,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.087,,1.0,48.0,0.087,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.013,,1.0,50.0,0.013,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.231,,1.0,51.0,-0.231,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.53,,1.0,52.0,-0.53,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.33,,1.0,53.0,-0.33,,,,,,
39,set10__L-Arginine carbon source,0.083,,1.0,54.0,0.083,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.466,,1.0,55.0,-0.466,,,,,,
41,set10__L-Histidine carbon source,-0.062,,1.0,56.0,-0.062,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.036,,1.0,57.0,-0.036,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.084,,1.0,58.0,-0.084,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.018,,1.0,59.0,0.018,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.017,,1.0,60.0,-0.017,,,,,,
