k,name,in_iM,gene_weight,regulator,function,category
19,fModule_20,False,-0.0108580865107255,,,
73,fModule_74,False,-0.0107178909369848,,,
35,fModule_36,False,0.0097574312580406,,,
39,fModule_40,False,0.0094200666351922,,,
37,fModule_38,False,0.0084182314371217,,,
25,fModule_26,False,-0.0073622774872718,,,
42,fModule_43,False,-0.0072160367428754,PhhR,,
67,fModule_68,False,-0.0066662734481056,,,
40,fModule_41,False,0.0061127679229055,,,
0,fModule_1,False,0.005788986661188,,,
13,fModule_14,False,-0.0057228542010113,PP_3359,,
58,fModule_59,False,0.0050144168472254,,,
71,fModule_72,False,-0.0048795915098172,,,
50,fModule_51,False,0.0048409320708162,,,
33,fModule_34,False,0.004497952559119,,,
51,fModule_52,False,-0.00429670693654,FleQ,,
47,fModule_48,False,0.0042165640480106,,,
12,fModule_13,False,-0.0041244429915327,ModR,,
75,fModule_76,False,-0.0040695591019626,,,
76,fModule_77,False,0.0039320585860255,PsrA,,
62,fModule_63,False,0.0038410791556629,,,
30,fModule_31,False,-0.0038045896567621,,,
24,fModule_25,False,-0.0038022682179784,PrpR,,
61,fModule_62,False,-0.0036709648745424,PP_3603,,
64,fModule_65,False,-0.0035294647865734,DctD-II,,
45,fModule_46,False,-0.0034174647508984,,,
72,fModule_73,False,0.0033917985584635,RpoD,,
56,fModule_57,False,0.0033193299369315,,,
26,fModule_27,False,-0.0029665422044286,,,
32,fModule_33,False,-0.0029475382603694,BirA,,
23,fModule_24,False,-0.0029405672484285,,,
48,fModule_49,False,-0.0029259331679104,,,
57,fModule_58,False,0.0028974117473047,PrpR,,
43,fModule_44,False,-0.0026135933773826,,,
7,fModule_8,False,-0.0022653631584138,GltR-II,,
38,fModule_39,False,0.0022575888308076,,,
31,fModule_32,False,0.0021871523504299,,,
20,fModule_21,False,0.0020904862232608,,,
78,fModule_79,False,0.0020557316368956,,,
10,fModule_11,False,0.0020519458090041,PrpR,,
15,fModule_16,False,0.0019980095386095,PcaR,,
66,fModule_67,False,-0.0019675091385535,,,
55,fModule_56,False,-0.0018298086970171,PydR,,
4,fModule_5,False,0.0017906846391335,BenR,,
68,fModule_69,False,0.0017667217214378,,,
16,fModule_17,False,-0.0017367437032935,PedR1,,
41,fModule_42,False,0.0016700946460601,,,
70,fModule_71,False,0.0016330208674145,,,
63,fModule_64,False,-0.0015934050726505,,,
36,fModule_37,False,0.0014686036532507,,,
79,fModule_80,False,-0.0014230839215609,,,
65,fModule_66,False,0.0013803611782576,,,
60,fModule_61,False,0.0013357118639218,,,
82,fModule_83,False,-0.0013206979127977,,,
46,fModule_47,False,0.001315399814847,,,
80,fModule_81,False,0.0012933413031297,,,
54,fModule_55,False,0.0012359882584609,,,
77,fModule_78,False,0.0011890305394245,,,
52,fModule_53,False,-0.0011160054921974,PP_5350,,
74,fModule_75,False,-0.0011139003320369,,,
17,fModule_18,False,-0.0010537861772266,,,
2,fModule_3,False,-0.001036553298182,,,
22,fModule_23,False,0.000977086174224,,,
3,fModule_4,False,-0.0009739462329946,,,
81,fModule_82,False,-0.0008575566820601,,,
5,fModule_6,False,-0.0007292043742319,GcsR,,
18,fModule_19,False,-0.0006731743009726,,,
83,fModule_84,False,-0.0006595794323582,,,
11,fModule_12,False,-0.0006267100771612,BirA,,
29,fModule_30,False,-0.0005917138010207,HutC,,
21,fModule_22,False,0.0005088489699718,,,
44,fModule_45,False,0.0004871073470154,,,
34,fModule_35,False,-0.0004848185006079,,,
1,fModule_2,False,-0.0004641482574202,,,
69,fModule_70,False,0.0004500534292688,,,
59,fModule_60,False,0.0004240143753432,,,
6,fModule_7,False,-0.0003504213585797,GbdR,,
8,fModule_9,False,-0.0002653325445628,,,
14,fModule_15,False,0.00022155767187,,,
9,fModule_10,False,0.000169033360951,,,
49,fModule_50,False,0.0001589406592573,PP_2046,,
28,fModule_29,False,-5.353640571327784e-05,,,
53,fModule_54,False,1.6574709017973016e-05,,,
27,fModule_28,False,-1.1548667173010487e-05,VanR,,
