,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.09688780892881385,0.09626516249533452,2.0,0.0,-0.0288180597363379,1.0,-0.1649575581212898,,,,
1,set1__Glucose carbon source (20mM),0.10245597549726335,0.2644391130416662,2.0,2.0,0.2894426655399815,3.0,-0.0845307145454548,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-3.0770874089010816,0.873728228829879,2.0,4.0,-2.459268253381363,5.0,-3.694906564420801,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.31312019349930853,0.4306265514829399,2.0,6.0,-0.6176191482118732,7.0,-0.0086212387867438,,,,
4,set1__Potassium Acetate Carbon Source (5mM),1.1774844980635604,0.8520059710378951,2.0,8.0,0.5750252983312355,9.0,1.7799436977958851,,,,
5,set5__D-Glucose carbon source,-0.5778004896195261,0.7167344678561928,2.0,10.0,-1.0846082921507716,11.0,-0.0709926870882807,,,,
6,set5__Levulinic Acid carbon source,-2.5147673754170503,1.189154682215219,4.0,12.0,-4.029577778378066,13.0,-2.782291482366736,14.0,-1.2443319321202004,15.0,-2.0028683088032
7,set5__Vanillin carbon source,-3.61579482373585,0.3308236940284704,2.0,16.0,-3.849722501160565,17.0,-3.381867146311135,,,,
8,set5__p-Coumaric acid carbon source,-1.2164725501799438,0.43755895582464455,2.0,18.0,-1.5258734550124549,19.0,-0.9070716453474326,,,,
9,set6__D-Glucose carbon source,-0.3117895858959023,,1.0,20.0,-0.3117895858959023,,,,,,
10,set6__Ferulic Acid carbon source,-0.887378652075039,,1.0,21.0,-0.887378652075039,,,,,,
11,set6__benzoic acid carbon source,-0.3720393943876028,,1.0,22.0,-0.3720393943876028,,,,,,
12,set6__Valerolactam carbon source,-0.7200836685866296,,1.0,23.0,-0.7200836685866296,,,,,,
13,set6__D-Glucuronic Acid carbon source,-1.3669795675152308,,1.0,24.0,-1.3669795675152308,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.2152846601714193,,1.0,25.0,0.2152846601714193,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.4788391012416105,0.5545439963659691,2.0,26.0,-0.0867172809449456,30.0,-0.8709609215382754,,,,
16,set7__Valerolactam 10 mM carbon source,-0.5112365100367202,,1.0,27.0,-0.5112365100367202,,,,,,
17,set7__L-Lysine 10 mM carbon source,-1.793565966593742,,1.0,28.0,-1.793565966593742,,,,,,
18,set7__D-Lysine 10 mM carbon source,-1.606285717347842,0.14205993066338507,2.0,29.0,-1.5058341770408716,31.0,-1.7067372576548123,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.6682978279635371,,1.0,32.0,0.6682978279635371,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.0872579320989212,,1.0,33.0,0.0872579320989212,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.6866880561702948,,1.0,34.0,0.6866880561702948,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.4014592453756656,2.177965643610884,2.0,35.0,0.138595030412914,47.0,-2.941513521164245,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.4983741814857885,1.5442189193789486,2.0,36.0,-0.4064465119563713,49.0,-2.5903018510152056,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.6905220151040384,,1.0,37.0,0.6905220151040384,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,1.5412181048561768,,1.0,38.0,1.5412181048561768,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.5715994235993643,,1.0,39.0,-0.5715994235993643,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.5972578672794152,,1.0,40.0,-0.5972578672794152,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.935963397560705,,1.0,41.0,1.935963397560705,,,,,,
