,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.3995,0.32880465325174457,2.0,0.0,-0.632,1.0,-0.167,,,,
1,set1__Glucose carbon source (20mM),-0.7464999999999999,0.4617407281148155,2.0,2.0,-1.073,3.0,-0.42,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-2.1705,0.41931432124362267,2.0,4.0,-2.467,5.0,-1.874,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-1.6615,0.318905158315133,2.0,6.0,-1.436,7.0,-1.887,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.77,0.22768838354206836,2.0,8.0,-0.609,9.0,-0.931,,,,
5,set5__D-Glucose carbon source,-1.0110000000000001,0.18950461735799473,2.0,10.0,-0.877,11.0,-1.145,,,,
6,set5__Levulinic Acid carbon source,-1.8865,1.2127886597974658,4.0,12.0,-2.298,13.0,-3.413,14.0,-0.785,15.0,-1.05
7,set5__Vanillin carbon source,-4.4725,0.37547370081005715,2.0,16.0,-4.207,17.0,-4.738,,,,
8,set5__p-Coumaric acid carbon source,-1.361,0.3818376618407357,2.0,18.0,-1.631,19.0,-1.091,,,,
9,set6__D-Glucose carbon source,-2.98,,1.0,20.0,-2.98,,,,,,
10,set6__Ferulic Acid carbon source,-3.876,,1.0,21.0,-3.876,,,,,,
11,set6__benzoic acid carbon source,-4.7,,1.0,22.0,-4.7,,,,,,
12,set6__Valerolactam carbon source,-3.855,,1.0,23.0,-3.855,,,,,,
13,set6__D-Glucuronic Acid carbon source,-2.729,,1.0,24.0,-2.729,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.203,,1.0,25.0,-0.203,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.216,0.03535533905932737,2.0,26.0,0.241,30.0,0.191,,,,
16,set7__Valerolactam 10 mM carbon source,0.057,,1.0,27.0,0.057,,,,,,
17,set7__L-Lysine 10 mM carbon source,-2.7,,1.0,28.0,-2.7,,,,,,
18,set7__D-Lysine 10 mM carbon source,-1.6159999999999999,0.6137686860699232,2.0,29.0,-1.182,31.0,-2.05,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.606,,1.0,32.0,-0.606,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.273,,1.0,33.0,-0.273,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.447,,1.0,34.0,0.447,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.46649999999999997,0.5593214639185591,2.0,35.0,0.071,47.0,0.862,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.725,0.6052834046956848,2.0,36.0,0.297,49.0,1.153,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.156,,1.0,37.0,0.156,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,1.571,,1.0,38.0,1.571,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.203,,1.0,39.0,0.203,,,,,,
