,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-6.684211540227869,0.6519755886080933,2.0,0.0,-6.223195180354995,1.0,-7.145227900100743,,,,
1,set1__Glucose carbon source (20mM),-6.963802792477994,0.20100572060977884,2.0,2.0,-7.105935300578457,3.0,-6.8216702843775305,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-6.295213878907987,0.02945238209291054,2.0,4.0,-6.2743878998079925,5.0,-6.316039858007981,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-7.358077373429511,0.9267658489546831,2.0,6.0,-6.702754957061547,7.0,-8.013399789797475,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-4.4441092329914405,0.3646000226702936,2.0,8.0,-4.701920381442374,9.0,-4.186298084540507,,,,
5,set5__D-Glucose carbon source,-6.59260588267484,0.181091547749869,2.0,10.0,-6.72065694410434,11.0,-6.46455482124534,,,,
6,set5__Levulinic Acid carbon source,-7.478623302965563,0.8161007124736216,4.0,12.0,-8.626430907868318,13.0,-7.437968152518085,14.0,-7.1067786096914185,15.0,-6.743315541784431
7,set5__Vanillin carbon source,-8.808205258116915,0.1118688701359078,2.0,16.0,-8.729102021440138,17.0,-8.887308494793693,,,,
8,set5__p-Coumaric acid carbon source,-8.299311016025811,1.513828854747724,2.0,18.0,-9.369749664773792,19.0,-7.22887236727783,,,,
9,set6__D-Glucose carbon source,-1.477745797618755,,1.0,20.0,-1.477745797618755,,,,,,
10,set6__Ferulic Acid carbon source,-3.882280590412817,,1.0,21.0,-3.882280590412817,,,,,,
11,set6__benzoic acid carbon source,-2.7027756004899066,,1.0,22.0,-2.7027756004899066,,,,,,
12,set6__Valerolactam carbon source,-1.385655732065704,,1.0,23.0,-1.385655732065704,,,,,,
13,set6__D-Glucuronic Acid carbon source,-3.1201239663373004,,1.0,24.0,-3.1201239663373004,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-2.545355618786062,,1.0,25.0,-2.545355618786062,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-5.699155400786362,0.06833313047988666,2.0,26.0,-5.747474220728394,30.0,-5.650836580844328,,,,
16,set7__Valerolactam 10 mM carbon source,-4.753659036262433,,1.0,27.0,-4.753659036262433,,,,,,
17,set7__L-Lysine 10 mM carbon source,-6.226471901891348,,1.0,28.0,-6.226471901891348,,,,,,
18,set7__D-Lysine 10 mM carbon source,-5.899570962305914,2.4646009060034664,2.0,29.0,-4.156834948752354,31.0,-7.642306975859474,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.3945530084136638,,1.0,32.0,-0.3945530084136638,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.859670712009417,,1.0,33.0,0.859670712009417,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-3.7144295338075546,,1.0,34.0,-3.7144295338075546,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-4.185513755023657,0.5904191934876994,2.0,35.0,-4.603003170481502,47.0,-3.768024339565813,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-4.168647120722419,0.10135971570651937,2.0,36.0,-4.240319263037639,49.0,-4.096974978407198,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.6434785177450955,,1.0,37.0,-0.6434785177450955,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-3.699023114421799,,1.0,38.0,-3.699023114421799,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.1465105796344609,,1.0,39.0,0.1465105796344609,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.3054249374244877,,1.0,40.0,0.3054249374244877,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-2.6511625906955816,,1.0,41.0,-2.6511625906955816,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-4.205103725414133,,1.0,42.0,-4.205103725414133,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-3.7911403533657353,,1.0,43.0,-3.7911403533657353,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-1.4311792965149792,,1.0,44.0,-1.4311792965149792,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-1.3958793587824372,,1.0,45.0,-1.3958793587824372,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-3.944233381325616,,1.0,46.0,-3.944233381325616,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-3.635646748596561,,1.0,48.0,-3.635646748596561,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-4.6158165250719705,,1.0,50.0,-4.6158165250719705,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-1.4041172830225066,,1.0,51.0,-1.4041172830225066,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-1.3216262989526315,,1.0,52.0,-1.3216262989526315,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.3027249254752181,,1.0,53.0,-0.3027249254752181,,,,,,
39,set10__L-Arginine carbon source,-6.646319178481232,,1.0,54.0,-6.646319178481232,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-4.212573215834615,,1.0,55.0,-4.212573215834615,,,,,,
41,set10__L-Histidine carbon source,-5.9294748764477365,,1.0,56.0,-5.9294748764477365,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.9319489472243156,,1.0,57.0,0.9319489472243156,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.3886370454730475,,1.0,58.0,-0.3886370454730475,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.1044440471712173,,1.0,59.0,0.1044440471712173,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.0707879514469439,,1.0,60.0,-0.0707879514469439,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.1863601454930986,,1.0,61.0,-0.1863601454930986,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.4967153758408132,,1.0,62.0,0.4967153758408132,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.569640419618447,,1.0,63.0,0.569640419618447,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.6240821813540124,,1.0,64.0,0.6240821813540124,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.7760784551895026,,1.0,65.0,0.7760784551895026,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.5896847249283307,,1.0,66.0,0.5896847249283307,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.5271814737419471,,1.0,67.0,0.5271814737419471,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.5335144601693323,,1.0,68.0,0.5335144601693323,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-5.16123853177338,,1.0,69.0,-5.16123853177338,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.1721175701309739,,1.0,70.0,0.1721175701309739,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.3369864725456928,,1.0,71.0,0.3369864725456928,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.6823495859300014,,1.0,72.0,0.6823495859300014,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.9088176152107452,,1.0,73.0,0.9088176152107452,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,1.1177290164759497,,1.0,74.0,1.1177290164759497,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.9694041923756558,,1.0,75.0,0.9694041923756558,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.0926560398803817,,1.0,76.0,-0.0926560398803817,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-3.45603634662304,,1.0,77.0,-3.45603634662304,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-2.0093452336640936,,1.0,78.0,-2.0093452336640936,,,,,,
64,set10__Sodium butyrate carbon source,-5.456388374689972,,1.0,79.0,-5.456388374689972,,,,,,
65,set12__Vanillin carbon source,-10.99123117891059,0.040543189633049585,2.0,80.0,-10.962562814590129,97.0,-11.019899543231052,,,,
66,"set12__1,2-Propanediol carbon source",-12.091619572019903,0.12793010496231907,2.0,81.0,-12.182079816756666,98.0,-12.00115932728314,,,,
67,set12__Sodium propionate carbon source,-10.412911559165241,0.9854393423930135,2.0,82.0,-11.109722400619354,99.0,-9.71610071771113,,,,
68,set12__2-methyl-1-butanol carbon source,-7.514484496933944,0.46216087627729335,2.0,83.0,-7.841281586548735,100.0,-7.187687407319153,,,,
69,"set12__1,5-Pentanediol carbon source",-8.59321195433656,0.3380713179031309,2.0,84.0,-8.832264475750538,101.0,-8.354159432922584,,,,
70,"set12__1,4-Butanediol carbon source",-10.92945258934244,0.638729997606734,2.0,85.0,-11.381102901997428,102.0,-10.47780227668745,,,,
71,set12__Vanillic Acid carbon source,-12.116822028676193,0.6850264380597552,2.0,86.0,-12.601208868320311,103.0,-11.632435189032073,,,,
72,set12__Protocatechuic Acid carbon source,-11.734846687001529,0.6497090709465032,2.0,87.0,-11.275432997136845,89.0,-12.194260376866213,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-10.884817383379255,0.08535422624055154,2.0,88.0,-10.94517193555688,104.0,-10.82446283120163,,,,
74,set12__L-Lysine carbon source,-11.544531924380228,1.0632205644833306,2.0,90.0,-12.29634239542338,105.0,-10.792721453337077,,,,
75,set12__p-Coumaric acid carbon source,-11.582614834333597,0.07889899041422961,2.0,91.0,-11.526824823182924,106.0,-11.638404845484272,,,,
76,set12__benzoic acid carbon source,-10.909361195257091,0.4613738128919646,2.0,92.0,-10.583120643499289,107.0,-11.235601747014892,,,,
77,set12__Ferulic Acid carbon source,-11.198868637994089,0.37269076073812224,2.0,93.0,-10.935336473790588,108.0,-11.462400802197587,,,,
78,set12__D-Glucose carbon source,-9.806090871790806,0.21280088570714098,2.0,94.0,-9.956563821116829,109.0,-9.655617922464783,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-12.064501208208295,0.04293107529027251,2.0,95.0,-12.034144353746912,110.0,-12.094858062669676,,,,
80,set12__Phenylacetic acid carbon source,-11.772788821127174,0.3207631737614917,2.0,96.0,-11.545975005805504,111.0,-11.999602636448843,,,,
81,set15__Butyl stearate carbon source,-4.203614261060183,1.764752164493301,2.0,112.0,-2.9557460384333325,124.0,-5.451482483687034,,,,
82,set15__Hexanoic acid carbon source,-4.574598095448227,0.9193141887037967,2.0,113.0,-5.224651392321691,125.0,-3.9245447985747632,,,,
83,set15__Decanoic acid carbon source,-5.374716201561625,0.12346170005436176,2.0,114.0,-5.287415596236367,126.0,-5.462016806886885,,,,
84,set15__Lauric acid carbon source,-5.674371677312343,0.3139937489243693,2.0,115.0,-5.896398786426951,127.0,-5.452344568197735,,,,
85,set15__Valeric acid carbon source,-5.708950404119497,0.09003008614543215,2.0,116.0,-5.77261128854374,128.0,-5.645289519695252,,,,
86,set15__Octanoic acid carbon source,-5.50666609072848,0.11287016850844855,2.0,117.0,-5.426854829182488,129.0,-5.586477352274472,,,,
87,set15__Nonanoic acid carbon source,-5.715362115289997,0.0702153977364539,2.0,118.0,-5.765011899173154,130.0,-5.66571233140684,,,,
88,set15__Tween 20 carbon source,-1.9928113742369262,1.5117492625565694,2.0,119.0,-3.061779529244439,131.0,-0.9238432192294136,,,,
89,set15__Myristic acid carbon source,-6.384774702964868,0.03294459053558117,2.0,120.0,-6.408070046335991,132.0,-6.361479359593744,,,,
