,PP_4504
set1IT078,0.11
set1IT079,0.265
set1IT080,0.068
set1IT081,0.041
set1IT082,0.503
set1IT083,-0.166
set1IT084,-0.814
set1IT085,0.53
set1IT086,0.216
set1IT087,-0.146
set5IT075,0.08
set5IT076,-0.615
set5IT081,0.098
set5IT082,-0.295
set5IT083,0.044
set5IT084,0.242
set5IT085,-0.171
set5IT086,0.607
set5IT087,-0.152
set5IT088,-0.086
set6IT057,-0.173
set6IT059,-0.058
set6IT061,0.226
set6IT064,0.364
set6IT065,0.561
set7IT042,-0.308
set7IT044,0.411
set7IT045,-0.229
set7IT055,0.874
set7IT056,0.591
set7IT057,0.489
set7IT062,-0.359
set8IT058,-0.173
set8IT059,-0.103
set8IT060,-0.971
set8IT062,0.206
set8IT064,-1.477
set8IT070,-0.508
set8IT073,-1.757
set8IT080,-0.266
set8IT081,-0.248
set8IT082,-0.826
set8IT084,-0.113
set8IT085,-1.668
set8IT089,0.283
set8IT090,0.331
set8IT092,-0.038
set8IT093,0.576
set8IT094,-1.058
set8IT095,-0.268
set8IT096,0.021
set9IT020,-0.013
set9IT022,-0.538
set9IT025,-0.526
set10IT006,0.528
set10IT008,-0.78
set10IT010,0.355
set10IT017,0.672
set10IT018,-0.1
set10IT019,-0.52
set10IT020,0.089
set10IT021,0.65
set10IT022,-0.017
set10IT023,-0.044
set10IT024,0.491
set10IT025,-0.18
set10IT026,-0.281
set10IT027,0.202
set10IT028,0.603
set10IT029,0.15
set10IT031,-0.344
set10IT032,0.789
set10IT033,0.396
set10IT034,0.069
set10IT035,-0.231
set10IT036,-0.468
set10IT037,-0.388
set10IT043,0.002
set10IT044,-0.331
set10IT053,-0.93
set12IT001,0.218
set12IT002,-0.464
set12IT004,-0.296
set12IT007,-0.779
set12IT008,-0.255
set12IT009,-1.505
set12IT014,-0.18
set12IT015,-0.501
set12IT016,-0.592
set12IT017,-0.183
set12IT023,0.369
set12IT024,0.164
set12IT025,-0.093
set12IT026,-0.073
set12IT027,-0.237
set12IT028,-0.64
set12IT029,-0.612
set12IT031,-0.167
set12IT032,-0.235
set12IT034,-0.2
set12IT037,0.125
set12IT038,0.481
set12IT039,0.207
set12IT044,0.164
set12IT046,0.093
set12IT053,0.113
set12IT054,-0.093
set12IT055,-0.76
set12IT056,-0.549
set12IT057,0.093
set12IT058,-0.385
set12IT059,0.135
set15IT054,1.209
set15IT057,0.314
set15IT058,0.806
set15IT059,0.915
set15IT060,0.341
set15IT061,0.897
set15IT062,0.554
set15IT063,-3.335
set15IT064,0.185
set15IT065,-0.336
set15IT066,0.745
set15IT067,1.067
set15IT068,0.702
set15IT071,1.203
set15IT072,-0.279
set15IT073,0.171
set15IT074,1.297
set15IT075,0.322
set15IT076,0.982
set15IT077,0.035
set15IT078,0.661
set15IT079,1.002
set15IT080,-0.234
set15IT081,0.729
set16IT004,-0.071
set16IT005,0.224
set16IT006,-0.048
set16IT007,0.374
set16IT008,-0.008
set16IT009,0.402
set16IT010,-0.423
set16IT011,-0.53
set16IT012,-0.959
set16IT013,0.047
set16IT014,0.413
set16IT015,0.109
set27IT004,0.498
set27IT005,0.2
set27IT006,-0.13
set27IT007,-1.03
set27IT008,0.003
set27IT009,-0.914
set27IT010,-0.059
set27IT011,-0.175
set27IT012,-0.155
set27IT013,-0.028
set27IT014,0.324
set27IT015,0.01
set27IT016,0.342
set27IT017,0.212
set27IT018,0.458
set27IT019,0.008
set27IT020,-0.292
set27IT021,0.422
set27IT024,-0.354
set27IT025,0.399
set27IT028,-0.137
set27IT029,0.319
set27IT030,-0.083
set27IT031,-0.31
set27IT032,0.419
set27IT033,0.586
set27IT034,0.447
set27IT035,-0.16
set27IT036,0.407
set27IT037,0.531
set27IT038,0.028
set27IT039,0.099
set27IT040,0.324
set27IT041,0.367
set27IT042,0.052
set27IT043,0.275
set27IT044,-0.233
set27IT045,0.174
set27IT046,-0.217
set27IT047,0.136
set27IT048,-0.578
set27IT049,-0.25
set27IT050,0.34
set27IT051,-0.149
set27IT052,0.278
set27IT053,0.146
set27IT054,-0.229
set27IT055,-0.061
set27IT056,0.199
set27IT057,-0.202
set27IT058,0.204
set27IT059,0.257
set27IT060,-0.037
set27IT061,0.459
set27IT062,0.067
set27IT063,-0.242
set27IT064,0.012
set27IT065,0.101
set27IT066,-0.073
set27IT067,-0.552
set27IT068,-0.312
set27IT069,-0.317
set27IT070,0.049
set27IT071,0.282
set27IT072,0.198
set27IT073,0.493
set28IT003,-0.459
set28IT004,-0.043
set28IT005,-0.226
set28IT006,-0.553
set28IT007,-0.29
set28IT008,-0.3
set28IT009,-0.374
set28IT010,-0.529
set28IT013,-0.645
set28IT014,-0.053
set28IT017,-0.342
set28IT018,-0.875
set28IT021,-1.013
set28IT022,-0.171
set28IT023,-0.415
set28IT024,-0.314
set28IT027,-0.273
set28IT028,0.313
set28IT029,-0.17
set28IT030,-0.087
set28IT031,-0.141
set28IT032,0.065
set28IT035,-0.157
set28IT036,-0.348
set28IT037,-0.233
set28IT038,-0.568
set28IT039,-0.288
set28IT040,-0.488
set28IT041,-0.583
set28IT042,-0.589
set28IT045,-0.392
set28IT046,-0.538
set29IT004,0.256
set29IT005,0.142
set29IT006,0.278
set29IT007,0.125
set29IT014,-0.365
set29IT015,-0.805
set29IT057,-0.317
set29IT058,0.385
set100IT008,-0.339
set100IT009,0.311
set100IT010,-0.379
set100IT011,-0.403
set100IT012,0.012
set100IT013,-0.191
set100IT014,-0.265
set100IT015,0.126
set100IT016,-0.044
set100IT017,-0.137
set100IT018,0.176
set100IT019,0.118
set100IT020,-0.385
set100IT021,-0.224
set100IT022,-0.234
set100IT023,-0.288
set100IT024,0.096
set100IT025,-0.292
set100IT026,-0.255
set100IT027,0.167
set100IT028,-0.046
set100IT029,-0.708
set100IT030,0.009
set100IT031,-0.344
set100IT032,-0.362
set100IT033,-0.132
set100IT034,-0.022
set100IT035,-0.423
set100IT036,0.01
set100IT037,-0.197
set100IT038,0.058
set100IT039,-0.804
set100IT040,-0.436
set100IT041,-0.397
set100IT042,-0.042
set100IT043,-0.037
set100IT044,-0.323
set100IT045,-0.079
set100IT046,-0.266
set101IT007,0.313
set101IT008,0.167
set101IT009,-0.088
set101IT013,-0.117
set101IT014,0.487
set101IT015,-0.009
set101IT016,0.098
set101IT017,0.34
set101IT018,-0.068
set101IT019,0.273
set101IT020,0.107
set101IT021,-0.238
set101IT022,0.061
set101IT023,0.031
set101IT024,0.062
set101IT025,-0.101
set101IT026,0.118
set101IT027,-0.029
set101IT028,0.018
set101IT029,0.025
set101IT030,-0.007
set101IT031,0.012
set101IT032,0.455
set101IT033,-0.293
set101IT034,0.22
set101IT035,0.017
set101IT036,0.089
set101IT037,-0.089
set101IT038,0.084
set101IT039,0.015
set101IT040,-0.028
set101IT041,-0.027
set101IT042,-0.254
set101IT043,-0.002
set101IT044,0.117
set101IT045,-0.024
set101IT046,-0.136
set101IT047,-0.051
set101IT048,-0.261
