,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),2.1478213257842063,0.8206091469337372,2.0,0.0,2.72807961828476,1.0,1.567563033283653,,,,
1,set1__Glucose carbon source (20mM),2.8992986072327858,0.19565338089528517,2.0,2.0,3.037646439625916,3.0,2.760950774839655,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),1.7143855377593287,0.11484997788608019,2.0,4.0,1.795596735941701,5.0,1.6331743395769565,,,,
3,set1__Potassium Acetate Carbon Source (20mM),1.992273320321375,0.2094159796314362,2.0,6.0,2.1403527796075874,7.0,1.8441938610351625,,,,
4,set1__Potassium Acetate Carbon Source (5mM),1.9071875492714017,0.22757129737102505,2.0,8.0,2.068104756845874,9.0,1.7462703416969296,,,,
5,set5__D-Glucose carbon source,2.123475170737518,0.06726229947772659,2.0,10.0,2.1710367988164188,11.0,2.075913542658617,,,,
6,set5__Levulinic Acid carbon source,2.5348325520935924,1.0783911018992451,4.0,12.0,3.755085749588216,13.0,3.100692190059548,14.0,1.8472847468264724,15.0,1.4362675219001335
7,set5__Vanillin carbon source,2.501331610006442,0.2834829070955671,2.0,16.0,2.7017842959641936,17.0,2.3008789240486904,,,,
8,set5__p-Coumaric acid carbon source,2.4510453317884977,0.16486553518176517,2.0,18.0,2.5676228696994734,19.0,2.3344677938775225,,,,
9,set6__D-Glucose carbon source,0.1878204029673786,,1.0,20.0,0.1878204029673786,,,,,,
10,set6__Ferulic Acid carbon source,0.0826475774051869,,1.0,21.0,0.0826475774051869,,,,,,
11,set6__benzoic acid carbon source,-0.2816348489868839,,1.0,22.0,-0.2816348489868839,,,,,,
12,set6__Valerolactam carbon source,0.0320819269749867,,1.0,23.0,0.0320819269749867,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.151197194769256,,1.0,24.0,0.151197194769256,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,1.0644118409449084,,1.0,25.0,1.0644118409449084,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,2.083651940092956,1.5539553481759996,2.0,26.0,0.9848395757366044,30.0,3.182464304449308,,,,
16,set7__Valerolactam 10 mM carbon source,1.5817299723279856,,1.0,27.0,1.5817299723279856,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.6529767726127962,,1.0,28.0,0.6529767726127962,,,,,,
18,set7__D-Lysine 10 mM carbon source,1.526511172513368,0.849051974432464,2.0,29.0,0.9261407638123454,31.0,2.1268815812143904,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.3835776140590628,,1.0,32.0,-0.3835776140590628,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.5757801194500002,,1.0,33.0,0.5757801194500002,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.0117616862167571,,1.0,34.0,0.0117616862167571,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.030987563309817792,0.3304640247356599,2.0,35.0,-0.2646609161386019,47.0,0.2026857895189663,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.6515253074272913,0.3448085052836302,2.0,36.0,0.4077088751304389,49.0,0.8953417397241438,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,1.3883201540801935,,1.0,37.0,1.3883201540801935,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.9963000891081636,,1.0,38.0,0.9963000891081636,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.9154462835356352,,1.0,39.0,0.9154462835356352,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,1.294213365953073,,1.0,40.0,1.294213365953073,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.0004865375562617,,1.0,41.0,0.0004865375562617,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.069885608851482,,1.0,42.0,1.069885608851482,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.7827608726766029,,1.0,43.0,0.7827608726766029,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.3508808684249594,,1.0,44.0,0.3508808684249594,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.6261594851926983,,1.0,45.0,0.6261594851926983,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.3768657599205508,,1.0,46.0,0.3768657599205508,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,1.311088341349749,,1.0,48.0,1.311088341349749,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.5276279433182499,,1.0,50.0,0.5276279433182499,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.0796483922038548,,1.0,51.0,0.0796483922038548,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.2602729933270067,,1.0,52.0,-0.2602729933270067,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-1.0620887231506675,,1.0,53.0,-1.0620887231506675,,,,,,
39,set10__L-Arginine carbon source,-0.0649788954468236,,1.0,54.0,-0.0649788954468236,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-20.17829094509665,,1.0,55.0,-20.17829094509665,,,,,,
41,set10__L-Histidine carbon source,0.372424056101095,,1.0,56.0,0.372424056101095,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.433718394018783,,1.0,57.0,0.433718394018783,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.5792350640559584,,1.0,58.0,-0.5792350640559584,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.3204973794695185,,1.0,59.0,0.3204973794695185,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.1413841938997094,,1.0,60.0,-0.1413841938997094,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.012003230509891,,1.0,61.0,-0.012003230509891,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.4009659215743384,,1.0,62.0,0.4009659215743384,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.0753417786432615,,1.0,63.0,-0.0753417786432615,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.0154213489768352,,1.0,64.0,0.0154213489768352,,,,,,
