,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.099,0.042426406871192854,2.0,0.0,-0.129,1.0,-0.069,,,,
1,set1__Glucose carbon source (20mM),-0.11349999999999999,0.08414570696119915,2.0,2.0,-0.054,3.0,-0.173,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.119,0.05374011537017761,2.0,4.0,-0.157,5.0,-0.081,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.13,0.13859292911256332,2.0,6.0,-0.032,7.0,-0.228,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.0235,0.05444722215136416,2.0,8.0,-0.015,9.0,0.062,,,,
5,set5__D-Glucose carbon source,-0.07200000000000001,0.011313708498984762,2.0,10.0,-0.064,11.0,-0.08,,,,
6,set5__Levulinic Acid carbon source,0.029500000000000002,0.07065644580173372,4.0,12.0,-0.016,13.0,0.033,14.0,-0.027,15.0,0.128
7,set5__Vanillin carbon source,-0.10500000000000001,0.20930360723121808,2.0,16.0,-0.253,17.0,0.043,,,,
8,set5__p-Coumaric acid carbon source,-0.006000000000000002,0.03959797974644667,2.0,18.0,-0.034,19.0,0.022,,,,
9,set6__D-Glucose carbon source,-0.089,,1.0,20.0,-0.089,,,,,,
10,set6__Ferulic Acid carbon source,-0.11,,1.0,21.0,-0.11,,,,,,
11,set6__benzoic acid carbon source,-0.088,,1.0,22.0,-0.088,,,,,,
12,set6__Valerolactam carbon source,-0.086,,1.0,23.0,-0.086,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.027,,1.0,24.0,-0.027,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.234,,1.0,25.0,-0.234,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.1185,0.1873832970144351,2.0,26.0,0.251,30.0,-0.014,,,,
16,set7__Valerolactam 10 mM carbon source,0.096,,1.0,27.0,0.096,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.252,,1.0,28.0,-0.252,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.149,0.2220315292925759,2.0,29.0,-0.008,31.0,0.306,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.168,,1.0,32.0,-0.168,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.053,,1.0,33.0,0.053,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.225,,1.0,34.0,-0.225,,,,,,
